año,periodo,mes,ITAEE,CPTPC,CPTPU,CPTEC,CPTEU,INPC,INPC2,PATRON
2008,,abril,,-0.191149801,0.055839995,-0.010736196,0.120473149,0.04450024,,-0.003237244
2008,,mayo,,-0.191360228,0.039891434,-0.704791345,0.138826347,0.051100928,,-0.000846089
2008,2008T2,junio,0.067732227,-0.194088319,0.041227944,0.413385827,0.086416247,0.057689289,,-0.000765814
2008,,julio,,-0.814368932,0.037324325,0.432432432,0.113792315,0.059956874,,-0.002908089
2008,,agosto,,-0.793103448,0.034077087,0.336633663,0.114132001,0.059681404,,-0.007196448
2008,2008T3,septiembre,0.05773462,-0.074089235,0.04251375,0.106382979,0.037758774,0.059523324,,0.001541307
2008,,octubre,,-0.09871407,0.040743593,0.141414141,-0.023595606,0.058934009,,-0.002995392
2008,,noviembre,,-0.054187192,0.037465092,0.160621762,-0.035708908,0.064251582,,-0.005738771
2008,2008T4,diciembre,0.005345437,-0.065679575,0.040833027,-0.315843621,0.101488462,0.072629295,,-0.003610108
2009,,enero,,-0.067722772,0.019967408,-0.002349256,-0.035863964,0.080520322,,-0.008725195
2009,,febrero,,-0.126522593,0.011358751,-0.003210273,-0.086830963,0.078071038,,-0.005169354
2009,2009T1,marzo,-0.04975347,-0.045572917,0.007921857,-0.11305872,-0.074938495,0.08390898,,-0.002397154
2009,,abril,,0.025560538,-0.006548567,-0.197674419,-0.092584162,0.083413724,,0.001778534
2009,,mayo,,-0.000883002,-0.063609375,-0.005235602,-0.26788794,0.078677327,,-0.013010008
2009,2009T2,junio,-0.165375948,-0.019443217,-0.06395786,0.022284123,-0.198714597,0.068688099,,-0.019313305
2009,,julio,,3.529288703,-0.062237286,-0.358490566,-0.187781086,0.063079921,,-0.019955484
2009,,agosto,,2.578651685,-0.063349107,-0.233333333,-0.186837113,0.060347431,,-0.014111659
2009,2009T3,septiembre,-0.082830531,-0.192307692,-0.059679207,-0.2,-0.170419237,0.059809036,,-0.013311788
2009,,octubre,,-0.190096517,-0.063309015,0.008849558,-0.104817219,0.063110863,,-0.014559741
2009,,noviembre,,-0.149038462,-0.06817778,-0.147321429,-0.01394249,0.05512537,,-0.015622595
2009,2009T4,diciembre,-0.039754203,-0.118650955,-0.062558911,0.732330827,0.076218253,0.043377422,,-0.018038853
2010,,enero,,-0.143160578,-0.055722608,0.035321821,0.064847146,0.036167211,,-0.013787194
2010,,febrero,,-0.093117409,-0.056079826,-0.196457327,0.111327753,0.04119995,,-0.019233752
2010,2010T1,marzo,-0.004870419,-0.09049568,-0.0512963,0.033596838,0.158911718,0.035678754,,-0.017052942
2010,,abril,,-0.126803673,-0.058026958,0.238647343,0.12656474,0.0272087,,-0.021613277
2010,,mayo,,-0.125497128,0.01002385,2.107894737,0.353701629,0.02646016,,-0.015443413
2010,2010T2,junio,0.132252452,-0.113564669,0.004515274,-0.482288828,0.333967753,0.027634445,,-0.008909034
2010,,julio,,-0.139953811,0.001509861,-0.172794118,0.290460418,0.024804073,,-0.004933824
2010,,agosto,,-0.140763998,0.007472774,-0.115942029,0.28787678,0.030793727,,-0.006570199
2010,2010T3,septiembre,0.044322622,-0.022988506,0.004551907,-0.298076923,0.249124712,0.031659928,,-0.007564532
2010,,octubre,,0.060621762,0.011155478,-0.153508772,0.209246114,0.03225211,,-0.002736085
2010,,noviembre,,0.061676083,0.015029817,2.759162304,0.211325279,0.032431319,,-0.002423579
2010,2010T4,diciembre,0.039948103,0.065929,0.016726313,-0.072048611,0.161559134,0.034124239,,-0.001099074
2011,,enero,,0.135349529,0.008479007,-0.186504928,0.193736198,0.031628801,,-0.002211516
2011,,febrero,,0.109623016,0.012941333,0.132264529,0.169241303,0.026483268,,0.000632611
2011,2011T1,marzo,0.048333558,0.1015,0.009999578,0.036328872,0.087284986,0.0218285,,-7.88581E-05
2011,,abril,,0.079118678,0.025428805,-0.271450858,0.139467323,0.030729156,,0.001104536
2011,,mayo,,0.052551794,0.012224093,-0.778154107,0.130599945,0.032083846,,0.010219441
2011,2011T2,junio,0.045513086,0.027961362,0.011180665,0.363157895,0.103277486,0.035002426,,0.004888819
2011,,julio,,0.064983888,0.007867709,0.155555556,0.089578558,0.041474845,,0.001337951
2011,,agosto,,0.043848965,0.009663008,0.819672131,0.083820502,0.036048025,,-0.000157468
2011,2011T3,septiembre,0.070542809,-0.001680672,0.010528282,1.671232877,0.133386929,0.031489173,,-0.004479019
2011,,octubre,,-0.02344895,0.010603686,1.388601036,0.128642666,0.023372404,,-0.008073999
2011,,noviembre,,-0.114412417,0.014069955,0.870473538,0.024074109,0.02328937,,-0.013636364
2011,2011T4,diciembre,0.058256315,-0.137543253,0.011923565,0.668849392,0.074851755,0.026820699,,-0.016347061
2012,,enero,,-0.178165939,0.006579133,0.490214352,0.040718317,0.033930762,,-0.033642049
2012,,febrero,,-0.169870362,0.006022969,0.266371681,0.019085785,0.033012667,,-0.060218113
2012,2012T1,marzo,0.062523749,-0.158420336,0.006170463,0.104243542,0.06414016,0.034776388,,-0.066876972
2012,,abril,,-0.090951276,0.003699566,0.156316916,0.03714525,0.032224334,,-0.064622902
2012,,mayo,,-0.060969755,0.011191111,0.56870229,0.036564993,0.033135798,,-0.061558971
2012,2012T2,junio,0.05162247,-0.03264095,0.017748351,-0.030888031,0.049973212,0.034218017,,-0.05579096
2012,,julio,,-0.017650025,0.022469967,-0.076923077,0.0506015,0.036362366,,-0.053210721
2012,,agosto,,0.242123687,0.025446012,-0.336336336,0.07940819,0.039154073,,-0.048350264
2012,2012T3,septiembre,0.032074343,0.160493827,0.027293109,-0.430769231,0.072426816,0.043693626,,-0.045070645
2012,,octubre,,0.043521761,0.028983799,-0.511930586,0.084301188,0.039463624,,-0.04164691
2012,,noviembre,,0.045568353,0.023331419,0.018615041,0.104811059,0.039017213,,-0.038932147
2012,2012T4,diciembre,0.038392247,0.045636911,0.025673566,-0.183295964,0.079551415,0.037078948,,-0.041387025
2013,,enero,,0.105738576,0.037601483,-0.458411507,0.095002963,0.028495635,,-0.026130406
2013,,febrero,,0.119009155,0.042285167,-0.470300489,0.114291358,0.028612469,,-8.40901E-05
2013,2013T1,marzo,0.044477798,0.118122977,0.03392769,-0.20802005,0.125094343,0.034222175,,0.008282623
2013,,abril,,0.055130168,0.039626049,0.042592593,0.122624751,0.039371152,,0.003117365
2013,,mayo,,0.055725971,0.036500171,1.00729927,0.147873169,0.037118774,,-0.002339768
2013,2013T2,junio,0.047455578,0.054703476,0.031383475,-0.330677291,0.136942675,0.034801233,,-0.005318707
2013,,julio,,0.055441478,0.03465806,-0.6125,0.125186136,0.030251664,,-0.002490453
2013,,agosto,,-0.034288398,0.035204536,-0.619909502,0.127883448,0.030373428,,-0.006537029
2013,2013T3,septiembre,0.036277448,-0.35589942,0.03600382,-0.671171171,0.143418959,0.02874359,,-0.005372789
2013,,octubre,,-0.352348993,0.028721679,-0.671111111,0.124030741,0.032260194,,-0.003545807
2013,,noviembre,,-0.332375479,0.031950038,-0.951754386,0.138331765,0.033757186,,-0.001240079
2013,2013T4,diciembre,0.047126439,-0.433573141,0.033619934,-0.919011668,0.118727276,0.029498081,,0.001000167
2014,,enero,,-0.43584815,0.036663012,-0.811778291,0.125393546,0.05045067,,-0.000841114
2014,,febrero,,-0.435514918,0.033919637,-0.73878628,0.139889777,0.047479358,,0.001093264
2014,2014T1,marzo,0.024434148,-0.433671008,0.038103563,-0.783755274,0.136271451,0.039802427,,0.002095557
2014,,abril,,-0.434446057,0.042034317,-0.857015986,0.159178454,0.039285513,,0.002519738
2014,,mayo,,-0.431961259,0.045360484,-0.888484848,0.141302119,0.048623415,,0.001088868
2014,2014T2,junio,0.025768704,-0.433349491,0.045642784,-0.464285714,0.138276305,0.053916106,,0.002506475
2014,,julio,,-0.440175097,0.037738934,-0.172043011,0.160832991,0.052266991,,0.005326232
2014,,agosto,,-0.44114786,0.048065697,-0.285714286,0.157595045,0.049695344,,0.017241379
2014,2014T3,septiembre,0.055754529,-0.160660661,0.045397052,-0.273972603,0.156838221,0.046941863,,0.017452007
2014,,octubre,,-0.022945966,0.053274674,0.283783784,0.138290224,0.048883205,,0.018123138
2014,,noviembre,,-0.043041607,0.047594615,0.545454545,0.125596369,0.047658183,,0.017630991
2014,2014T4,diciembre,0.037478437,0.233700254,0.052466021,0.288135593,0.119831059,0.050087713,,0.020233139
2015,,enero,,0.235945486,0.043941359,1.165644172,0.15475514,0.028107645,,0.030473946
2015,,febrero,,0.233589088,0.042843144,1.207070707,0.124899275,0.031145708,,0.033014113
2015,2015T1,marzo,0.04091329,0.165247019,0.055173451,1.365853659,0.090547127,0.031430255,,0.036804684
2015,,abril,,0.166809239,0.049535472,1.838509317,0.109605096,0.029207019,,0.050686997
2015,,mayo,,0.182438193,0.054427295,1.836956522,0.130926382,0.022142959,,0.052041499
2015,2015T2,junio,0.069397705,0.20615911,0.05661045,0.155555556,0.125761366,0.017283665,,0.053254438
2015,,julio,,0.247610773,0.069169161,0.324675325,0.105186602,0.018692087,,0.05736755
2015,,agosto,,0.069625762,0.067284194,0.016666667,0.144104686,0.02195832,,0.053385737
2015,2015T3,septiembre,0.034732308,0.025939177,0.075339869,0.264150943,0.109897832,0.022414129,,0.058400719
2015,,octubre,,-0.011363636,0.084304292,-0.305263158,0.121825365,0.019553024,,0.060473055
2015,,noviembre,,0.013493253,0.087344014,-0.019607843,0.119788714,0.023560073,,0.061900114
2015,2015T4,diciembre,0.04321159,-0.031571723,0.075280199,1.657894737,0.075845928,0.023205429,,0.061944014
2016,,enero,,-0.021364576,0.080756193,0.864022663,0.102230859,0.025107255,,0.060615963
2016,,febrero,,-0.015894955,0.083875588,0.853546911,0.12543357,0.02597921,,0.063511426
2016,2016T1,marzo,0.052519806,0.039473684,0.073158319,0.620618557,0.155596122,0.023036169,,0.062686567
2016,,abril,,0.023460411,0.073485621,0.50547046,0.162439576,0.025127697,,0.05741169
2016,,mayo,,0.005046864,0.076194145,1.314176245,0.169547043,0.026727071,,0.061317003
2016,2016T2,junio,0.059445051,-0.005673759,0.080799848,1.615384615,0.192410811,0.025314687,,0.060610856
2016,,julio,,-0.028551532,0.065164235,1.274509804,0.212653695,0.024209654,,0.055977452
2016,,agosto,,0.141578519,0.068641885,1.524590164,0.217100923,0.026159004,,0.056587641
2016,2016T3,septiembre,0.092761645,0.225806452,0.074752285,1.402985075,0.225002435,0.026128657,,0.055949992
2016,,octubre,,0.100383142,0.070770478,1.378787879,0.239698625,0.022612142,,0.053728827
2016,,noviembre,,0.172337278,0.069621325,0.77,0.229181527,0.022225818,,0.057449253
2016,2016T4,diciembre,0.082594711,0.166548547,0.062524369,0.554455446,0.188485971,0.02834256,,0.05648632
2017,,enero,,0.148591549,0.064995891,0.512158055,0.186871809,0.03799656,,0.062081183
2017,,febrero,,0.141151685,0.066454838,0.440740741,0.194119683,0.039504398,,0.06201254
2017,2017T1,marzo,0.076332868,0.123066104,0.07077739,0.408396947,0.183028467,0.045661096,,0.067112056
2017,,abril,,0.125358166,0.073378594,-0.152616279,0.163675237,0.049194479,,0.07246814
2017,,mayo,,0.120516499,0.078274827,-0.86589404,0.146671544,0.042692743,,0.071562383
2017,2017T2,junio,0.044184531,0.09914408,0.089699223,-0.702205882,0.134472421,0.042316638,,0.079304685
2017,,julio,,0.106810036,0.105343837,-0.637931034,0.119727399,0.046116774,,0.079478055
2017,,agosto,,0.032786885,0.109196171,-0.428571429,0.12018156,0.054615163,,0.08268962
2017,2017T3,septiembre,0.038108475,0.158605974,0.097697908,-0.583850932,0.141351993,0.057273488,,0.083241979
2017,,octubre,,0.144150418,0.10031752,-0.458598726,0.119300449,0.060806295,,0.087576375
2017,,noviembre,,0.044794953,0.104422817,-0.514124294,0.110101275,0.062028807,,0.08772184
2017,2017T4,diciembre,0.006573257,0.006075334,0.10386548,0.039808917,0.126585986,0.057032994,,0.093402197
2018,,enero,,0.007357449,0.102637947,0.337688442,0.139499219,0.051256101,,0.092319965
2018,,febrero,,0.004307692,0.098571879,0.109682948,0.136968495,0.05024774,,0.093023256
2018,2018T1,marzo,0.046525969,0.014402004,0.09794397,0.022583559,0.126071702,0.043052172,,0.09063745
2018,,abril,,0.023551878,0.103202696,0.790737564,0.155866466,0.036868387,,0.087821685
2018,,mayo,,0.04737516,0.100958817,8.987654321,0.181617681,0.037668799,,0.086293706
2018,2018T2,junio,0.063398652,0.060350422,0.085165861,3.320987654,0.155913259,0.037517165,,0.081219327
2018,,julio,,0.051813472,0.072732992,-0.107142857,0.201224251,0.03750702,,0.085508242
2018,,agosto,,-0.073153899,0.069801233,-0.215909091,0.186185148,0.031013571,,0.083169124
2018,2018T3,septiembre,0.044823085,-0.012277471,0.073393602,0.044776119,0.188629951,0.030752686,,0.079611388
2018,,octubre,,0.027388923,0.069928982,0.070588235,0.197070147,0.032098278,,0.082196362
2018,,noviembre,,0.02173913,0.063911955,4.639534884,0.168961476,0.031653612,,0.079182206
2018,2018T4,diciembre,0.050288178,0.035628019,0.059937199,0.251148545,0.140039924,0.037514265,,0.076175903
2019,,enero,,0.328667072,0.056534409,-0.234410218,0.132494223,0.030661108,,0.07508963
2019,,febrero,,0.319240196,0.048423269,-0.330501931,0.106831491,0.031044613,,0.068045583
2019,2019T1,marzo,0.072444863,0.350617284,0.033173383,-0.152826855,0.103476476,0.037008015,,0.061513372
2019,,abril,,0.278606965,0.034006801,0.025862069,0.083998951,0.04135442,,0.062697951
2019,,mayo,,0.236552567,0.026812323,-0.587144623,0.059304451,0.045482192,,0.064632419
2019,2019T2,junio,0.037512616,0.219706242,0.027718059,-0.768571429,0.065657463,0.04523554,,0.064505818
2019,,julio,,0.123768473,0.028564131,-0.053333333,0.045244724,0.044785376,,0.060297374
2019,,agosto,,0.558451229,0.030722288,-0.246376812,0.018755235,0.039182384,0.042557859,0.056144533
2019,2019T3,septiembre,-0.005002133,0.320696085,0.019735134,0.171428571,0.035014067,0.037275255,0.043952002,0.057492813
2019,,octubre,,0.273104265,0.014190759,-0.065934066,0.032494177,0.035720544,0.040207256,0.05351956
2019,,noviembre,,0.289007092,0.012044539,-0.789690722,0.044330641,0.030929235,0.04154662,0.053255168
2019,2019T4,diciembre,-0.057574754,0.248396501,0.018902083,-0.807833537,0.081139851,0.02645859,0.040593944,0.054587043
2020,,enero,,-0.200641319,0.052131758,-0.392541708,-0.016540353,0.0296433,0.042448269,0.057493979
2020,,febrero,,-0.179284719,0.040490752,-0.402537486,0.003945814,0.027735701,0.036585717,0.064450475
2020,2020T1,marzo,-0.116826866,-0.19606947,-0.009326383,-0.129301356,-0.225810038,0.0230358,0.033154251,0.061082775
2020,,abril,,-0.147373541,-0.093315077,-0.406162465,-0.387735351,0.018694648,0.025670126,0.024451067
2020,,mayo,,-0.105289174,-0.142300334,-0.646706587,-0.426060491,0.018208373,0.029137148,0.010944491
2020,2020T2,junio,-0.410804247,-0.090817863,-0.169053975,0,-0.372579289,0.028650291,0.033465531,0.012491742
2020,,julio,,-0.29369863,-0.184794838,0,-0.380430776,0.032490802,0.033586401,0.007459124
2020,,agosto,,-0.316292403,-0.200958231,0.711538462,-0.34496318,0.032658562,0.039500741,0.004870516
2020,2020T3,septiembre,-0.273373691,-0.339294118,-0.194387941,1.426829268,-0.334649989,0.035878503,0.036768627,-0.009455147
2020,,octubre,,-0.352256864,-0.198281778,2.388235294,-0.320938419,0.033529793,0.03456653,-0.016894468
2020,,noviembre,,-0.359009629,-0.198436985,4,-0.286388187,0.031262352,0.030784378,-0.020623389
2020,2020T4,diciembre,-0.136511524,-0.347501168,-0.195233379,5.031847134,-0.251357805,0.033575165,0.019742537,-0.028723841
2021,,enero,,-0.205157593,-0.226079786,1.001615509,-0.252764457,0.035109829,0.019970318,-0.02931558
2021,,febrero,,-0.215053763,-0.214712597,1.50965251,-0.272508586,0.03942201,0.024512349,-0.031345964
2021,2021T1,marzo,-0.129083673,-0.20238772,-0.156178964,0.094610778,0.032556982,0.043877084,0.033072866,-0.023281404
2021,,abril,,-0.207644039,-0.071844203,0.012578616,0.323310342,0.049517114,0.038090058,0.006827762
2021,,mayo,,-0.234254144,0.002980298,3.508474576,0.478458884,0.050383135,0.043174484,0.025300556
2021,2021T2,junio,0.375052084,-0.305739514,0.046294551,2.827160494,0.409719415,0.050805464,0.040642248,0.031437215
2021,,julio,,0.157486424,0.120256163,1.521126761,0.323249444,0.044590243,0.040681129,0.068115856
2021,,agosto,,0.077568134,0.153007562,0.820224719,0.29736957,0.041547503,0.037530478,0.091027308
2021,2021T3,septiembre,0.250389588,0.116809117,0.14750059,0.507537688,0.263735212,0.040290274,0.038734626,0.115857296
2021,,octubre,,0.262212644,0.162290162,0.430555556,0.275810997,0.045911778,0.045034222,0.135867295
2021,,noviembre,,0.286123033,0.170708314,0.037254902,0.255185296,0.05293656,0.049632487,0.149736779
2021,2021T4,diciembre,0.165509639,0.267000716,0.165302057,0.262935586,0.230743689,0.050812566,0.057779725,0.163317038
2022,,enero,,0.284787311,0.186875379,0.069410815,0.317578975,0.050531195,0.056810018,0.170857899
2022,,febrero,,0.287671233,0.190986994,-0.092307692,0.35072797,0.061521203,0.066682955,0.174781672
2022,2022T1,marzo,0.168152571,0.243763364,0.159207754,0.021881838,0.232005118,0.068189335,0.067294147,0.148176697
2022,,abril,,0.250539957,0.156669029,0.391304348,0.233921833,0.065963156,0.071153707,0.156209459
2022,,mayo,,0.242424242,0.134555685,0.156015038,0.195313237,0.06969912,0.068016964,0.157099522
2022,2022T2,junio,0.122650883,0.357710652,0.127502385,-0.480645161,0.160695849,0.068092641,0.074681239,0.156363218
2022,,julio,,0.023458445,0.070230914,-0.407821229,0.215154009,0.090580552,0.078661162,0.119004048
2022,,agosto,,-0.015564202,0.057408951,-0.234567901,0.236352164,0.08067784,0.082561811,0.100390075
2022,2022T3,septiembre,0.072399083,-0.02997449,0.069618636,-0.66,0.248095234,0.081469875,0.084802717,0.092065868
2022,,octubre,,-0.093340922,0.066579609,-0.733009709,0.229897938,0.083427538,0.084924229,0.081949989
2022,,noviembre,,-0.127919911,0.057355,-0.062381853,0.188592534,0.083494388,0.08054843,0.081221708
2022,2022T4,diciembre,0.087491684,-0.132768362,0.048150014,-0.397993311,0.176928423,0.082980211,0.079639985,0.074656291
2023,,enero,,-0.136363636,0.042043926,-0.414339623,0.185731819,0.085247028,0.083228638,0.062737643
2023,,febrero,,-0.133258679,0.045870622,-0.362711864,0.186654012,0.075481907,0.078929732,0.058401222
2023,2023T1,marzo,0.110546705,-0.115759312,0.061675074,-0.210920771,0.192822581,0.066296771,0.075846357,0.080768436
2023,,abril,,-0.112262522,0.048393498,-0.084821429,0.169312907,,,0.073392156
2023,,mayo,,-0.102206736,0.05487942,-0.395121951,0.174712677,,,
2023,,Junio,,,,,,,,
