año,periodo,mes,ITAEE,CPTPC,CPTPU,CPTEC,CPTEU,INPC,PATRON
2004,,enero,,0.413793103,-0.071731329,-0.333333333,0.159887798,0.056575252,0.003918276
2004,,febrero,,0.35,-0.081938894,0,0.127985075,0.060878001,0.010902991
2004,2004T1,marzo,0.264398908,0.438596491,-0.065375625,2.333333333,0.103308575,0.061517871,0.028730823
2004,,abril,,0.431034483,-0.041837274,0.666666667,0.137322217,0.053932649,0.035923141
2004,,mayo,,0.090909091,-0.036388241,-0.571428571,0.23200433,0.054448146,0.021171295
2004,2004T2,junio,0.05899987,0.093333333,-0.027612549,1.5,0.210162461,0.054170529,0.030269675
2004,,julio,,0.202702703,-0.020101495,-0.842105263,0.334930982,0.056218383,0.015582285
2004,,agosto,,0.242857143,-0.006328144,-0.333333333,0.383416699,0.068142253,0.024356869
2004,2004T3,septiembre,-0.012005205,0.253521127,0.010883023,-0.888888889,0.378324946,0.063877401,0.020901194
2004,,octubre,,0.175675676,0.008194845,-0.833333333,0.35534645,0.064395641,0.011072104
2004,,noviembre,,0.131578947,0.030597752,-0.6,0.268006431,0.07142657,0.022379913
2004,2004T4,diciembre,0.016965408,0.162162162,0.037519301,-0.823529412,0.125786164,0.067938377,0.018171806
2005,,enero,,0.024390244,0.04761829,0.5,0.152530662,0.056398091,0.018399777
2005,,febrero,,0.024691358,0.056115452,-0.333333333,0.106682104,0.04789209,0.006913717
2005,2005T1,marzo,-0.152452755,0.024390244,0.061305896,-0.8,-0.11627907,0.046169894,-0.019793926
2005,,abril,,0.012048193,0.06583512,-0.7,-0.151645824,0.054789665,-0.018548387
2005,,mayo,,0.011904762,0.056456269,0,-0.122126226,0.06045308,-0.013193323
2005,2005T2,junio,-0.122446462,0.012195122,0.054914686,-0.7,-0.158668952,0.050634518,-0.020032051
2005,,julio,,-0.06741573,0.043167476,0.666666667,-0.17535545,0.05013555,-0.014266487
2005,,agosto,,-0.011494253,0.023376663,1.5,-0.136003338,0.040019701,-0.011488111
2005,2005T3,septiembre,-0.131652845,-0.033707865,-0.000695547,1.5,-0.187247359,0.035190954,-0.004785961
2005,,octubre,,0.068965517,0.001786093,0.666666667,-0.142640747,0.028486496,0.017895299
2005,,noviembre,,0.174418605,-0.008912789,3,-0.099784455,0.01577507,0.025360384
2005,2005T4,diciembre,-0.055042945,0.244186047,-0.006965541,3,-0.071008527,0.024447042,0.03569497
2006,,enero,,0.30952381,-0.034352362,2.333333333,0.022781775,0.035579788,0.042978374
2006,,febrero,,0.301204819,-0.033233176,4,-0.004035271,0.038747851,0.044493271
2006,2006T1,marzo,-0.092569084,0.261904762,-0.029575826,4,0.086738227,0.029392639,0.055878285
2006,,abril,,0.25,-0.03615866,3.666666667,0.093866486,0.025355826,0.039989044
2006,,mayo,,0.2,-0.026483317,3.666666667,0.086572143,0.02139683,0.025375171
2006,2006T2,junio,0.057666147,0.385542169,-0.029346834,3.666666667,0.144118146,0.025745,0.031616244
2006,,julio,,0.78313253,-0.024094416,1.8,0.166492511,0.0256867,0.0390497
2006,,agosto,,0.848837209,-0.012054184,2,0.179301465,0.033623503,0.038648649
2006,2006T3,septiembre,0.061272855,0.895348837,-0.004584727,3.4,0.197818065,0.048947152,0.034197168
2006,,octubre,,0.817204301,-0.00423063,3.6,0.197438163,0.050418156,0.033586985
2006,,noviembre,,0.673267327,7.55709E-05,2,0.110422535,0.052150187,0.035147097
2006,2006T4,diciembre,-0.075681297,0.551401869,-0.024936654,1.083333333,0.056654534,0.049923803,0.024281984
2007,,enero,,0.090909091,0.000707714,2,0.137602579,0.042685139,0.02808399
2007,,febrero,,0.203703704,-0.002014744,1.6,0.121098439,0.038965949,0.02603208
2007,2007T1,marzo,0.063371165,0.235849057,-0.026696381,3.5,0.231957942,0.042661613,0.023054755
2007,,abril,,0.276190476,-0.033155786,2.714285714,0.271530359,0.044533699,0.025019752
2007,,mayo,,0.294117647,-0.042649067,3.357142857,0.191894381,0.0399943,0.030601384
2007,2007T2,junio,-0.021075085,0.156521739,-0.056510796,3.142857143,0.233086053,0.041559425,0.02985469
2007,,julio,,-0.114864865,-0.060847447,3.714285714,0.243356226,0.044381801,0.020499343
2007,,agosto,,-0.194968553,-0.055164946,3.4,0.220963559,0.045524974,0.016653656
2007,2007T3,septiembre,0.004819536,-0.208588957,-0.052807588,2.045454545,0.117599786,0.043001349,0.01317489
2007,,octubre,,-0.24260355,-0.052591648,1.869565217,0.145456781,0.030959475,-0.000253872
2007,,noviembre,,-0.236686391,-0.054361625,1.791666667,0.196727549,0.039428832,-0.006790744
2007,2007T4,diciembre,0.015009885,-0.204819277,-0.029488195,1.92,0.110378913,0.035143485,-0.000764721
2008,,enero,,0.1,-0.038865315,1.333333333,0.044055133,0.043510981,-0.01480725
2008,,febrero,,0.061538462,-0.034382385,1.423076923,0.075759604,0.046132697,-0.012045105
2008,2008T1,marzo,-0.002479907,0.045801527,-0.022912456,0.4,-0.014224751,0.058986994,-0.0184379
2008,,abril,,0.044776119,-0.005763094,0.269230769,0.05104154,0.06457192,-0.007451182
2008,,mayo,,0.075757576,0.00277342,0.016393443,-0.010046368,0.068690907,-0.003356571
2008,2008T2,junio,0.04452036,0.127819549,-0.009963841,0.051724138,0.158945975,0.070999992,-0.010774756
2008,,julio,,0.221374046,-0.01174162,-0.212121212,0.079130644,0.071158311,-0.00540819
2008,,agosto,,0.25,-0.032187248,-0.181818182,-0.00435949,0.06856082,-0.016892757
2008,2008T3,septiembre,0.06794583,0.23255814,-0.036574015,-0.134328358,0.101030681,0.057340564,-0.0209077
2008,,octubre,,0.21875,-0.038822512,-0.106060606,0.020717046,0.068477034,-0.024885729
2008,,noviembre,,0.209302326,-0.052132777,-0.089552239,-0.000105988,0.072563372,-0.024816409
2008,2008T4,diciembre,0.090039218,0.151515152,-0.053111071,-0.219178082,0.15753979,0.083552018,-0.020663265
2009,,enero,,0.121212121,-0.078846248,-0.2,0.057125231,0.072994455,-0.016325473
2009,,febrero,,0.072463768,-0.077226022,-0.111111111,0.054249098,0.067017083,-0.016861219
2009,2009T1,marzo,-0.021341774,0.087591241,-0.085217448,-0.111111111,0.098648826,0.060560522,-0.006261414
2009,,abril,,0.114285714,-0.109095554,-0.151515152,-0.03917478,0.06032281,-0.011131245
2009,,mayo,,0.063380282,-0.121519107,-0.129032258,0.06440281,0.061522797,-0.009326425
2009,2009T2,junio,0.070254216,0,-0.100868436,-0.049180328,-0.126453488,0.062492931,-0.016078838
2009,,julio,,-0.0875,-0.102630586,0.096153846,-0.073773228,0.057904171,-0.019678923
2009,,agosto,,-0.0875,-0.089749149,0,-0.031548221,0.054259809,-0.013017443
2009,2009T3,septiembre,-0.04988787,-0.081761006,-0.081805007,-0.068965517,0.042560139,0.056120899,-0.008072917
2009,,octubre,,-0.064102564,-0.074732562,-0.118644068,0.049426859,0.04683216,-0.0015625
2009,,noviembre,,-0.076923077,-0.063008987,-0.180327869,0.061585754,0.036303123,-0.001558037
2009,2009T4,diciembre,-0.05778292,-0.078947368,-0.058590248,-0.192982456,0.073875553,0.025071752,-0.003907268
2010,,enero,,-0.033783784,-0.034667613,-0.285714286,0.137371615,0.036128296,0.005532139
2010,,febrero,,-0.054054054,-0.030858668,-0.303571429,0.204532043,0.045363663,0.011345646
2010,2010T1,marzo,0.133571881,-0.060402685,-0.019026924,-0.321428571,0.248955224,0.049262395,0.015227094
2010,,abril,,-0.096153846,0.004857327,-0.339285714,0.313148372,0.034870048,0.014397906
2010,,mayo,,-0.079470199,0.01084825,-0.314814815,0.391272461,0.029479473,0.023797071
2010,2010T2,junio,0.010182983,-0.08,0.01449694,-0.344827586,0.416805324,0.023241621,0.03110174
2010,,julio,,-0.068493151,0.027266244,-0.210526316,0.477414704,0.027533992,0.035657686
2010,,agosto,,-0.095890411,0.037343106,-0.296296296,0.535706005,0.028884441,0.037984701
2010,2010T3,septiembre,0.095468913,-0.089041096,0.037516781,-0.277777778,0.419085404,0.02829573,0.03701759
2010,,octubre,,-0.082191781,0.026436637,-0.211538462,0.39683335,0.039343452,0.024778299
2010,,noviembre,,-0.069444444,0.033002231,-0.18,0.403694458,0.047764923,0.015084525
2010,2010T4,diciembre,0.115987884,-0.021428571,0.038517894,-0.086956522,0.319444444,0.052175385,0.017782427
2011,,enero,,-0.062937063,0.024456622,-0.05,0.312467932,0.046088399,0.007073618
2011,,febrero,,-0.042857143,0.014914824,-0.051282051,0.261610817,0.046117017,-0.000260892
2011,2011T1,marzo,-0.047081888,-0.064285714,0.014173285,-0.026315789,0.264627151,0.034400764,-0.005430566
2011,,abril,,-0.042553191,0.010809268,0.027027027,0.229469043,0.043444526,-0.003870968
2011,,mayo,,0,0.019416957,0,0.193814795,0.045739636,-0.007918263
2011,2011T2,junio,-0.071956578,0.007246377,0.035590988,0.315789474,0.202332019,0.052389694,0.01099182
2011,,julio,,0.014705882,0.029996084,0.044444444,0.191819808,0.055094334,0.012241775
2011,,agosto,,0.075757576,0.018017063,0.263157895,0.125613346,0.052616227,0.015247776
2011,2011T3,septiembre,-0.001148567,0.060150376,0.019618814,0.230769231,0.052383755,0.047858777,0.018987342
2011,,octubre,,0.052238806,0.026562802,0.146341463,0.002941387,0.04844777,0.025451769
2011,,noviembre,,0.044776119,0.020102428,0.170731707,0.007184521,0.043362187,0.031258007
2011,2011T4,diciembre,-0.006713277,0.02919708,0.012856916,0.142857143,0.066365132,0.047618252,0.026464543
2012,,enero,,0.029850746,0.035755313,0.236842105,0.031978108,0.051265924,0.033818939
2012,,febrero,,0.059701493,0.032016142,0.081081081,0.046986642,0.046826027,0.039665971
2012,2012T1,marzo,0.087779103,0.083969466,0.051994176,0.054054054,0.070154218,0.045544299,0.03926157
2012,,abril,,0.066666667,0.040851259,0.078947368,0.08517633,0.042303208,0.038341969
2012,,mayo,,0.057553957,0.036261108,0.135135135,0.0846335,0.047186126,0.036560247
2012,2012T2,junio,0.108051033,0.079136691,0.023043613,-0.24,0.000209307,0.049732098,0.012389381
2012,,julio,,0.086956522,0.033754472,-0.170212766,0.003001979,0.048179442,0.0095742
2012,,agosto,,0.056338028,0.05129006,-0.1875,0.006572329,0.05033685,0.019774718
2012,2012T3,septiembre,-0.033621299,0.09929078,0.045822472,-0.166666667,0.088926174,0.053703252,0.020372671
2012,,octubre,,0.09929078,0.055322931,-0.170212766,0.138841202,0.048384906,0.030528667
2012,,noviembre,,0.157142857,0.060775273,-0.1875,0.097605763,0.042121851,0.029565217
2012,2012T4,diciembre,0.018856265,0.141843972,0.063503395,-0.1875,0.123158788,0.033166002,0.031038798
2013,,enero,,0.152173913,0.064588243,-0.212765957,0.108796121,0.028746712,0.034474082
2013,,febrero,,0.105633803,0.069589591,-0.075,0.132705289,0.032110744,0.045431727
2013,2013T1,marzo,-0.051956912,0.126760563,0.046740488,-0.051282051,0.054252614,0.0472426,0.032524393
2013,,abril,,0.118055556,0.060168859,-0.12195122,0.068989259,0.051754378,0.02994012
2013,,mayo,,0.068027211,0.054265786,-0.19047619,0.063916407,0.044220062,0.02533532
2013,2013T2,junio,-0.035569512,0.006666667,0.062366675,0.078947368,0.078822545,0.032552193,0.02997003
2013,,julio,,0.013333333,0.049655588,0.051282051,0.051289028,0.024883243,0.029698028
2013,,agosto,,0.02,0.039116011,-0.051282051,0.048970618,0.02214692,0.011536573
2013,2013T3,septiembre,0.019027928,0,0.029515939,-0.1,0.043400103,0.022627994,0.010469929
