año,periodo,mes,TIIE28,Act Primaria,Mineria ,Energia,Construccion,Manufactura,Comercio mayor,Comercio menor,Transporte,Serv financiero,Serv profesionales,Serv educativos,Serv esparcimiento,Serv alojamiento,Act guber,IPC,IMAI
2004,,noviembre,0.607476636,0.04225305,0.006923404,0.110066825,0.110668276,0.03254135,0.092640905,0.077710194,0.060081936,0.037794772,0.032471642,0.014584913,0.054957383,0.034799757,0.019047345,0.414761622,0.041768575
2004,2004T4,diciembre,0.3953125,0.02327306,-0.04151714,0.122552105,0.056628478,0.036278126,0.065602424,0.047742719,0.049274151,0.035964996,0.052766454,0.005946852,0.051066625,0.050952173,0.003533578,0.468728682,0.023820031
2005,,enero,0.673507463,-0.080284535,0.003039585,0.08782862,0.029156676,0.037331637,0.080560744,0.05738358,0.039175208,0.031448305,-0.029266074,0.031126088,0.037489851,0.03147009,-0.007479796,0.38905923,0.027300936
2005,,febrero,0.635578584,-0.03835508,0.006267646,0.091548544,0.029081768,0.041095225,0.059894834,0.057345729,0.051895961,0.028230803,-0.008494932,0.02419169,0.03481663,0.029600189,0.009007208,0.380077664,0.028503869
2005,2005T1,marzo,0.506933744,-0.044883687,-0.007294547,0.062586396,0.019569455,0.010377174,0.029974888,0.015152445,0.029978627,0.018679458,0.022339792,0.015738493,0.014331599,0.042400216,-0.018277433,0.205314951,0.009581943
2005,,abril,0.622366288,-0.011161007,-7.76235E-06,0.076892206,0.011057831,0.019551748,0.066998138,0.063974765,0.047299346,0.013548725,-0.009825515,0.019784936,0.026145789,0.01534098,-0.02195306,0.238724263,0.014426928
2005,,mayo,0.456115108,-0.019765514,0.028160469,0.093509766,0.034267218,0.028182276,0.037910195,0.032439216,0.04800775,0.00830754,0.017679721,0.008416794,0.050020103,0.025827426,-0.015682073,0.291751235,0.03207711
2005,2005T2,junio,0.425925926,-0.130763748,0.017521234,0.103902377,0.02595144,0.001804881,0.021609481,0.016377822,0.0278771,-0.004981143,0.05085058,0.021246942,0.019662776,0.025132619,-0.016383197,0.311648132,0.013065435
2005,,julio,0.407876231,0.085884081,-0.049438266,0.10143615,0.023712472,0.004711734,0.051665224,0.035780929,0.028834877,0.007029623,0.09048722,0.013195675,0.017657356,0.027290045,0.005467775,0.424387553,-0.002585191
2005,,agosto,0.330666667,0.059934232,0.043372976,0.077216535,0.047490321,0.009734146,0.043258174,0.033357469,0.032209159,0.002366131,0.10261821,0.009797694,0.033790795,0.031832437,0.008294586,0.387640876,0.028905865
2005,2005T3,septiembre,0.240359897,0.005920957,-0.007706218,0.078293095,0.038152243,0.021831491,0.065785182,0.049915409,0.044629095,0.009699023,0.041878178,0.027094425,0.027344813,0.044883107,0.051933217,0.471163244,0.020122173
2005,,octubre,0.168944099,-0.03917088,-0.040215879,0.079617886,0.034058556,0.036506569,0.057628322,0.044849327,0.043767466,0.021276104,0.056548462,0.021155591,0.037200889,-0.014105071,0.041958843,0.36278563,0.018109491
2005,,noviembre,0.06627907,-0.071512129,0.006347015,0.087017745,0.048203413,0.044502853,0.053632495,0.03592004,0.041572971,0.017174106,0.061622621,0.020835571,0.028433894,-0.036227261,0.013388619,0.390695349,0.036426511
2005,2005T4,diciembre,-0.023516237,-0.087394767,0.062546184,0.063803469,0.071023268,0.040153706,0.078134359,0.059121728,0.046243211,0.018372449,0.029168392,0.032009584,0.021362399,-0.011620612,0.031506542,0.378144866,0.05334381
2006,,enero,-0.062430323,0.110290728,0.017682872,0.075384916,0.024676965,0.061744499,0.114499408,0.091837383,0.056623253,0.032441406,0.075284014,0.003831243,0.046983223,-0.002965348,0.053558789,0.44360745,0.041956853
2006,,febrero,-0.158394931,-0.002421517,0.001979531,0.083864931,0.052637121,0.044729993,0.082399943,0.058056373,0.045846267,0.034320438,0.056341703,0.026830688,0.036282534,0.001413246,0.078214346,0.356566537,0.034393682
2006,2006T1,marzo,-0.214723926,0.012110653,0.02429486,0.09609776,0.070147544,0.047917998,0.077693584,0.063728599,0.057419004,0.047896715,-0.017320119,0.022531113,0.039916991,0.021350251,0.056976029,0.520295183,0.045990831
2006,,abril,-0.24975025,0.019185616,-0.002967712,0.105369545,0.083037532,0.047002718,0.076412117,0.035100717,0.054540632,0.050076663,0.056801838,0.026147099,0.047270009,0.016404308,0.032896463,0.675420495,0.04524004
2006,,mayo,-0.276679842,0.065444558,-0.027704381,0.114088695,0.082228999,0.055403957,0.090349542,0.061540477,0.064854968,0.062894475,0.022558543,0.026936757,0.046458593,0.01310224,0.091783313,0.440709513,0.040152588
2006,2006T2,junio,-0.267732268,0.187658582,-0.040325869,0.111695629,0.088585244,0.079067313,0.097351012,0.062818179,0.075198198,0.060924467,0.010605151,0.032691147,0.051842615,0.001423228,0.037426832,0.419767569,0.052234174
2006,,julio,-0.26973027,-0.050287884,0.041848589,0.115932119,0.116255601,0.075841049,0.071195143,0.038226402,0.060033344,0.059642648,0.027145917,0.046160168,0.032879135,0.001306485,0.021147653,0.39461514,0.075381476
2006,,agosto,-0.268537074,-0.001881916,-0.037351778,0.137974983,0.135432303,0.051487797,0.054498111,0.023014371,0.060227925,0.063482971,0.042253206,0.045758754,0.03458244,-0.003444703,-0.001350861,0.477853627,0.048217307
2006,2006T3,septiembre,-0.242487047,0.043448947,-0.014541603,0.136005167,0.120053293,0.041746324,0.0700315,0.027709446,0.059795279,0.055832288,0.040875578,0.044394712,0.037778498,-0.013016995,-0.042934172,0.36085615,0.047295601
2006,,octubre,-0.223166844,0.140263268,-0.00518606,0.132041525,0.108767691,0.02720269,0.063595557,0.032679416,0.054005482,0.052221756,0.054847168,0.030207261,0.018974147,0.041177557,-0.044467978,0.462394978,0.040885751
2006,,noviembre,-0.203925845,0.02456484,-0.032496702,0.131522278,0.08471601,0.025869842,0.024785784,-0.000850924,0.040872612,0.063982666,0.024215821,0.026953939,0.022746965,0.073987702,-0.014173146,0.483100786,0.024935427
2006,2006T4,diciembre,-0.158256881,0.212672394,-0.089163075,0.153600784,0.060509158,0.015369406,0.034052859,0.007217473,0.045854127,0.058903503,0.057901823,0.018198718,0.027168015,0.044279122,-0.018798838,0.48563449,0.005107171
2007,,enero,-0.118906064,-0.027476925,-0.042251926,0.10642756,0.050140859,0.001952521,-0.007830515,-0.022621029,0.052612638,0.045739726,0.038346939,0.031239381,0.042623048,0.042167418,-0.027880515,0.45773228,0.00256689
2007,,febrero,-0.063989962,0.092703198,-0.021707082,0.073908434,0.074406762,0.011047705,0.025352483,0.008939864,0.056394428,0.040493676,-0.008765951,0.021857201,0.048102907,0.033918097,-0.059621816,0.424061494,0.01843326
2007,2007T1,marzo,-0.028645833,0.110256694,-0.023403155,0.087413537,0.054825779,0.022767543,0.025912444,0.012927212,0.057036194,0.03506955,0.05922703,0.032799413,0.031609078,0.027336783,-0.019258464,0.491632953,0.018958422
2007,,abril,-0.005326232,0.034771105,-0.023615654,0.065802524,0.043356321,0.013120681,0.025098893,0.012151586,0.061005636,0.037624355,0.005626984,0.019261096,0.044893385,0.029083711,0.000757328,0.404458159,0.012485345
2007,,mayo,0.051912568,0.029356924,-0.032055433,0.063123564,0.021784008,0.007933314,0.025123998,0.014401327,0.054928984,0.031263597,0.006092925,0.028335758,0.046770506,0.020721083,-0.050111942,0.681073696,0.00231069
2007,2007T2,junio,0.05047749,0.091450369,0.009745847,0.047071829,0.00259283,0.012604729,0.044049344,0.022937622,0.062747719,0.039160745,0.039077203,0.019019193,0.03792466,0.038350944,0.008254889,0.626927112,0.013324571
2007,,julio,0.053351573,0.064791712,0.015134594,0.047450157,0.01638737,0.001253477,0.032585365,0.018652353,0.073526303,0.039716937,0.010301658,0.018702841,0.05345736,0.018958231,0.012606011,0.525665147,0.008846629
2007,,agosto,0.056164384,0.08375898,-0.089873352,0.044192615,0.026807171,0.015356141,0.048026224,0.036002314,0.071955998,0.045907899,0.009682698,0.012454416,0.03902898,0.013576337,0.028847884,0.441748082,-0.005903434
2007,2007T3,septiembre,0.053351573,0.0384445,-0.018665836,0.049395364,0.040442608,0.008060495,0.041607747,0.023540822,0.063623682,0.048464819,0.056581686,0.006021894,0.027967347,0.005474718,0.043816876,0.381047458,0.009723211
2007,,octubre,0.05745554,0.054597572,-0.029883799,0.052213683,0.059892946,0.000954052,0.024339621,0.012260062,0.060561445,0.053369987,0.035002537,0.017229077,0.041917327,0.002910438,0.062611586,0.364981917,0.007846196
2007,,noviembre,0.08630137,0.150534468,-0.050238575,0.044689071,0.07931441,-0.020377254,0.021771887,0.012644965,0.062289255,0.047885807,0.061467035,0.014065648,0.038235215,0.011205145,0.055265572,0.192633125,-0.000667298
2007,2007T4,diciembre,0.080381471,-0.139252752,0.011535465,0.050329214,0.091031251,-0.020095942,-0.003249411,-0.006687753,0.043671134,0.06100685,0.07839754,0.013455434,0.028094201,-0.001096647,0.054255879,0.116775281,0.016249364
2008,,enero,0.070175439,0.0322097,-0.041261124,0.033472116,0.072293215,0.006926873,0.03330091,0.031978646,0.037829824,0.05786715,0.058847157,0.009529146,0.005299108,0.003140512,0.037420742,0.044705493,0.009515368
2008,,febrero,0.063002681,-0.023153921,-0.048574768,0.07662753,0.084242773,0.005818251,0.015683916,0.005385189,0.042939299,0.068021209,0.040391664,0.005882623,0.011524056,0.024706027,0.039807796,0.085572817,0.0133233
2008,2008T1,marzo,0.063002681,-0.042144846,-0.064523252,0.023051943,0.055622465,-0.006260457,0.010239755,-0.00902411,0.02900894,0.070075969,0.059789561,-0.007548374,0.016462253,-0.002684296,0.001862955,0.075320834,-0.005270679
2008,,abril,0.06291834,0.0137038,-0.093335515,0.027885254,0.064913783,0.002771032,0.035605702,0.032380775,0.020195306,0.076928708,0.052458067,0.011336634,0.00702879,0.009402232,0.027462974,0.044305026,-0.005856486
2008,,mayo,0.02987013,0.046222993,-0.063530469,0.02450367,0.088420022,-0.025320323,0.020567372,0.001935678,0.013193575,0.081331063,0.03740718,-0.000466718,0.00621435,0.016699209,0.018008758,0.018360799,-0.007735591
2008,2008T2,junio,0.038961039,-0.032603764,-0.077252643,0.014991853,0.121801274,-0.012724179,0.018556244,0.006039784,0.012811622,0.075044759,0.043263575,0.007692677,0.005815913,-0.000543517,0.01689848,-0.056356367,0.001286149
2008,,julio,0.075324675,0.041801218,-0.077212438,0.000483711,0.069681281,-0.020206627,0.052356111,0.03179228,-0.001856127,0.074470279,0.035395271,0.001608882,0.017659016,0.008314391,0.027380522,-0.103022669,-0.014314774
2008,,agosto,0.110246433,-0.104792059,0.012618923,0.009210004,0.0154904,-0.024726915,0.017724104,-0.009662967,-0.008801693,0.065347731,0.011673053,0.01417618,0.018635891,0.011860866,0.032101535,-0.133678948,-0.005832912
2008,2008T3,septiembre,0.124675325,-0.020623623,-0.084454345,-0.019232617,-0.007774118,-0.013303321,0.010527943,-0.003267954,-0.015186287,0.068822286,0.005401894,0.010474734,0.024635955,-0.004315695,-0.001528982,-0.178480858,-0.029234719
2008,,octubre,0.122897801,0.010340798,-0.037094755,-0.023464283,-7.88489E-05,-0.019912011,0.009974183,-0.017259097,-0.009153628,0.047876992,0.013051187,0.019330264,0.022137347,-0.028429,0.026889155,-0.350089498,-0.020164527
2008,,noviembre,0.100882724,-0.066562517,-0.024474384,-0.022987435,-0.045148745,-0.024064688,0.006562726,-0.023913125,-0.017689,0.040456785,0.031223583,0.02594591,0.013928615,-0.044209251,0.025064189,-0.310233076,-0.029546885
2008,2008T4,diciembre,0.102143758,0.143183846,-0.044856626,-0.04669081,-0.0514479,-0.054559972,-0.034369435,-0.056362405,-0.032933642,0.030606314,-0.044823121,0.027616063,0.006288348,-0.040815629,0.021337977,-0.242291065,-0.049400566
2009,,enero,0.060529634,0.022297809,-0.04769984,-0.024543032,-0.035325203,-0.127832571,-0.136958157,-0.177691137,-0.059727358,0.03083953,-0.0254734,0.022228436,0.00234349,-0.051354024,-0.015851734,-0.320504806,-0.081230974
2009,,febrero,0.001261034,-0.066211059,-0.056684718,-0.045132561,-0.089069795,-0.128975653,-0.119720405,-0.174000839,-0.069432443,0.026944911,-0.004554313,0.023502707,-0.001124171,-0.067979443,0.036941245,-0.386131102,-0.100730306
2009,2009T1,marzo,-0.036569987,0.040686396,-0.048903965,-0.006375187,-0.064252108,-0.143549118,-0.103062867,-0.134841894,-0.066300828,0.01165163,-0.049754038,0.02875174,0.00237668,-0.083588602,0.077962657,-0.365097003,-0.095558533
2009,,abril,-0.158690176,0.0156835,-0.01588519,0.004041671,-0.068599825,-0.13924939,-0.157170342,-0.188563203,-0.068102666,0.001387718,-0.02030844,-0.103234079,-0.007116378,-0.095747197,0.058301214,-0.276821984,-0.089816114
2009,,mayo,-0.27112232,-0.059447732,-0.035866558,-0.011013605,-0.061140445,-0.149734164,-0.143652957,-0.190622741,-0.10282101,-0.006471379,-0.075615964,0.028039915,-0.00941344,-0.266985389,0.085999024,-0.239050747,-0.094295529
2009,2009T2,junio,-0.3425,-0.004568279,-0.070014195,0.007378492,-0.069335216,-0.149729864,-0.112105097,-0.169669231,-0.064863813,-0.002679427,-0.08258639,0.023669231,-0.006842213,-0.139621477,0.048230617,-0.17101637,-0.106184952
2009,,julio,-0.405797101,-0.075100732,-0.054709988,0.029643904,-0.06355393,-0.097825094,-0.130042136,-0.169400514,-0.042911296,0.012638274,-0.070449265,0.028385503,-0.018777872,-0.091075822,0.036815497,-0.016636474,-0.073664839
2009,,agosto,-0.428738318,0.034937047,-0.059191833,0.023164586,-0.04266074,-0.101870059,-0.103373767,-0.140185824,-0.036010228,0.013072263,-0.073516312,0.01610376,-0.008902438,-0.079941085,0.025816164,0.069946396,-0.074701994
2009,2009T3,septiembre,-0.433025404,-0.013234653,-0.031871619,0.045144244,-0.041771615,-0.090028592,-0.10106926,-0.131552047,-0.023451517,0.016079684,-0.048201222,0.019233603,-0.019600174,-0.097270425,0.009762852,0.174509119,-0.057155282
2009,,octubre,-0.434331797,-0.073031731,-0.055985445,0.052508409,-0.076873517,-0.059249504,-0.066248287,-0.089493102,-0.01090942,0.029613904,-0.097701901,0.013680367,-0.014383945,-0.075788464,0.009425177,0.401104507,-0.057348112
2009,,noviembre,-0.435280641,-0.017631456,-0.057713774,0.039577002,-0.050591085,-0.008824374,-0.026234104,-0.049410968,0.008472412,0.029614529,-0.101135842,0.009531048,-0.007283306,-0.069370973,0.024211248,0.507549652,-0.030105028
2009,2009T4,diciembre,-0.435926773,-0.042311404,-0.041203904,0.052364345,-0.053164843,0.015073835,0.029984815,0.00335531,0.042038907,0.011093599,-0.055932231,0.007520219,0.011499069,-0.046206609,0.026298763,0.435210489,-0.016913723
2010,,enero,-0.416171225,-0.072514638,-0.016054639,0.049817727,0.063889882,0.055110162,0.100449551,0.067057015,0.053007275,0.031565223,-0.038154295,0.006775881,0.020783591,-0.048400341,0.066165476,0.5533551,0.042151669
2010,,febrero,-0.380352645,0.089176612,0.000627266,0.038685927,0.001695728,0.077084192,0.140241387,0.110874116,0.060836213,0.025044243,-0.036296243,0.002760396,0.017794973,-0.044506989,0.014879868,0.782008745,0.036813067
2010,2010T1,marzo,-0.356020942,-0.026354656,0.004099654,0.040006051,0.009727397,0.113041942,0.144251782,0.071282135,0.075935529,0.05345033,0.002567167,0.003984883,0.017810648,-0.006270255,0.01927393,0.694953571,0.05669494
2010,,abril,-0.260479042,0.048325294,0.007656414,0.032017526,0.047352879,0.117721538,0.224571529,0.114862891,0.086969699,0.046803505,-0.03879685,0.138197718,0.021804694,0.004047741,-0.021213766,0.492650071,0.073522805
2010,,mayo,-0.14532872,0.082890013,0.020116102,0.046740212,-0.038847467,0.152751326,0.161575937,0.145707034,0.127968942,0.048863302,0.026108908,-0.011866316,0.012414098,0.228558502,0.030103409,0.316739761,0.064256498
2010,2010T2,junio,-0.060836502,0.013457895,0.035088902,0.051421158,-0.042734977,0.136087573,0.101957819,0.107850989,0.078725796,0.057855128,-0.003165967,-0.012172934,0.019389322,0.047280976,0.073729366,0.278581916,0.061374261
2010,,julio,0,0.052810175,0.009584739,0.075394584,-0.025210772,0.08090002,0.121838135,0.11293333,0.058181481,0.037932561,0.005717744,-0.017964261,0.021018258,0.002909356,0.037525968,0.194695213,0.038716559
2010,,agosto,0.00204499,0.051615616,0.02780773,0.025747991,-0.03087887,0.109146311,0.119173485,0.120105038,0.062855988,0.039019847,0.018764549,-0.013131761,0.007987458,-0.011546697,0.026317102,0.126196456,0.051516857
2010,2010T3,septiembre,-0.00203666,0.105254491,0.022313414,0.043370058,-0.012607224,0.081395727,0.141237319,0.119181273,0.048116582,0.030694149,-0.007209628,-0.018421088,0.021972619,0.024096936,0.077208412,0.140191104,0.040803512
2010,,octubre,-0.00814664,0.032825607,-0.0012268,0.02925138,0.01369122,0.052176034,0.116827164,0.103617849,0.039967169,0.024751837,0.042585002,-0.012695689,0.00745923,0.019992865,0.029872147,0.241645701,0.033262727
2010,,noviembre,-0.012170385,0.033919219,0.00357398,0.048006704,0.005038691,0.033485256,0.113901782,0.067996227,0.034243395,0.057642032,0.017989177,-0.014527432,0.007010981,0.013567756,0.012515098,0.189300939,0.019711502
2010,2010T4,diciembre,-0.00811359,-0.039385769,0.012782755,0.059935263,0.008994902,0.046012271,0.134052444,0.10287056,0.0267401,0.07040429,0.01942099,-0.009044171,-0.009142835,-0.010417155,0.013607541,0.200193833,0.027929154
2011,,enero,-0.010183299,0.02211404,-0.009504807,0.070978391,-0.056064825,0.059328005,0.124833385,0.147482639,0.039629085,0.043789482,0.039279173,0.000262999,-0.007162048,0.009354872,0.023861684,0.216856889,0.013217811
2011,,febrero,-0.016260163,-0.077592891,-0.012925948,0.082459168,-0.003683487,0.044875919,0.113180689,0.116593424,0.033066604,0.047998833,0.055808998,0.00789977,-0.005765872,1.90E-03,0.011540335,0.170230387,0.022371905
2011,2011T1,marzo,-0.016260163,0.092703896,-3.84E-05,0.081051052,-0.041359389,0.036886513,0.094974505,0.11506841,0.023926241,0.03474761,0.035088023,0.0063309,-0.00012726,-0.005627735,0.001435996,0.125474239,0.013929057
2011,,abril,-0.018218623,-0.128004564,-0.001975469,0.087135023,-0.025485833,0.008433839,0.018337939,0.090694221,0.02559304,0.032035234,0.062467952,0.013311282,0.003542566,0.006772554,0.044061569,0.130793837,0.001247249
2011,,mayo,-0.018218623,-0.115305187,-0.012235156,0.070513951,0.042860547,0.024219398,0.119691506,0.10807576,0.036219524,0.026916403,0.063254737,0.0228763,0.016479169,0.008752486,-0.036282037,0.11842803,0.022279161
2011,2011T2,junio,-0.018218623,-0.151649342,0.001306985,0.066796308,0.104849175,0.022832612,0.134917707,0.110707831,0.033884974,0.018983663,0.080372016,0.023361388,0.009625111,0.02416572,-0.042664211,0.17335126,0.033842104
2011,,julio,-0.020325203,-0.012645679,0.009101814,0.022341824,0.052023249,0.035061631,0.090574983,0.101043237,0.04771953,0.025838182,0.062760357,0.023661093,0.015546098,0.019008545,-0.008268152,0.114229153,0.034934069
2011,,agosto,-0.018367347,0.05261215,0.00469702,0.064481455,0.082237192,0.009755619,0.123281339,0.086369952,0.041658799,0.030777165,0.071246258,0.026516301,0.009978043,0.022921542,0.022760735,0.127565314,0.027680117
2011,2011T3,septiembre,-0.024489796,-0.049108726,-0.01568227,0.048298366,0.060505061,0.024860476,0.104204565,0.071517443,0.059450719,0.041035098,0.060917174,0.038470593,0.011599795,0.03842898,0.01455228,0.005188666,0.025870002
2011,,octubre,-0.016427105,-0.019442286,0.03279833,0.049709629,0.069461286,0.045153603,0.044721204,0.032708616,0.044319151,0.055339216,0.054180452,0.025765177,0.023060816,0.027465356,0.035665481,0.016637605,0.046280348
2011,,noviembre,-0.014373717,-0.018820096,0.033169126,0.039963172,0.105046452,0.041836041,0.082514958,0.062708185,0.043851865,0.022967351,0.073240494,0.029946511,0.018306785,0.02452806,0.047710758,0.000321316,0.055342428
2011,2011T4,diciembre,-0.018404908,0.006282566,0.019809903,0.057726859,0.092425538,0.04054455,0.043841778,-0.013471742,0.049451578,0.059118839,0.054418641,0.016580156,0.026220866,0.044615824,0.042059199,-0.038216337,0.047771021
2012,,enero,-0.014403292,0.001943212,-2.28E-05,0.020480047,0.03406322,0.053764325,0.100076928,0.032926068,0.067456794,0.044760243,0.01890525,0.032121467,0.028014517,0.026716969,0.044389455,0.0119095,0.036574996
2012,,febrero,-0.012396694,0.0720603,0.012880567,0.026075241,0.059668418,0.04790612,0.060124089,0.017835846,0.063567736,0.045493603,0.022730967,0.021212571,0.027867294,0.049030212,0.066170946,0.021528808,0.043484991
2012,2012T1,marzo,-0.01446281,0.0382276,0.006386169,0.012610768,0.080896877,0.042489027,0.067201955,0.027054659,0.062475269,0.035885282,0.012974975,0.01989122,0.022913801,0.056483132,0.071519363,0.055574296,0.039991776
2012,,abril,-0.022680412,0.082775296,0.003368443,0.012249514,0.046678229,0.063377751,0.105789524,0.048418809,0.058311835,0.044406715,0.007248034,0.016158578,0.03015423,0.056307226,0.068281402,0.06759207,0.041707429
2012,,mayo,-0.018556701,0.056032032,0.012030455,0.025496473,0.044308781,0.040224273,0.049024506,-0.012346446,0.045632349,0.049950248,0.025197078,0.014401844,0.028030094,0.039286957,0.079864056,0.056935561,0.033233078
2012,2012T2,junio,-0.018556701,0.240921652,0.010188559,0.021470364,-0.018995242,0.053668582,0.044779239,-0.015638258,0.072968918,0.047256722,0.027908489,0.016627569,0.034038044,0.058451965,0.064045038,0.099608103,0.02696865
2012,,julio,-0.008298755,0.02518844,0.01168459,0.025828909,0.071015797,0.04342531,0.07880602,-0.017860073,0.05398837,0.048848819,0.025044479,0.011377838,0.028790837,0.052393238,0.063162043,0.130695174,0.042067044
2012,,agosto,-0.004158004,0.010607054,0.009404115,0.017964465,0.018536588,0.037138562,0.027885447,-0.027124778,0.038963977,0.053262896,0.046650548,0.02218222,0.038537575,0.05396415,0.021019173,0.103595634,0.025187777
2012,2012T3,septiembre,0.0041841,-0.011232972,0.024449386,0.015912833,0.041468284,0.049703778,0.020890481,-0.019037924,0.049386472,0.046018157,0.028599067,0.013534126,0.037860199,0.042105646,-0.005782693,0.219789824,0.039227801
2012,,octubre,0.006263048,0.039736259,-0.008121674,0.025190224,0.007486169,0.01243998,0.081274814,0.027291723,0.058505613,0.039193444,0.04356967,0.017052731,0.036318329,0.038855815,0.011813305,0.150994787,0.007596745
2012,,noviembre,0.008333333,0.127431973,0.018129896,0.033317016,-0.00790705,0.011000349,0.037576662,0.023016546,0.069624884,0.050424473,0.030396109,0.017345737,0.044787025,0.05161322,0.008355373,0.135880681,0.007430222
2012,2012T4,diciembre,0.008333333,0.08220219,0.004247231,-0.004232295,-0.055285162,0.010251439,0.084524484,0.047995482,0.054257362,0.014751163,0.090326158,0.024287249,0.036843446,0.037847059,0.006058041,0.178768968,-0.007358331
2013,,enero,0.010438413,0.064317468,0.02669967,0.023191165,-0.011991081,0.006162968,0.026196947,0.01156262,0.035280041,0.041866743,0.084347847,0.006511814,0.029824304,0.033035008,-0.009711819,0.209909606,0.007903248
2013,,febrero,0.008368201,0.026082415,0.003835716,0.00521789,0.023162325,0.008146242,0.000898677,0.01646541,0.034985586,0.038658165,0.069798152,0.012336624,0.034048581,0.023419929,-0.035082522,0.166706816,0.012415148
2013,2013T1,marzo,-0.060796646,-0.093851599,-0.005358423,-0.007342919,0.012767665,0.004539395,0.025907673,0.031690345,0.037190438,0.046648589,0.039997968,0.019129708,0.04746581,0.018725969,-0.045593533,0.115275988,0.004562255
2013,,abril,-0.08649789,0.065748884,-0.006311596,-0.008488429,-0.030560266,-0.00534913,0.013413881,0.01462719,0.028014832,0.041305907,0.048440549,0.007434961,0.030296324,-0.004013744,-0.055865224,0.071018981,-0.013517953
2013,,mayo,-0.092436975,0.072929073,-0.015270817,0.004048031,0.013938856,0.00098117,0.009452261,0.043898715,0.035030903,0.057106154,0.035821588,0.01150463,0.0256684,0.017572113,-0.043291518,0.098100887,4.67E-04
2013,2013T2,junio,-0.096638655,0.005691458,-0.015416862,-0.002372783,-0.030177178,-0.00527265,0.013038548,0.062541642,0.01705705,0.034688741,0.006951664,0.004358633,0.024252976,-0.003553628,-0.031307416,0.010541163,-0.013008931
2013,,julio,-0.09623431,0.040285865,-0.012726167,0.005620235,-0.075591712,6.11913E-05,-0.011647348,0.042633896,0.033886595,0.039777704,0.028081168,-0.000234474,0.029074095,0.012869846,-0.029794562,0.00328221,-0.020892769
2013,,agosto,-0.100208768,-0.023141637,-0.00845928,0.014444354,-0.026555922,0.018678835,0.020521597,0.052799471,0.041576611,0.035176312,0.006132708,0.007956137,0.026994461,0.002077872,0.004786752,0.001793938,0.001080367
2013,2013T3,septiembre,-0.145833333,0.063601392,-0.008313714,0.006098821,-0.048276242,-0.003011001,0.009589811,0.052451635,0.028502789,0.035474168,0.024665757,0.000805515,0.025390166,-0.000426086,0.042435066,-0.016681691,-0.014204403
2013,,octubre,-0.174273859,0.109803296,0.006625034,0.004352562,-0.026749195,0.030343287,0.010327168,0.010163953,0.034825609,0.025344887,0.013123561,0.003239346,0.011756583,0.009705785,0.017680389,-0.013967097,0.008134904
2013,,noviembre,-0.216942149,-0.041798343,-0.010419989,0.007163867,-0.025306296,0.009995594,-0.004905155,-0.001203152,0.016161181,0.02582318,0.022723868,0.002685992,0.015845831,0.010398591,0.00945604,0.015910925,-0.001938589
