año,periodo,mes,ITAEE,CPTPC,CPTPU,CPTEC,CPTEU,INPC,PATRON
2004,,enero,,-0.04,0.022704386,-0.998281787,0.108162067,0.048179041,-0.007052097
2004,,febrero,,-0.040816327,0.021024294,-0.998531571,0.116295607,0.050561744,-0.011125158
2004,2004T1,marzo,0.042059414,0.163265306,0.017356407,-0.995057661,0.107057142,0.051907728,-0.010159652
2004,,abril,,0.29787234,0.019160301,-0.997759522,0.079157532,0.049668529,-0.016042111
2004,,mayo,,0.444444444,0.023158848,0.5,0.0923572,0.048277948,-0.007397104
2004,2004T2,junio,0.07088282,0.425531915,0.024961345,-0.994594595,0.091926249,0.048613334,-0.00876695
2004,,julio,,10.59183673,0.030745445,-0.416527546,0.091683003,0.049270604,-0.00968249
2004,,agosto,,10.55102041,0.037115132,0.57537155,0.127459483,0.050777057,-0.007237712
2004,2004T3,septiembre,0.0896576,11.20408163,0.024186576,-0.478226445,0.290187891,0.055449845,-0.002585283
2004,,octubre,,10.36,0.0234979,-0.468724614,0.26002503,0.060370226,-0.001199116
2004,,noviembre,,10.04,0.019980893,0.113438045,0.283352462,0.061702972,0.001835908
2004,2004T4,diciembre,0.094251903,9.9,0.030743805,-0.354231975,0.256464075,0.061590773,-0.007173692
2005,,enero,,12.45833333,0.016634301,249.5,0.106877914,0.060107442,-0.002623328
2005,,febrero,,12.93617021,0.017183808,254.5,0.046699662,0.057011277,-0.004027103
2005,2005T1,marzo,0.086930685,10.50877193,0.017723809,176,0.004652522,0.058083735,-0.008542649
2005,,abril,,9.737704918,0.022277374,180.6666667,0.024498779,0.057284325,-0.002292702
2005,,mayo,,9.153846154,0.024496029,194.3333333,0.041243188,0.057838647,-0.001528662
2005,2005T2,junio,0.067473561,9.253731343,0.02355853,233,0.072809929,0.056297693,0.001208959
2005,,julio,,-0.091549296,0.018610166,0.163090129,0.060588915,0.054619257,-0.003745794
2005,,agosto,,-0.007067138,0.01760524,-0.025606469,0.114372251,0.049797913,-0.000380373
2005,2005T3,septiembre,0.048967002,-0.77090301,0.043077451,0.779969651,-0.028705922,0.048632058,-0.000632191
2005,,octubre,,-0.860915493,0.044232242,1.396024465,-0.024458377,0.042429008,0.000758246
2005,,noviembre,,-0.699275362,0.034939673,2.532915361,-0.005472393,0.043887802,0.002338073
2005,2005T4,diciembre,0.068078939,-0.704587156,0.037871127,2.553398058,0.029391115,0.046633829,0.00850438
2006,,enero,,-0.575851393,0.033118849,3.253493014,0.074321413,0.044969965,0.010969977
2006,,febrero,,-0.349618321,0.040195529,2.947162427,0.076217228,0.047288978,0.013606315
2006,2006T1,marzo,0.067200827,-0.06402439,0.046261772,2.542372881,0.142469208,0.040715734,0.019933128
2006,,abril,,-0.039694656,0.043886172,2.289908257,0.119541098,0.043729063,0.009574876
2006,,mayo,,-0.548484848,0.042943324,2.612627986,0.164379686,0.042419903,0.01109977
