ano,periodo,mes,ITAEE,CPTPC,CPTPU,CPTEC,CPTEU,INPC,PATRON
2007,2007T4,diciembre,-0.045016875,0.05,0.039463381,-0.025367156,0.01229474,0.042004927,0.016115058
2008,,enero,,0.066789216,0.029562997,0.235613464,0.061164271,0.02947616,0.01476207
2008,,febrero,,0.064063453,0.042397811,0.146506386,0.062824551,0.030031002,0.017184517
2008,2008T1,marzo,-0.072172408,0.075413857,0.066731578,0.077030812,-0.020813549,0.038192786,0.006033443
2008,,abril,,0.084515731,0.065159083,-0.028795812,-0.032459282,0.043939047,0
2008,,mayo,,0.100436681,0.03276495,-0.168224299,-0.019224947,0.052445482,0.007356715
2008,2008T2,junio,-0.107623052,0.104309806,0.03540891,-0.357142857,-0.007376026,0.055154792,0.008020478
2008,,julio,,0.004571429,0.032821545,0.322254335,0.033977481,0.053277014,0.015078821
2008,,agosto,,0.005172414,0.031986854,0.176551724,0.044316751,0.052947265,0.010073416
2008,2008T3,septiembre,-0.082147208,0.034462952,0.02667548,0.447949527,0.061440922,0.044147049,0.012062521
2008,,octubre,,0.032777458,0.037495547,0.34660767,0.068131448,0.047505938,0.017185639
2008,,noviembre,,0.022041763,0.031877369,0.120204604,0.086225109,0.058317384,0.022112604
2008,2008T4,diciembre,-0.07656828,0.014518002,0.037355844,0.197260274,0.096669274,0.063002309,0.019952251
2009,,enero,,0.002871913,0.03904897,-0.211775044,0.067331374,0.059170572,0.024302584
2009,,febrero,,0.015481651,0.028967683,-0.267365662,0.040929115,0.057517151,0.024914676
2009,2009T1,marzo,-0.093255292,0.003420753,0.016538445,-0.240572172,0.119251596,0.061994042,0.038896504
2009,,abril,,-0.005688282,0.017464073,-0.180592992,0.129059217,0.062762129,0.042294521
2009,,mayo,,-0.017006803,0.042898589,-0.052166934,0.134009878,0.062403313,0.030570652
2009,2009T2,junio,-0.103133908,-0.023190045,0.043115866,-0.203333333,0.139775932,0.057683473,0.027255798
2009,,julio,,-0.018202503,0.045385382,-0.207650273,0.105726532,0.055368099,0.026502363
2009,,agosto,,-0.635220126,0.042839537,-0.172332943,0.052008743,0.058101916,0.030087897
2009,2009T3,septiembre,-0.101386089,-0.662965019,0.039557394,-0.246187364,-0.050644367,0.06389172,0.025684069
2009,,octubre,,-0.320712695,0.024293931,-0.135815991,-0.09662648,0.058471549,0.026932084
2009,,noviembre,,-0.308740068,0.026228356,-0.220319635,-0.11143526,0.05370235,0.028290897
2009,2009T4,diciembre,-0.10135354,-0.228963938,0.024455622,-0.2597254,-0.122761572,0.044505314,0.026249791
2010,,enero,,-0.240549828,0.005440977,-0.046822742,-0.120957237,0.066172369,0.023893066
2010,,febrero,,-0.255787691,0.003916547,-0.072450805,-0.051015697,0.070395636,0.022810523
2010,2010T1,marzo,-0.061899273,-0.235227273,0.01758418,-0.090753425,-0.109145395,0.066232898,0.017812964
2010,,abril,,-0.232265446,0.02683991,-0.296875,-0.098833316,0.059276963,0.021192706
2010,,mayo,,-0.221453287,0.020004247,-0.545300593,-0.147470142,0.055972701,0.02340145
2010,2010T2,junio,-0.02590832,-0.212507238,0.017182855,-0.255230126,-0.16559679,0.049133863,0.028675016
2010,,julio,,-0.217265353,0.018817345,-0.197241379,-0.148524533,0.048251836,0.025489229
2010,,agosto,,1.242946708,0.027065751,-0.199716714,-0.131152827,0.043478579,0.024122087
2010,2010T3,septiembre,-0.027474736,1.675453048,0.033989755,-0.183526012,-0.070390848,0.043028935,0.016530278
2010,,octubre,,0.340163934,0.040667952,-0.288973384,-0.025582132,0.052045941,0.014334582
2010,,noviembre,,0.338259442,0.038560118,-0.137628111,0.004418143,0.051137014,0.012137886
2010,2010T4,diciembre,-0.020335575,0.128433556,0.037923881,-0.109737249,0.045491505,0.052076858,0.022319974
2011,,enero,,0.13800905,0.061462611,-0.162573099,0.028366993,0.034656287,0.014849869
2011,,febrero,,0.153262519,0.068777107,-0.129218901,0.010297576,0.03296997,0.016115904
2011,2011T1,marzo,-0.02817607,0.138187221,0.042260623,-0.073446328,0.027721488,0.024632471,0.015070491
2011,,abril,,0.125186289,0.037223267,0.194152047,-0.00602339,0.029700668,0.009169884
2011,,mayo,,0.107407407,0.048332362,0.191806331,0.027339852,0.032977383,0.008534622
2011,2011T2,junio,-0.039800995,0.1,0.049413423,0.11423221,0.056497175,0.043788598,0.004806152
2011,,julio,,0.11176906,0.051154234,-0.037800687,0.086293167,0.0465623,0.00192431
2011,,agosto,,0.087351502,0.05915057,-0.038938053,0.092689564,0.048867958,-0.002723922
2011,2011T3,septiembre,-0.055828976,0.022167488,0.074374124,-0.12920354,0.079904836,0.04304879,0.000966028
2011,,octubre,,0,0.083502788,-0.121212121,0.089531009,0.035736424,-0.001927092
2011,,noviembre,,0.006134969,0.02525853,-0.151103565,0.097336562,0.037809355,-0.011192837
2011,2011T4,diciembre,-0.021900142,0.065789474,0.051975052,-0.142361111,0.061236185,0.042150363,-0.017211155
2012,,enero,,0.080185553,0.092160281,-0.19273743,0.023961464,0.042201616,-0.011577424
2012,,febrero,,0.065131579,0.095243779,-0.085271318,0.019141252,0.038487508,-0.011374559
2012,2012T1,marzo,-0.043173374,0.045039164,0.126358121,-0.151422764,0.046730815,0.040479879,-0.012292465
2012,,abril,,0.056953642,0.123407452,-0.180215475,0.075040334,0.036449383,-0.011796589
2012,,mayo,,0.062876254,0.11066758,-0.2671875,0.093123543,0.03491314,-0.00526904
2012,2012T2,junio,-0.029641665,0.056818182,0.110645862,-0.188235294,0.063147116,0.038021832,-0.003667092
2012,,julio,,0.039280959,0.109317402,-0.192857143,0.051234615,0.038642753,-0.003521127
2012,,agosto,,0.012210797,0.10786802,-0.143646409,0.079430965,0.041323538,-0.001124679
2012,2012T3,septiembre,0.012369686,-0.036746988,0.099283743,-0.038617886,0.123561363,0.045355988,0.003216986
2012,,octubre,,-0.039143731,0.089656518,-0.024340771,0.151404379,0.039782387,0.006596943
2012,,noviembre,,-0.030487805,0.144055821,-0.032,0.158539276,0.036638515,0.011966365
2012,2012T4,diciembre,-0.002801287,-0.02345679,0.119455424,0.085020243,0.218622233,0.031447389,0.012972272
2013,,enero,,-0.036809816,0.076911013,0.301038062,0.267661131,0.031776826,0.010574264
2013,,febrero,,-0.035824583,0.064648831,0.111380145,0.200456747,0.038218083,0.00567169
2013,2013T1,marzo,0.014332327,-0.026858214,0.062815981,0.130538922,0.134046641,0.041291234,0.008566349
2013,,abril,,-0.015037594,0.052585123,0.130227001,0.144582723,0.041751822,0.006291337
2013,,mayo,,-0.014474512,0.060437006,0.867803838,0.124569073,0.041647016,-0.00176565
2013,2013T2,junio,0.018601897,-0.008855155,0.047588562,-0.039337474,0.122681221,0.038466323,-0.006881101
2013,,julio,,0.001921845,0.045508634,-0.190265487,0.126782315,0.034479472,-0.008030838
2013,,agosto,,-0.046349206,0.034268805,1.247311828,0.111375236,0.030514228,-0.004342931
2013,2013T3,septiembre,0.007562425,-0.061913696,0.021163021,1.069767442,0.08908046,0.029953048,-0.010742344
2013,,octubre,,-0.036282623,0.018434044,0.972972973,0.054360503,0.029402971,-0.009590793
2013,,noviembre,,-0.052201258,0.019080881,1.113636364,0.0358696,0.034605503,-0.023170342
2013,2013T4,diciembre,-0.00486391,-0.051201011,0.015837413,0.826492537,-0.005728936,0.037863371,-0.022090603
2014,,enero,,-0.049681529,0.00692166,0.416223404,-0.00631185,0.047544947,-0.035415325
2014,,febrero,,-0.052530429,-0.022944975,0.215686275,0.058974023,0.043497481,-0.030615533
2014,2014T1,marzo,-0.016474762,-0.044287548,-0.058050937,0.403601695,0.075512441,0.04482373,-0.040544872
2014,,abril,,-0.048982188,-0.013510194,0.341437632,0.031180045,0.047990524,-0.038153254
2014,,mayo,,-0.036398467,-0.010833642,0.409817352,0.021964478,0.049591588,-0.035697057
2014,2014T2,junio,-0.044522848,-0.040842374,-0.009981666,0.88362069,0.029836993,0.052899279,-0.028037383
2014,,julio,,-0.069053708,-0.001955924,2.349726776,0.056417939,0.055670198,-0.016515544
2014,,agosto,,0.025299601,0.000990057,0.212440191,0.033939356,0.058816493,-0.014378029
2014,2014T3,septiembre,-0.070974439,-0.007333333,0.013476771,0.364657814,0.032003725,0.057724522,-0.006158833
2014,,octubre,,0.00330251,0.008656704,0.408851423,-0.014871259,0.061119834,-0.003550678
2014,,noviembre,,-0.160583942,-0.005240941,0.14173998,-0.023748966,0.058082518,0.007688533
2014,2014T4,diciembre,-0.062602242,-0.127914724,-0.014809715,0.275791624,-0.039283099,0.056971703,-0.003764937
2015,,enero,,-0.164209115,-0.017346843,0.462910798,-0.026046155,0.04035581,0.01635514
2015,,febrero,,-0.150777552,0.009018132,0.491935484,-0.060986186,0.039919156,0.015292553
2015,2015T1,marzo,-0.061368384,-0.157824043,0.023882731,0.208301887,-0.08034225,0.034978593,0.029397027
2015,,abril,,-0.164548495,-0.024067523,0.199369582,-0.049154908,0.031973792,0.029333333
2015,,mayo,,-0.15241882,-0.04126075,-0.130364372,-0.039892383,0.030847514,0.030015008
2015,2015T2,junio,-0.092953728,-0.147704591,-0.049957133,0.205949657,-0.036069114,0.025475199,0.025862069
2015,,julio,,-0.162774725,-0.063075468,-0.20228385,-0.071991069,0.022793713,0.022061245
2015,,agosto,,-0.215584416,-0.069352824,-0.28492502,-0.099936114,0.023116565,0.014915588
2015,2015T3,septiembre,-0.054254405,-0.187374077,-0.079237197,-0.277694611,-0.122029718,0.023756155,0.009947815
2015,,octubre,,-0.193548387,-0.082246699,-0.247569185,-0.076726343,0.02572042,0.004535147
2015,,noviembre,,-0.049011858,-0.064071323,-0.000856164,-0.068773934,0.021216854,0.009577922
2015,2015T4,diciembre,-0.073444284,0.244461421,-0.052971103,-0.241793435,-0.078796514,0.022559398,0.023989484
2016,,enero,,0.331194868,-0.041695526,-0.157894737,-0.13754793,0.026492036,0.012807882
2016,,febrero,,0.331210191,-0.047170791,-0.004204204,-0.155028532,0.025834486,0.009004584
2016,2016T1,marzo,-0.055980113,0.310207337,-0.081814373,-0.110555903,-0.205588956,0.025675802,-0.001460328
2016,,abril,,0.319455564,-0.090576363,-0.35282523,-0.254435747,0.026610764,-0.006314767
2016,,mayo,,0.304143862,-0.089940081,-0.277467412,-0.312816053,0.027712541,-0.001618909
2016,2016T2,junio,-0.04489626,0.320843091,-0.089547255,-0.458254269,-0.33878557,0.028938632,0.001292825
2016,,julio,,0.387202625,-0.09311635,-0.419222904,-0.363006795,0.033275031,-0.006926546
2016,,agosto,,0.248344371,-0.099856794,-0.284768212,-0.313357669,0.031869803,-0.006944444
2016,2016T3,septiembre,-0.059581961,0.30661157,-0.102112613,-0.332642487,-0.291822262,0.032723553,-0.005651542
2016,,octubre,,0.266122449,-0.103391517,-0.372763419,-0.309168299,0.033556263,-0.00951306
2016,,noviembre,,0.310058188,-0.100670659,-0.489288775,-0.298715745,0.037799711,-0.011577424
2016,2016T4,diciembre,-0.071617245,-0.02946593,-0.105614095,-0.041182682,-0.296248336,0.038256368,-0.025032092
2017,,enero,,0.030120482,-0.109542136,-0.254573171,-0.252583979,0.049190644,-0.021076524
2017,,febrero,,0.016746411,-0.110389728,-0.340772014,-0.211344029,0.054893233,-0.022553951
2017,2017T1,marzo,-0.097590985,0.049300061,-0.068473094,-0.231039326,-0.137747336,0.058371901,-0.01478713
2017,,abril,,0.04065534,-0.053412147,-0.179695431,-0.139288683,0.060226704,-0.017109337
2017,,mayo,,0.025779376,-0.055104573,-0.240979381,-0.050339817,0.061708493,-0.01816118
2017,2017T2,junio,-0.0831517,0.008274232,-0.045812271,0.036777583,-0.032531345,0.065887037,-0.0203357
2017,,julio,,0.010053223,-0.043703461,0.012323944,0.029450796,0.066033607,-0.013625304
2017,,agosto,,0.066312997,-0.038372256,-0.24537037,0.025990647,0.067080449,-0.013010246
2017,2017T3,septiembre,-0.139107326,0.096141682,-0.024442926,-0.245341615,0.022737168,0.063406049,-0.014290354
2017,,octubre,,0.119277885,-0.023613549,-0.228209192,0.083276284,0.062561521,-0.016115904
2017,,noviembre,,0.105964467,-0.026245383,-0.295302013,0.077048786,0.064309873,-0.017081503
2017,2017T4,diciembre,-0.098072689,0.067046173,-0.016117673,-0.317180617,0.035369282,0.066423533,-0.010862409
2018,,enero,,0.012280702,-0.013706969,-0.126789366,0.019167217,0.057388175,-0.003809208
2018,,febrero,,0.022352941,-0.000602219,-0.0978957,0.045438796,0.054515082,0.002324037
2018,2018T1,marzo,-0.059214047,-0.002320186,-0.001132907,-0.047488584,0.045503579,0.053746984,-0.006927264
2018,,abril,,0.008163265,-0.002044049,-0.018564356,0.131791614,0.050060532,0.000994695
2018,,mayo,,0.011104617,0.00955256,-0.23089983,0.101080894,0.048440117,0.000165153
2018,2018T2,junio,-0.026282077,0.013481829,0.015965845,-0.059121622,0.139754816,0.045014551,0.001317957
2018,,julio,,-0.097775176,0.012298448,0.260869565,0.104764738,0.045212313,0.000822233
2018,,agosto,,0.032960199,0.021330392,0.601226994,0.105742935,0.046988723,0.003954523
2018,2018T3,septiembre,0.036088622,0.001154068,0.021471603,0.644032922,0.075540419,0.048394982,0.005107084
2018,,octubre,,-0.001152074,0.035073401,0.8275154,0.039814021,0.04996228,0.012574454
2018,,noviembre,,0.02811245,0.035267221,0.611904762,0.019011067,0.049887866,0.000827541
2018,2018T4,diciembre,-0.008284186,0.034973325,0.029348004,0.153225806,0.093794738,0.047505139,0.000998336
2019,,enero,,0.000577701,0.034388759,0.902810304,0.106554924,0.045331035,-0.001496259
2019,,febrero,,0.010356732,0.0405364,0.729208925,0.068320629,0.044126378,-0.003312355
2019,2019T1,marzo,-0.027210792,0.005813953,0.049608142,0.691275168,0.052058906,0.046209364,-0.001162598
2019,,abril,,0.002891845,0.053315582,1.197982346,0.038036645,0.049774508,-0.000828089
2019,,mayo,,0.004046243,0.05858559,2.037527594,0.037025416,0.048967114,-0.003797886
2019,2019T2,junio,-0.026014893,0.007518797,0.060671745,1.265709156,0.0065414,0.045465425,-0.010365252
2019,,julio,,0.134328358,0.068591205,0.744827586,0.039807917,0.044101108,-0.011008873
2019,,agosto,,-0.016857315,0.083967521,0.750957854,0.005163362,0.03835281,-0.012965698
2019,2019T3,septiembre,-0.023415176,-0.024783862,0.092630305,0.704630788,0.023440936,0.036105738,-0.011965252
2019,,octubre,,-0.028835063,0.08754192,0.548314607,0.000347298,0.036970094,-0.014215686
2019,,noviembre,,-0.067522321,0.079470395,0.958641064,0.022072348,0.038710557,-0.011741359
2019,2019T4,diciembre,-0.015033331,-0.06185567,0.080934215,0.223776224,0.008845963,0.037834065,-0.010305851
2020,,enero,,-0.030023095,0.070816966,0.201846154,-0.003516365,0.036845913,-0.011155511
2020,,febrero,,-0.0523918,0.062867463,0.241055718,0.01152278,0.036182375,-0.010634762
2020,2020T1,marzo,0.001587257,-0.034682081,0.046260782,0.229024943,0.00053495,0.03340542,-0.00881277
2020,,abril,,-0.039792388,0.028108623,0.237521515,-0.04455981,0.018999171,-0.016243991
2020,,mayo,,-0.006332758,0.013881768,0.563226744,-0.103522801,0.023199692,-0.020719377
2020,2020T2,junio,-0.092564999,-0.023536165,0.010063718,0.271790808,-0.128320321,0.032041105,-0.015793849
2020,,julio,,-0.290617849,-0.022767244,0.283794466,-0.149596444,0.038345735,-0.019438445
2020,,agosto,,-0.373545622,-0.049812498,0.335521517,-0.139903307,0.039840867,-0.025440639
2020,2020T3,septiembre,-0.104004881,-0.3356974,-0.069063832,0.393538913,-0.1189893,0.037939783,-0.032680823
2020,,octubre,,-0.228028504,-0.074327983,0.492017417,-0.079633728,0.039326531,-0.036797613
2020,,noviembre,,-0.228605625,-0.065913803,0.245098039,-0.06367298,0.030013029,-0.02894913
2020,2020T4,diciembre,-0.078040972,-0.297924298,-0.070950013,0.882285714,-0.022726256,0.028459613,-0.024689285
2021,,enero,,-0.307738095,-0.060542739,-0.004096262,-0.006921824,0.02890367,-0.027614076
2021,,febrero,,-0.271033654,-0.060626489,-0.065689981,-0.023484052,0.034668177,-0.023513604
2021,2021T1,marzo,-0.063681606,-0.268263473,-0.049174684,-0.214483395,-0.004811976,0.041696375,-0.021808421
2021,,abril,,-0.251651652,-0.027406329,-0.06351414,0.024179307,0.056057712,-0.0126369
2021,,mayo,,-0.284472769,-0.012470422,-0.355183636,0.115670203,0.057694295,-0.002369668
2021,2021T2,junio,0.002163838,-0.282186949,-0.016300354,-0.069158879,0.156917688,0.057319199,0.000168919
2021,,julio,,0.239516129,0.029886708,0.149014778,0.20976501,0.052323917,0.027787191
2021,,agosto,,0.569892473,0.036617573,-0.07755325,0.228506901,0.051304035,0.047432179
2021,2021T3,septiembre,-0.032424317,0.541814947,0.040349677,-0.154373024,0.146863721,0.059704108,0.064311439
2021,,octubre,,0.327692308,0.041422113,-0.263618677,0.140465862,0.05975832,0.068318706
2021,,noviembre,,0.32583398,0.040099783,-0.062386432,0.140490573,0.071208219,0.073927279
2021,2021T4,diciembre,-0.056548027,0.495652174,0.029993372,-0.232544019,0.103822385,0.079628738,0.076976063
2022,,enero,,0.574376612,0.018357603,-0.068380463,0.140403626,0.085369161,0.09004329
2022,,febrero,,0.466611707,0.020261303,-0.018715225,0.122666906,0.092917216,0.085483316
2022,2022T1,marzo,-0.064137777,0.490180033,0.022614959,0.082795068,0.120702006,0.096926168,0.077345224
2022,,abril,,0.646067416,0.012815526,-0.093564356,0.115257085,0.098616769,0.072013652
2022,,mayo,,0.642105263,0.012598912,0.107426099,0.097670599,0.096203904,0.067695962
2022,2022T2,junio,-0.070192722,0.66011466,0.014736842,-0.315930388,0.115955192,0.095470297,0.06941395
2022,,julio,,0.195836044,0.007047163,-0.491961415,0.080298708,0.096803068,0.049291131
2022,,agosto,,0.163760897,0.01078234,-0.41740675,0.051270529,0.103677786,0.04316664
2022,2022T3,septiembre,-0.05051553,0.107328332,0.021950383,-0.383800623,0.083017905,0.103602545,0.033032549
2022,,octubre,,0.111239861,0.032920165,-0.346103038,0.103319965,0.105737235,0.040109536
2022,,noviembre,,0.17846694,0.033388729,-0.359819121,0.105408876,0.099682281,0.03385751
2022,2022T4,diciembre,-0.033186163,0.134883721,0.033826029,-0.352848101,0.106954755,0.100825209,0.026223217
2023,,enero,,0.170944839,0.04463471,-0.334437086,0.112851037,0.101296191,0.011755361
2023,,febrero,,0.093872962,0.044786186,-0.362371134,0.110902406,0.090823978,0.011725559
2023,2023T1,marzo,-0.027538012,0.085667216,0.038267943,-0.343275488,0.124720358,0.077551417,0.021171601
2023,,abril,,-0.003900536,0.043691557,-0.343528127,0.118845635,,0.022922636
2023,,mayo,,0.002465483,0.038719527,-0.544921875,0.114610811,,
2023,,Junio,,,,,,,
