año,periodo,mes,ITAEE,CPTPC,CPTPU,CPTEC,CPTEU,INPC,INPC2,PATRON
2011,,enero,,0.036893204,0.040718749,-0.23828125,0.216807224,,0.027621165,0.010390053
2011,,febrero,,0.026007802,0.041061631,-0.229083665,0.244803267,,0.026104791,0.011155582
2011,2011T1,marzo,0.035860916,-0.007184847,0.039597141,-0.220408163,0.277147971,,0.022516582,0.010105299
2011,,abril,,-0.015003262,0.030376129,-0.207112971,0.209692156,,0.033720149,0.007870684
2011,,mayo,,-0.011811024,0.036529059,-0.178807947,0.291480628,,0.039368332,0.009620253
2011,2011T2,junio,0.026280875,-0.024072869,0.037531691,-0.194323144,0.304444988,,0.039963482,0.001761154
2011,,julio,,-0.041827542,0.037488863,-0.209051724,0.286545577,,0.043612884,-0.000167462
2011,,agosto,,-0.056374119,0.030686518,-0.218614719,0.247894328,,0.03813552,-0.000334001
2011,2011T3,septiembre,0.064305643,-0.092220828,0.037625062,-0.234513274,0.280066885,,0.036385132,0.005027652
2011,,octubre,,-0.110353379,0.038384646,-0.243303571,0.274373216,,0.034957674,0.006440281
2011,,noviembre,,-0.116104869,0.035772334,-0.188405797,0.21364994,,0.035298734,0.0035076
2011,2011T4,diciembre,0.035212648,-0.123279099,0.032259989,-0.158415842,0.251300253,,0.043061479,0.002261875
2012,,enero,,-0.212858926,0.035239892,-0.141025641,0.210224485,,0.059419318,0.009777478
2012,,febrero,,-0.215462611,0.030675527,-0.15245478,0.198658118,,0.053200481,0.011200943
2012,2012T1,marzo,0.038115627,-0.205263158,0.031831567,-0.133507853,0.187806587,,0.048082171,0.011181169
2012,,abril,,-0.20397351,0.026816577,-0.126649077,0.180518839,,0.039727012,0.012511546
2012,,mayo,,-0.211819389,0.026544285,-0.123655914,0.149385229,,0.046190992,0.012286861
2012,2012T2,junio,0.02810477,-0.197333333,0.034297683,-0.138211382,0.122544033,,0.056455514,0.020929259
2012,,julio,,-0.19274681,0.038005901,-0.136239782,0.132003451,,0.055817556,0.022024956
2012,,agosto,,-0.193482688,0.046333652,-0.132963989,0.080770093,,0.050058697,0.022469095
2012,2012T3,septiembre,0.022002114,-0.183137526,0.035850902,-0.104046243,0.06050822,,0.060478778,0.023094881
2012,,octubre,,-0.1728223,0.029442804,-0.109144543,0.054132152,,0.062931186,0.026759744
2012,,noviembre,,-0.155367232,0.03034757,-0.110119048,0.097654616,,0.055457858,0.031041944
2012,2012T4,diciembre,0.054771867,-0.148465382,0.033115645,-0.123529412,0.02502317,,0.048254334,0.034854564
2013,,enero,,-0.05630452,0.028586661,-0.125373134,0.084332159,,0.036285828,0.031469115
2013,,febrero,,-0.037156704,0.027510632,-0.118902439,0.084906834,,0.038050098,0.033730324
2013,2013T1,marzo,0.046432308,-0.000827815,0.024335778,-0.135951662,0.026597837,,0.056727583,0.032008646
2013,,abril,,0.010815308,0.031998456,-0.145015106,0.065063858,,0.063953323,0.02894344
2013,,mayo,,0.026958719,0.031241123,-0.122699387,0.040582171,,0.05631282,0.029725043
2013,2013T2,junio,0.05006329,0.051495017,0.027352375,-0.132075472,0.025300458,,0.042300505,0.025748257
2013,,julio,,0.058236273,0.022549852,-0.123028391,0.024989607,,0.034600598,0.025483448
2013,,agosto,,0.074915825,0.022785905,-0.102236422,0.04989169,,0.042650717,0.026468426
2013,2013T3,septiembre,0.039315173,0.079526227,0.022879038,-0.106451613,0.095705122,,0.033218849,0.028033575
2013,,octubre,,0.075821398,0.031309094,-0.09602649,0.078102156,,0.028554618,0.026871712
2013,,noviembre,,0.050167224,0.029129827,-0.08361204,0.055155714,,0.039002881,0.025667931
2013,2013T4,diciembre,0.024420604,0.040234702,0.031662564,-0.10738255,0.150035618,,0.039417623,0.023746063
2014,,enero,,0.063865546,0.029143962,0.044368601,0.052394195,,0.042745795,0.017075342
2014,,febrero,,0.063758389,0.035017065,0.024221453,0.048154093,,0.042894955,0.012810184
2014,2014T1,marzo,0.052442201,0.064623032,0.03682396,0.041958042,0.119462669,,0.03215025,0.01143962
2014,,abril,,0.044444444,0.04085463,0.03180212,0.096116079,,0.023689341,0.016281132
2014,,mayo,,0.064807219,0.04451576,0.003496503,0.130588839,,0.029821198,0.013471253
2014,2014T2,junio,0.049064919,0.042654028,0.039429737,0.039855072,0.13854455,,0.039696272,0.013270445
2014,,julio,,0.014150943,0.042521558,0.043165468,0.11737269,,0.043235917,0.017578905
2014,,agosto,,-0.01174628,0.034692208,0.024911032,0.104040914,,0.04495376,0.019100676
2014,2014T3,septiembre,0.057005369,-0.013322884,0.033978474,0.039711191,0.071755822,,0.047073541,0.018866429
2014,,octubre,,-0.003915427,0.028336927,0.062271062,0.078376947,,0.051358598,0.018995822
2014,,noviembre,,0.015127389,0.030093213,0.062043796,0.105161386,,0.044006379,0.022900763
2014,2014T4,diciembre,0.05349929,0.023368251,0.028040614,0.112781955,0.07249726,,0.045900512,0.026587771
2015,,enero,,0.008688784,0.031782761,-0.039215686,0.085337419,,0.043039236,0.037396563
2015,,febrero,,0.023659306,0.025699643,-0.016891892,0.074753883,,0.040162569,0.041603691
2015,2015T1,marzo,0.044858529,0.024902724,0.024123013,-0.026845638,0.024298945,,0.038198092,0.047630426
2015,,abril,,0.046493302,0.021125964,-0.01369863,0.031217723,,0.041786242,0.048060909
2015,,mayo,,0.026964561,0.015566588,0.006968641,0.015670103,,0.035807376,0.048738033
2015,2015T2,junio,0.070751112,0.014393939,0.013933061,0.006968641,0.013216489,,0.033455486,0.051282051
2015,,julio,,0.034883721,0.017120153,0.003448276,0.00133094,,0.030672207,0.051825677
2015,,agosto,,0.064183835,0.020226777,0.010416667,0.001451321,,0.028218152,0.049902382
2015,2015T3,septiembre,0.056934873,0.065131056,0.0249598,0,-0.014229452,,0.033163222,0.050649654
2015,,octubre,,0.063679245,0.029626533,0,-0.010649585,,0.033674528,0.053836634
2015,,noviembre,,0.072156863,0.027315868,-0.027491409,-0.017285137,,0.027402259,0.049930759
2015,2015T4,diciembre,0.082860403,0.07480315,0.021467235,-0.050675676,0.021436346,,0.024307194,0.04388257
2016,,enero,,0.076742365,0.033171729,-0.047619048,-0.0065881,,0.02136505,0.040880503
2016,,febrero,,0.066255778,0.043951059,-0.054982818,0.000305331,,0.03176147,0.042996792
2016,2016T1,marzo,0.087965162,0.049354594,0.047030888,-0.079310345,0.015244221,,0.030546288,0.041283357
2016,,abril,,0.037650602,0.053817182,-0.083333333,-0.006173092,,0.029750824,0.040862656
2016,,mayo,,0.055513878,0.05581957,-0.062283737,-0.038124239,,0.032972729,0.041644662
2016,2016T2,junio,0.052159354,0.043315907,0.063662045,-0.08650519,-0.047982904,,0.029719244,0.044652908
2016,,julio,,0.065917603,0.063832424,-0.113402062,-0.039170275,,0.03243902,0.04441956
2016,,agosto,,0.07743857,0.062435017,-0.099656357,-0.035416501,,0.028441695,0.046340375
2016,2016T3,septiembre,0.028086391,0.071588367,0.058257774,-0.086805556,-0.007247541,,0.028084319,0.049466825
2016,,octubre,,0.074648928,0.060161632,-0.089655172,-0.004845885,,0.028185579,0.044260129
2016,,noviembre,,0.061448427,0.059671459,-0.042402827,-0.012345679,,0.035683016,0.045504506
2016,2016T4,diciembre,-0.015749461,0.071062271,0.059401403,-0.007117438,-0.045300335,,0.035118323,0.05065155
2017,,enero,,0.052363636,0.053040847,-0.057142857,-0.002677431,,0.045282957,0.049517353
2017,,febrero,,0.040462428,0.043908153,-0.04,-0.005127996,,0.042924942,0.046789192
2017,2017T1,marzo,-0.021205632,0.031837916,0.036122614,-0.014981273,-0.002879651,,0.050088444,0.04760514
2017,,abril,,0.023222061,0.023033211,-0.022727273,-0.010180995,,0.055950518,0.047546347
2017,,mayo,,-0.00355366,0.023925475,-0.073800738,0.021653793,,0.05868499,0.047005142
2017,2017T2,junio,0.00099979,0.011453114,0.033341881,-0.037878788,0.022278224,,0.059764862,0.040948276
2017,,julio,,-0.001405481,0.025630337,-0.007751938,0.001760637,,0.060163325,0.036097212
2017,,agosto,,-0.004837595,0.034531386,-0.049618321,0.009282127,,0.0705772,0.03689486
2017,2017T3,septiembre,0.014607614,-0.005567154,0.039034042,-0.038022814,-0.006552205,,0.070462142,0.033022862
2017,,octubre,,-0.013755158,0.035972859,-0.049242424,-0.012692584,,0.071855952,0.033035777
2017,,noviembre,,-0.076498966,0.046673275,-0.099630996,-0.023256735,,0.07417096,0.031328848
2017,2017T4,diciembre,0.034680918,-0.073187415,0.055686886,-0.143369176,-0.016059591,,0.074761526,0.026907715
2018,,enero,,-0.057360055,0.054413066,-0.098484848,-0.017739138,,0.079027117,0.028364811
2018,,febrero,,-0.030555556,0.060461637,-0.109848485,-0.004315811,,0.075856749,0.027630106
2018,2018T1,marzo,0.055690127,-0.025946704,0.06020352,-0.106463878,-0.015677538,,0.065587451,0.025857262
2018,,abril,,-0.012056738,0.065778976,-0.11627907,0.029111688,,0.056210224,0.025956
2018,,mayo,,0.025677603,0.062136307,-0.103585657,0.021256817,,0.055401387,0.023381295
2018,2018T2,junio,0.020235969,0.043170559,0.046440452,-0.118110236,0.03384915,,0.058940463,0.024292616
2018,,julio,,0.06122449,0.047696464,-0.1328125,0.058961376,,0.061614844,0.029113487
2018,,agosto,,0.036805556,0.048408324,-0.104417671,0.061155407,,0.054781958,0.031194296
2018,2018T3,septiembre,0.027895556,0.045486354,0.049342814,-0.138339921,0.075277354,,0.05089574,0.033196721
2018,,octubre,,0.055788006,0.049700239,-0.027888446,0.072970569,,0.048909046,0.037762809
2018,,noviembre,,0.128358209,0.042481087,-0.032786885,0.057011317,,0.053692428,0.038056405
2018,2018T4,diciembre,-0.000507799,0.116605166,0.032174846,-0.025104603,0.072741584,,0.057890637,0.039440464
2019,,enero,,0.129032258,0.027932865,0,0.053316514,,0.043245094,0.042124667
2019,,febrero,,0.131088825,0.02571965,-0.029787234,0.040263769,,0.038674236,0.043904431
2019,2019T1,marzo,-0.007028,0.148308135,0.036191302,0.008510638,0.052811367,,0.042382411,0.040288063
2019,,abril,,0.150035894,0.031412514,0.057017544,0.003634455,,0.04899395,0.04031658
2019,,mayo,,0.139777469,0.027676007,0.053333333,0.003135304,,0.046693193,0.038191159
2019,2019T2,junio,-0.022094379,0.13229308,0.027322158,0.040178571,-0.010499529,,0.046001542,0.038202399
2019,,julio,,0.089522546,0.023971978,0.040540541,-0.020825101,,0.038622144,0.036736609
2019,,agosto,,0.101808439,0.019592349,0.022421525,-0.065087052,0.024931106,0.028966399,0.030782528
2019,2019T3,septiembre,-0.02098655,0.103078983,0.019057661,0.041284404,-0.065766806,0.026210137,0.028451883,0.029683988
2019,,octubre,,0.083883752,0.021024194,-0.06147541,-0.081703779,0.028963294,0.027003692,0.029701023
2019,,noviembre,,0.110449735,0.024922834,-0.063559322,-0.070418481,0.02734663,0.019922551,0.029525368
2019,2019T4,diciembre,-0.016274355,0.105750165,0.026301811,-0.034334764,-0.088613605,0.024848544,0.016354115,0.030394538
2020,,enero,,0.103896104,0.031279541,-0.067226891,-0.079778847,0.028782381,0.021820127,0.024436583
2020,,febrero,,0.081697277,0.028202839,-0.021929825,-0.083117755,0.037375691,0.031708052,0.026799687
2020,2020T1,marzo,-0.070056019,0.045141066,0.02226295,-0.075949367,-0.106335968,0.026309902,0.033525462,0.028147858
2020,,abril,,0.009987516,0.00368395,-0.116182573,-0.161891925,0.011563327,0.026288067,0.013785032
2020,,mayo,,0.006711409,-0.012417269,-0.122362869,-0.188881271,0.015753829,0.030483508,0.010026694
2020,2020T2,junio,-0.177823555,0.015578191,-0.01726867,-0.090128755,-0.200494097,0.026118861,0.036991036,0.008826011
2020,,julio,,0.064516129,-0.017856148,-0.051948052,-0.211550103,0.033462606,0.047062229,0.002392499
2020,,agosto,,0.102735562,-0.021958633,-0.065789474,-0.197960987,0.040282267,0.053972198,-0.000386997
2020,2020T3,septiembre,-0.118299892,0.104368932,-0.028269725,-0.079295154,-0.205455024,0.036098956,0.059136348,-0.004430177
2020,,octubre,,0.101157831,-0.030824944,-0.139737991,-0.170909837,0.035499774,0.05571822,-0.012225406
2020,,noviembre,,0.073257892,-0.029859353,-0.081447964,-0.165479803,0.024934697,0.04840466,-0.012717792
2020,2020T4,diciembre,-0.073121236,0.08726838,-0.028264624,-0.115555556,-0.097371537,0.027554513,0.044617156,-0.015163099
2021,,enero,,0.071764706,-0.024066129,-0.157657658,-0.152481347,0.035599503,0.045221729,-0.014836605
2021,,febrero,,0.073185012,-0.028481115,-0.161434978,-0.139801852,0.035087389,0.041273463,-0.019559281
2021,2021T1,marzo,-0.028805482,0.103779244,-0.024120127,-0.136986301,-0.116783606,0.050266305,0.047103116,-0.019246649
2021,,abril,,0.032756489,-0.012857456,-0.136150235,-0.034038263,0.067628684,0.051380086,-0.005323584
2021,,mayo,,-0.007272727,0.011916036,-0.072115385,0.02147918,0.070851496,0.048634724,0.001418165
2021,2021T2,junio,0.138595305,-0.005309735,0.020776708,-0.108490566,0.065320906,0.067503184,0.04447333,0.000257317
2021,,julio,,0.116638079,0.06382846,-0.150684932,0.014178226,0.064917321,0.042836872,0.015997936
2021,,agosto,,0.176957001,0.082017332,-0.112676056,0.047924141,0.061619998,0.048721633,0.020389728
2021,2021T3,septiembre,0.072427589,0.153296703,0.08921556,-0.114832536,0.066743178,0.064666505,0.048563668,0.024700116
2021,,octubre,,0.161593802,0.096133316,-0.050761421,0.040678973,0.066050431,0.050983515,0.030941791
2021,,noviembre,,0.160377358,0.097173145,-0.078817734,0.05978234,0.085120287,0.073037116,0.033749839
2021,2021T4,diciembre,0.040103373,0.137438153,0.10721394,-0.08040201,0.067553387,0.075501285,0.066850372,0.033768922
2022,,enero,,0.211855104,0.105913411,-0.032085561,0.097635256,0.07015215,0.067830728,0.036092178
2022,,febrero,,0.248772504,0.113155586,0.058823529,0.111970755,0.078322022,0.078206626,0.036530863
2022,2022T1,marzo,0.080213073,0.197282609,0.107035866,0.312169312,0.139892061,0.08273628,0.08129797,0.038989637
2022,,abril,,0.293836026,0.118589512,0.222826087,0.142317537,0.086123028,0.089506919,0.034627289
2022,,mayo,,0.28998779,0.110699441,0.103626943,0.137968799,0.082998566,0.094428614,0.036047634
2022,2022T2,junio,0.096384079,0.264531435,0.111850143,0.037037037,0.137776087,0.083314185,0.095497578,0.040452762
2022,,julio,,0.113159242,0.085113871,-0.010752688,0.222822247,0.083456361,0.093322848,0.029015873
2022,,agosto,,0.023419204,0.064825587,-0.026455026,0.215602837,0.088568576,0.087282274,0.028139623
2022,2022T2,septiembre,,0.048118152,0.061964888,-0.059459459,0.182752767,0.090599645,0.091350885,0.026307508
2022,,octubre,,0.046212482,0.05389255,-0.101604278,0.206952304,0.077410807,0.073762207,0.019946226
2022,,noviembre,,,,,,,,
2022,2022T2,diciembre,,,,,,,,
