año,periodo,mes,ITAEE,CPTPC,CPTPU,CPTEC,CPTEU,INPC,INPC2,PATRON
2008,,abril,,-0.010180302,0.02243782,0.127946128,0.073302388,0.042994787,0.046692408,0.006138092
2008,,mayo,,-0.010044096,0.016923239,0.198786748,0.096086165,0.046935162,0.049770714,0.002360958
2008,2008T2,junio,0.065990905,-0.005339625,0.016812022,0.07115869,0.103581082,0.045907925,0.056058712,0.002382158
2008,,julio,,-0.267027959,0.007090985,0.075957313,0.092638896,0.047555738,0.060307593,0.00199696
2008,,agosto,,-0.036381394,0.006448139,-0.043132804,0.073048586,0.051951286,0.062149616,-0.000535205
2008,2008T3,septiembre,0.036084887,-0.041052503,-0.00292342,-0.046120456,0.098226348,0.054168231,0.055855372,0.001578367
2008,,octubre,,-0.025494023,-0.010479493,-0.433666191,0.012294298,0.057676841,0.055237005,-0.000119026
2008,,noviembre,,-0.027472527,-0.026058113,-0.02955665,0.000401439,0.052370654,0.067002156,-0.002529386
2008,2008T4,diciembre,-0.008635501,-0.021987471,-0.030838927,0.059750492,-0.045699208,0.046381973,0.075121354,-0.002477538
2009,,enero,,-0.029303127,-0.058948449,-0.022484234,-0.00397351,0.049539509,0.063052972,-0.005232784
2009,,febrero,,-0.01459854,-0.070909844,-0.001367989,-0.038224874,0.057599233,0.062739526,-0.006694161
2009,2009T1,marzo,-0.113129821,-0.016823355,-0.081379401,-0.007842077,-0.021120006,0.061031457,0.059718659,-0.006950245
2009,,abril,,-0.011648079,-0.087793585,-0.039077341,-0.0738332,0.06409913,0.064609647,-0.009731274
2009,,mayo,,-0.015837664,-0.090906734,-0.200077851,-0.084887698,0.066098197,0.061869372,-0.01118068
2009,2009T2,junio,-0.126865246,-0.02309613,-0.09685512,-0.027630805,-0.095908174,0.067970176,0.05216495,-0.013367793
2009,,julio,,0.315745253,-0.096393707,0.07117853,-0.084524872,0.062811036,0.045775126,-0.013683146
2009,,agosto,,0.049917649,-0.08723264,0.069988138,-0.085873847,0.056495277,0.045847166,-0.015350747
2009,2009T3,septiembre,-0.08849865,-0.022992886,-0.082431143,0.109783845,-0.060389559,0.050028787,0.048067598,-0.017810419
2009,,octubre,,-0.046188509,-0.070600483,0.273929471,-0.061355008,0.046701601,0.041857869,-0.014403905
2009,,noviembre,,-0.025109856,-0.05401728,0.065208903,-0.04467023,0.046811825,0.032215446,-0.010799523
2009,2009T4,diciembre,-0.017485032,-0.012308465,-0.046873436,-0.018587361,-0.010561823,0.053265562,0.026467754,-0.00891735
2010,,enero,,0.002663623,-0.026027016,-0.124824684,0.005159574,0.052598978,0.036704183,-0.006973668
2010,,febrero,,-0.005775267,-0.00652268,-0.272876712,0.016655504,0.049008714,0.05190737,-0.002106023
2010,2010T1,marzo,0.032895965,-0.00515853,0.010954505,-0.226219678,0.040835234,0.045753101,0.056588594,-9.01E-05
2010,,abril,,-0.012286861,0.020470903,-0.484326461,0.048765388,0.039753438,0.052274483,0.000871499
2010,,mayo,,-0.013200905,0.031946184,-0.252068127,0.057639073,0.034810011,0.038977889,0.002954922
2010,2010T2,junio,0.032906033,-0.000894569,0.041631153,0.023579202,0.079964586,0.029301854,0.035465824,0.001926956
2010,,julio,,-0.008045977,0.045257438,-0.045751634,0.106298864,0.029773838,0.033254411,0.000361904
2010,,agosto,,-0.067334379,0.03977869,0.080931264,0.097817622,0.031290885,0.032343269,0.001722158
2010,2010T3,septiembre,0.023718193,0.012612144,0.040771884,-0.023577652,0.070548543,0.032061641,0.03193805,0.001816365
2010,,octubre,,0.032808399,0.032736919,0.146811666,0.077280661,0.034015465,0.038636093,-0.004257503
2010,,noviembre,,0.014810045,0.03159818,0.257331378,0.072062233,0.035980298,0.044113707,-0.006453948
2010,2010T4,diciembre,-0.007449504,0.000254323,0.034316964,0.121527778,0.084893534,0.037004635,0.038507884,-0.010235507
2011,,enero,,-0.017836812,0.02974788,-0.072435897,0.018256866,0.03852706,0.044238663,-0.016254995
2011,,febrero,,-0.019573178,0.028151496,0.094951017,0.004108663,0.034933237,0.032990392,-0.022431259
2011,2011T1,marzo,0.014820829,-0.024408752,0.02383748,0.183515322,0.003817186,0.031241418,0.024266412,-0.024993992
2011,,abril,,-0.026021833,0.017964277,0.456736035,-0.007117198,0.034805892,0.022316228,-0.026932893
2011,,mayo,,-0.028538667,0.012852613,-0.005204945,-0.020772206,0.02152054,0.033625288,-0.02495265
2011,2011T2,junio,0.029666908,-0.015732924,0.010291773,-0.182516243,-0.053647259,0.022014001,0.039275678,-0.026144184
2011,,julio,,-0.008883739,0.010098466,0.049086758,-0.058058106,0.023432569,0.041619751,-0.02595719
2011,,agosto,,-0.003363954,0.003308783,0.161025641,-0.048980814,0.022650121,0.040277892,-0.027356357
2011,2011T3,septiembre,0.020564606,-0.003210067,0.001270143,0.044094488,-0.020194735,0.023609126,0.038080995,-0.028827849
2011,,octubre,,-0.007242694,0.003411656,-0.302155172,-0.014939324,0.022219132,0.027733679,-0.0263517
2011,,noviembre,,-0.004314721,0.000973488,0.024489796,-0.011519112,0.038660965,0.02563727,-0.031174114
2011,2011T4,diciembre,0.013045878,-0.0086448,0.002973534,-0.078243738,0.030874373,0.040323036,0.02739982,-0.031664684
2012,,enero,,-0.002447192,0.005822999,-0.028680028,0.060024945,0.037578288,0.024531283,-0.028339334
2012,,febrero,,-0.005151984,0.007858882,0.066414315,0.060255525,0.035933313,0.024761792,-0.026492721
2012,2012T1,marzo,0.032704947,0.003889033,0.008306637,-0.1125,0.078764729,0.033726546,0.021793251,-0.023015775
2012,,abril,,0.000651636,0.011111391,-0.089097744,0.089619677,0.031082519,0.024199687,-0.027061219
2012,,mayo,,0.000131148,0.014838364,-0.034663179,0.101348361,0.037359471,0.028092025,-0.030154472
2012,2012T2,junio,0.023470014,-0.013645224,0.018766615,0.369942197,0.127271782,0.041547452,0.03365192,-0.027308915
2012,,julio,,-0.016497792,0.017878584,0.204026115,0.121265737,0.043314577,0.034568592,-0.027113188
2012,,agosto,,-0.020900948,0.022975661,0.065812721,0.120810264,0.044391697,0.035775264,-0.030327462
2012,2012T3,septiembre,0.006640713,-0.023959809,0.028917905,0.137254902,0.094141556,0.043518957,0.037221363,-0.025327484
2012,,octubre,,-0.011903238,0.03388325,0.16553428,0.101053231,0.0434255,0.034835884,-0.021147378
2012,,noviembre,,-0.01134336,0.033484687,-0.166192373,0.107559614,0.032778134,0.030570892,-0.014882351
2012,2012T4,diciembre,0.008434021,-0.008848423,0.031460598,-0.106870229,0.096811807,0.027612595,0.026557483,-0.011057556
2013,,enero,,-0.003615236,0.037433605,0.118107435,0.056135706,0.026080291,0.030276582,-0.007821901
2013,,febrero,,-0.00608493,0.036819566,0.00613101,0.04502524,0.029782261,0.035665268,-0.005829241
2013,2013T1,marzo,0.009733304,-0.012267562,0.031096001,0.028504359,-0.004789605,0.037049092,0.039988398,-0.01129017
2013,,abril,,-0.007033082,0.030912812,0.143210896,-0.02724991,0.037751173,0.042659312,-0.009070439
2013,,mayo,,-0.001180173,0.028744474,0.741192412,-0.042216073,0.037168176,0.041181397,-0.004864092
2013,2013T2,junio,0.014809892,-0.004743083,0.027775547,-0.251054852,-0.062399139,0.034863672,0.036995396,-0.008153036
2013,,julio,,-0.000660415,0.026931494,-0.223678265,-0.073966742,0.033872657,0.033027027,-0.004008526
2013,,agosto,,0.002784407,0.02745478,-0.261085785,-0.076596563,0.03287234,0.032688748,0.001854813
2013,2013T3,septiembre,0.019202471,-0.077735251,0.022620481,-0.150309461,-0.074662884,0.034634415,0.034587536,-0.001691939
2013,,octubre,,-0.070725389,0.023417538,0.093799682,-0.07192922,0.024163551,0.034185034,-0.004963569
2013,,noviembre,,-0.068196468,0.026870982,0.021501706,-0.061068484,0.024369614,0.039248093,-0.007028815
2013,2013T4,diciembre,0.0245964,-0.061198085,0.024801498,-0.193846154,-0.051195213,0.031063008,0.04399209,-0.012423547
2014,,enero,,-0.062200337,0.019577018,0.007317849,-0.025902887,0.040488552,0.041425855,-0.018671603
2014,,febrero,,-0.049628761,0.021965101,0.034958307,-0.008367744,0.036353488,0.034539719,-0.022561423
2014,2014T1,marzo,0.003054111,-0.04758792,0.025489781,0.007173133,0.016216903,0.034359249,0.033179629,-0.022487321
2014,,abril,,-0.039087093,0.02981874,-0.055595668,0.032837065,0.034729767,0.028260829,-0.020259241
2014,,mayo,,-0.039910726,0.031283982,-0.086381323,0.019399613,0.035411833,0.027038655,-0.020573765
2014,2014T2,junio,0.002446115,-0.028594122,0.028726246,0.487323944,0.027833784,0.031750066,0.029562958,-0.01947865
2014,,julio,,-0.031853027,0.027263633,0.108847497,0.030852162,0.030464235,0.034365675,-0.019995528
2014,,agosto,,-0.110802592,0.025822109,0.036455412,0.035556979,0.026470285,0.033231585,-0.018290347
2014,2014T3,septiembre,0.025237639,-0.019032627,0.025633144,0.057752341,0.047290142,0.019650614,0.033301113,-0.01426196
2014,,octubre,,-0.003902983,0.025794138,-0.187015504,0.039123437,0.030876073,0.035275229,-0.013334186
2014,,noviembre,,-0.003597122,0.027543421,-0.115268961,0.028632413,0.02885427,0.031852373,-0.00807149
2014,2014T4,diciembre,0.008795419,-0.017502756,0.025890891,0.214164546,0.017286915,0.017064784,0.030590592,-0.003644926
2015,,enero,,-0.008428907,0.030690751,-0.015476943,0.012612784,-0.010365438,0.024340422,0.001138359
2015,,febrero,,-0.015213816,0.027865323,-0.171366594,-0.019532355,-0.00865288,0.023337212,0.000391224
2015,2015T1,marzo,0.007660959,-0.011805079,0.026999656,-0.07122046,-3.13E-05,-0.003355705,0.021622351,0.004796711
2015,,abril,,-0.016107016,0.025269678,0.135321101,-0.011280412,-0.005712659,0.02478404,0.010061414
2015,,mayo,,-0.009571995,0.024589189,-0.132879046,0.006142934,-0.002550254,0.023603978,0.011383652
2015,2015T2,junio,0.014395532,-0.026301445,0.027612417,-0.029356061,0.013252954,0.005264166,0.020262358,0.018593424
2015,,julio,,-0.014334471,0.028177342,0.312860892,0.003464937,0.005098743,0.016250237,0.018382712
2015,,agosto,,0.042081784,0.031271898,0.450757576,-0.008274689,0.0071151,0.015765176,0.01736303
2015,2015T3,septiembre,0.026953671,0.054996353,0.036447569,0.549434333,-0.023603628,0.002632974,0.015947543,0.015538831
2015,,octubre,,0.014973412,0.034325155,0.510727056,-0.045543906,0.000264008,0.01790066,0.01257454
2015,,noviembre,,0.010552624,0.031693943,-0.167673716,-0.041604909,0.004110896,0.015713577,0.009331913
2015,2015T4,diciembre,0.075402575,0.029597419,0.028175587,-0.19979043,-0.049799386,0.005214203,0.014854547,0.011654634
2016,,enero,,0.018812709,0.024009126,-0.145652871,-0.036441502,0.032483019,0.016641372,0.01338488
2016,,febrero,,0.017118998,0.024475706,-0.03328347,-0.009471913,0.033148021,0.021773625,0.019912009
2016,2016T1,marzo,0.042823513,0.018613696,0.023235776,-0.016033461,-0.034418081,0.0210975,0.021561063,0.020459195
2016,,abril,,0.006104329,0.021484952,-0.161616162,-0.0483671,0.024834437,0.019992167,0.021086675
2016,,mayo,,0.004970316,0.021351108,0.007858546,-0.046719119,0.022919653,0.017766272,0.02309156
2016,2016T2,junio,0.028195,0.01763471,0.025361543,0.017073171,-0.050445431,0.023215291,0.018000303,0.019535003
2016,,julio,,0.009279778,0.025505246,-0.281887245,-0.041895017,0.020228098,0.019772201,0.020355257
2016,,agosto,,0.032391553,0.027662426,-0.299888101,-0.025873362,0.024056664,0.024014515,0.022787561
2016,2016T3,septiembre,0.015855559,0.025995575,0.026391293,-0.361587302,-0.026709121,0.040393909,0.025710491,0.022807858
2016,,octubre,,0.028126293,0.026610038,-0.319921105,-0.010766782,0.042175583,0.0252035,0.026309051
2016,,noviembre,,0.044105523,0.027258802,0.067604356,-0.016810751,0.045683025,0.029449725,0.027640924
2016,2016T4,diciembre,-0.02988022,0.033923706,0.031832667,0.027935399,-0.025981123,0.051773687,0.031346598,0.027008864
2017,,enero,,0.036793872,0.035584016,-0.04506196,-0.001302444,0.075104299,0.044220521,0.026352066
2017,,febrero,,0.037356322,0.037286986,0.028626692,0.014384182,0.083475746,0.043973773,0.027671268
2017,2017T1,marzo,0.006792807,0.035728897,0.040904583,-0.084661707,0.026628464,0.07199109,0.047031538,0.02705025
2017,,abril,,0.050468836,0.042110923,-0.081526104,0.044789657,0.071545212,0.054062309,0.025497276
2017,,mayo,,0.043962083,0.042159688,0.001461988,0.06302306,0.076511074,0.058417322,0.023484538
2017,2017T2,junio,0.007900288,0.041122267,0.041947829,-0.217745803,0.060998856,0.072420705,0.061471899,0.025191607
2017,,julio,,-0.036228901,0.045209232,-0.167594655,0.076823885,0.073412417,0.063550374,0.026097048
2017,,agosto,,0.018382861,0.0470302,-0.093766649,0.054449977,0.075728361,0.064065594,0.024373477
2017,2017T3,septiembre,-0.014069043,0.005256065,0.049489862,0.416708105,0.05834617,0.071314636,0.063364234,0.027577376
2017,,octubre,,0.001072817,0.048632368,-0.134570766,0.078143731,0.071427324,0.061591372,0.031092122
2017,,noviembre,,-0.020265824,0.051299267,0.151296218,0.106584453,0.069412124,0.060450499,0.031224706
2017,2017T4,diciembre,-0.007305268,-0.017788905,0.045790208,-0.036093418,0.144319206,0.070991101,0.061986576,0.031813791
2018,,enero,,-0.015567282,0.049243858,-0.10617381,0.129729553,0.042179305,0.049761871,0.032359831
2018,,febrero,,-0.021237304,0.051583867,-0.185408048,0.103679837,0.038429184,0.04956738,0.032025372
2018,2018T1,marzo,0.007931732,-0.01724819,0.048048626,-0.072755418,0.096576844,0.054639757,0.048426808,0.033185635
2018,,abril,,-0.020346548,0.046423344,-0.123305641,0.087049167,0.053500994,0.044922797,0.035086636
2018,,mayo,,-0.020529017,0.046164129,-0.069099757,0.063292908,0.050176626,0.044910971,0.034926697
2018,2018T2,junio,0.020454014,-0.017965654,0.042226757,-0.041079093,0.061928791,0.052502295,0.043518358,0.030118267
2018,,julio,,0.050832977,0.047560192,0.17993311,0.061241096,0.055148397,0.0462239,0.030018647
2018,,agosto,,-0.026737242,0.04864165,0.071134627,0.058956606,0.057057666,0.047283056,0.029985968
2018,2018T3,septiembre,0.025819567,-0.028287974,0.048923682,-0.482274482,0.062107048,0.061226324,0.045939694,0.029299131
2018,,octubre,,-0.020897522,0.048704895,-0.009383378,0.038785662,0.059216704,0.050211141,0.028521308
2018,,noviembre,,-0.015715245,0.04415005,-0.178294574,0.012452026,0.058056992,0.047357385,0.027049057
2018,2018T4,diciembre,0.025295191,-0.02025758,0.044461776,-0.018061674,0.021868964,0.053874614,0.04727023,0.023947575
2019,,enero,,-0.017019566,0.042030044,-0.018037835,0.012568361,0.036088391,0.045391535,0.024114248
2019,,febrero,,-0.008490566,0.035844739,0.00923361,0.00700938,0.033253129,0.040302195,0.021360569
2019,2019T1,marzo,0.02201022,-0.023311897,0.031460986,-0.12312187,0.00139476,0.031143074,0.037932664,0.013345729
2019,,abril,,-0.021171111,0.025760912,0.084289277,0.010832002,0.029114878,0.0290162,0.008742876
2019,,mayo,,-0.015316405,0.031911005,0.056978568,0.033092369,0.03249219,0.028474323,0.010207726
2019,2019T2,junio,0.010251933,-0.02488566,0.02921183,0.088235294,0.029879511,0.027657137,0.024737642,0.009755807
2019,,julio,,-0.020731707,0.027615129,-0.070294785,0.037005425,0.029626334,0.024837672,0.008844042
2019,,agosto,,-0.028169014,0.021921172,-0.088364435,0.018338232,0.024112292,0.020475167,0.009033022
2019,2019T3,septiembre,0.019615802,-0.039183223,0.013607319,0.235932203,0.018111949,0.017639998,0.018019535,0.004163468
2019,,octubre,,-0.034614858,0.010899156,0.604871448,0.026309489,0.020662902,0.019717269,0.004146327
2019,,noviembre,,-0.032614629,0.00857271,0.006738544,0.013127229,0.019445748,0.023541095,0.00423268
2019,2019T4,diciembre,0.016817386,-0.029850746,0.006777426,0.01076716,-0.005844552,0.021932929,0.021637387,0.006871737
2020,,enero,,-0.037491479,0.009230032,-0.093637993,-0.010987288,0.037570608,0.024401562,0.008863153
2020,,febrero,,-0.038330841,0.006243148,-0.067246112,0.007663825,0.036117338,0.025756712,0.011917053
2020,2020T1,marzo,-0.026123452,-0.03127572,-0.000949582,0.041408853,-0.028129173,0.03043424,0.024418279,0.014501761
2020,,abril,,-0.047638604,-0.012863244,-0.305427783,-0.070156286,0.022246311,0.017760261,0.009288292
2020,,mayo,,-0.052121708,-0.028086707,-0.443620178,-0.111265037,0.028987488,0.026574195,0.004860804
2020,2020T2,junio,-0.155493401,-0.041247069,-0.035353101,-0.25146886,-0.101008514,0.037659435,0.037233624,0.007688003
2020,,julio,,-0.071122181,-0.03605825,0.634146341,-0.102255765,0.041783677,0.037839052,0.002882946
2020,,agosto,,-0.031711867,-0.030329742,-0.060204696,-0.064231809,0.041922726,0.037174612,-0.000704432
2020,2020T3,septiembre,-0.10000785,-0.004882252,-0.02813142,-0.091058694,-0.078652309,0.03978267,0.035848781,-2.94E-05
2020,,octubre,,-0.012613379,-0.029022474,-0.483558179,-0.085015576,0.037592972,0.032083675,-0.003689929
2020,,noviembre,,-0.020877416,-0.02910379,-0.124051763,-0.074181344,0.034062186,0.028288247,-0.005766135
2020,2020T4,diciembre,-0.072311233,-0.016654905,-0.024113816,-0.01509099,-0.090582042,0.030326005,0.031887247,-0.009988284
2021,,enero,,-0.018130312,-0.028433236,0.210084034,-0.090358929,0.035986823,0.036796904,-0.010278786
2021,,febrero,,-0.018233216,-0.021848961,0.219715547,-0.088802484,0.040476168,0.03708099,-0.014254482
2021,2021T1,marzo,-0.036393798,-0.023364486,-0.009662986,0.024223035,-0.063530524,0.054048766,0.048898234,-0.014673707
2021,,abril,,-0.01221791,0.00710467,0.339072848,-0.035330285,0.067322942,0.063089685,-0.008089097
2021,,mayo,,-0.01453865,0.015927657,0.296888889,-0.015937649,0.063673787,0.056024845,-0.005980651
2021,2021T2,junio,0.125068566,-0.024316547,0.030060787,0.564364207,-0.030317957,0.063133641,0.058147909,-0.005203157
2021,,julio,,-0.018173693,0.044886453,-0.445149254,-0.126940469,0.060562815,0.056364406,0.008183978
2021,,agosto,,-0.002667457,0.04401187,-0.023702755,-0.136393729,0.06176331,0.058665388,0.016683311
2021,2021T3,septiembre,0.055860534,0.000865801,0.052312468,-0.007845504,-0.123938189,0.06810659,0.064979474,0.021613833
2021,,octubre,,-0.00301421,0.053764871,0.210612245,-0.108018118,0.072257873,0.068611601,0.0262191
2021,,noviembre,,-0.003025501,0.05637649,-0.127356088,-0.10772662,0.079619802,0.074528703,0.026613283
2021,2021T4,diciembre,0.011763916,-0.019664131,0.050081978,-0.286164939,-0.065593542,0.083612678,0.072456708,0.029172461
2022,,enero,,0.002452395,0.055379349,-0.182189542,-0.075178204,0.078375538,0.067695865,0.028612007
2022,,febrero,,0.001727613,0.056808952,-0.164455167,-0.062678775,0.079650519,0.074788848,0.028122782
2022,2022T1,marzo,0.024287456,0.008119472,0.05760235,0.020080321,-0.046368169,0.078732432,0.070359483,0.028096874
2022,,abril,,0.003346915,0.051755747,0.109297725,-0.029081592,0.088908427,0.073698267,0.026474412
2022,,mayo,,-0.013876716,0.050113758,0.26456477,-0.01491886,0.087818015,0.074805679,0.024508936
2022,2022T2,junio,0.037805043,-0.005603893,0.040847921,0.077772203,0.011110201,0.0854719,0.067624933,0.020363188
2022,,julio,,-0.052495828,0.020584143,-0.033624748,0.095009255,0.090542109,0.069919105,0.008641257
2022,,agosto,,-0.047994056,0.021152019,-0.010498688,0.111242748,0.096425129,0.075934082,0.001068932
2022,2022T3,septiembre,0.037358004,-0.02061707,0.014413874,0.025547445,0.099059604,0.096955875,0.077360055,-0.005037276
2022,,octubre,,-0.012525194,0.010943265,0.070128119,0.085418348,0.094103504,0.071390286,-0.012029903
2022,,noviembre,,-0.003034682,0.003369155,-0.050788091,0.055191156,0.088342732,0.069049525,-0.014481532
2022,2022T4,diciembre,0.012573238,0.010834553,0.003122743,0.331439394,0.041802193,0.086013933,0.069129835,-0.017565042
