ano,periodo,mes,ITAEE,CPTPC,CPTPU,CPTEC,CPTEU,INPC,INPC2,PATRON
2014,,enero,,0.033211505,0.021572683,0.303772976,-0.015449478,0.03586496,,-0.000223956
2014,,febrero,,0.032898919,0.016772032,0.274133663,-0.004784491,0.033158941,,0.000485147
2014,2014T1,marzo,-0.013929771,0.042228925,0.019434414,0.202384414,0.006573205,0.025307487,,-0.003314958
2014,,abril,,0.047460317,0.017246012,0.192329873,-0.013370025,0.025488045,,-0.004232883
2014,,mayo,,0.037048866,0.019345199,2.906666667,-0.002562662,0.028816065,,0.001894713
2014,2014T2,junio,0.01326948,0.059171598,0.022147355,0.530534351,-0.002337256,0.034516954,,0.004790553
2014,,julio,,0.095340118,0.023484145,0.91963546,0.0523179,0.039505588,,0.004676539
2014,,agosto,,0.051616015,0.021503413,0.670539419,0.099721619,0.040637804,,0.002406338
2014,2014T3,septiembre,0.028652469,0.054010866,0.01928304,0.659128978,0.133365657,0.041743384,,7.3888E-05
2014,,octubre,,0.043076441,0.023995897,0.349614396,0.138232746,0.042996978,,-0.003972779
2014,,noviembre,,0.047626435,0.027726191,0.528784648,0.135550227,0.041441393,,0.003133872
2014,2014T4,diciembre,0.043532005,0.048682792,0.029206088,0.278621495,0.123156145,0.041773876,,0.008003557
2015,,enero,,0.04214088,0.032389551,0.124907247,0.122063991,0.03606953,,0.012619003
2015,,febrero,,0.039390675,0.040528872,-0.019669743,0.122265479,0.037699539,,0.017382222
2015,2015T1,marzo,0.034511401,0.020868241,0.03968383,-0.018621524,0.092101341,0.039735275,,0.025150417
2015,,abril,,0.001363843,0.038763729,0.006529625,0.137879427,0.04024828,,0.027817138
2015,,mayo,,0.011549122,0.03856335,-0.524134569,0.144853264,0.034850302,,0.023286858
2015,2015T2,junio,0.015928384,0.002566813,0.040267933,0.316084788,0.170659015,0.034552506,,0.028938907
2015,,julio,,-0.061287694,0.038649916,0.700906344,0.136690549,0.030875132,,0.032066201
2015,,agosto,,0.003975535,0.04548768,1.153005464,0.104157555,0.026838213,,0.038926026
2015,2015T3,septiembre,0.033090172,0.007277138,0.052978124,0.454316002,0.062718764,0.024631566,,0.04355375
2015,,octubre,,0.001051209,0.049655998,0.779047619,0.027179135,0.026874605,,0.046497027
2015,,noviembre,,-0.010958093,0.045885999,0.063040446,0.029515881,0.023486264,,0.044729491
2015,2015T4,diciembre,0.010158004,-0.030997503,0.045705296,-0.102329831,0.042610821,0.024920734,,0.043523011
2016,,enero,,-0.02405549,0.044773474,0.026385224,0.007518606,0.028921585,,0.045385835
2016,,febrero,,-0.018800888,0.045912765,0.034926926,-0.005666387,0.032056815,,0.045536205
2016,2016T1,marzo,0.018297685,-0.021187705,0.043447475,0.036964022,0.009229853,0.027931866,,0.040573053
2016,,abril,,-0.020127119,0.045863637,0.027871216,-0.026293449,0.025354866,,0.043135974
2016,,mayo,,-0.013548485,0.049146968,0.277663934,-0.018925438,0.029442584,,0.05123931
2016,2016T2,junio,0.02368455,-0.027560241,0.046573595,0.233064898,-0.023706616,0.027261136,,0.053017241
2016,,julio,,0.016669561,0.044618624,-0.270235981,-0.0009845,0.02762821,,0.053083724
2016,,agosto,,0.01127018,0.040852268,-0.074988463,0.031003937,0.030344418,,0.053250862
2016,2016T3,septiembre,0.008728781,-0.009632751,0.041511457,-0.089899341,0.063299014,0.03595346,,0.056993168
2016,,octubre,,-0.004050405,0.046052836,-0.053176303,0.084725378,0.033811216,,0.060770751
2016,,noviembre,,-0.008085043,0.047299623,0.043033325,0.084503201,0.038071685,,0.059595427
2016,2016T4,diciembre,0.048216017,-0.004244997,0.046251997,0.132061069,0.099011532,0.032461414,,0.062455967
2017,,enero,,-0.010282776,0.041604725,0.196658098,0.119639082,0.041085058,,0.063306764
2017,,febrero,,-0.007694629,0.036533213,0.206558162,0.130597802,0.041022838,,0.061507171
2017,2017T1,marzo,0.060284378,-0.003506098,0.040605089,0.18108365,0.14685564,0.049910888,,0.064319496
2017,,abril,,0.018532819,0.038199471,0.183496961,0.152417909,0.056402477,,0.0620457
2017,,mayo,,0.023148148,0.038583361,0.193263833,0.151314985,0.061653302,,0.055291279
2017,2017T2,junio,0.064478527,0.028186464,0.040345859,0.081828659,0.142952442,0.064006554,,0.051234821
2017,,julio,,0.011955594,0.052425434,0.686369958,0.140177144,0.064755109,,0.050951734
2017,,agosto,,-0.003012048,0.053206271,-0.285357945,0.114791315,0.066097467,,0.048094772
2017,2017T3,septiembre,0.072162478,0.037234043,0.053277669,0.053012967,0.088384099,0.061812335,,0.042265314
2017,,octubre,,0.030727519,0.053684269,0.065586129,0.077346086,0.059088094,,0.040987424
2017,,noviembre,,0.074113208,0.052567041,0.000251572,0.057867865,0.061819832,,0.04146884
2017,2017T4,diciembre,0.051441981,0.077040195,0.053110803,0.04652731,0.041799753,0.066798579,,0.038493419
2018,,enero,,0.093353705,0.062836313,-0.065520945,0.040057996,0.057780407,,0.037712694
2018,,febrero,,0.121940094,0.066303479,-0.063281095,0.025882896,0.053740176,,0.035281292
2018,2018T1,marzo,0.042743937,0.132170721,0.06267229,-0.012877264,0.010653919,0.046724987,,0.035877687
2018,,abril,,0.092494314,0.069138725,0.006320363,0.005061484,0.040074704,,0.036120117
2018,,mayo,,0.108597285,0.065884429,0.124663978,-0.011963451,0.038967315,,0.035571961
2018,2018T2,junio,0.046873067,0.106341316,0.065486526,0.198863636,-0.026922628,0.03962452,,0.0317347
2018,,julio,,0.224135021,0.061026332,0.17257732,-0.030113942,0.04371385,,0.030207963
2018,,agosto,,0.013595166,0.059661009,0.233158813,-0.031225523,0.046017817,,0.03072068
2018,2018T3,septiembre,0.0222532,-0.006739927,0.057730322,0.172401304,-0.040044693,0.043433648,,0.031457858
2018,,octubre,,-0.007452872,0.052987067,0.125221082,-0.035782229,0.047863719,,0.029498242
2018,,noviembre,,-0.054665542,0.052077537,0.184607646,-0.036099628,0.050782612,,0.027607753
2018,2018T4,diciembre,-0.003736474,-0.05060786,0.04843768,0.156786942,-0.023376278,0.052715525,,0.02691399
2019,,enero,,-0.057434321,0.053114849,0.108045977,-0.038461123,0.050279307,,0.027903855
2019,,febrero,,-0.085241903,0.046847474,0.186997035,-0.048993267,0.045528965,,0.029037302
2019,2019T1,marzo,-0.005239285,-0.079178489,0.044623094,0.185283327,-0.069761276,0.049934341,,0.026373487
2019,,abril,,-0.064122137,0.038161688,0.162119725,-0.066591745,0.051834627,,0.025126422
2019,,mayo,,-0.088707483,0.036814244,0.197789065,-0.062541669,0.049275781,,0.026495915
2019,2019T2,junio,-0.023606043,-0.091763104,0.034920529,0.226007109,-0.048137323,0.048468422,,0.027487734
2019,,julio,,-0.133875638,0.031136436,0.060664674,-0.04515519,0.047217403,,0.031300035
2019,,agosto,,-0.01609538,0.027283553,0.585338239,-0.050191344,0.035308941,0.024692218,0.03296051
2019,2019T3,septiembre,-0.010080921,0.000885086,0.028232799,0.156317578,-0.021730537,0.036895145,0.021754866,0.033302181
2019,,octubre,,0.003091873,0.030195874,0.137063816,-0.035730073,0.042214615,0.026437999,0.036444914
2019,,noviembre,,0.030622863,0.025970369,0.06581741,-0.042330085,0.039739236,0.032448378,0.037910281
2019,2019T4,diciembre,-0.01879231,0.029481834,0.022142926,0.008354994,-0.02879777,0.035406782,0.024480993,0.036996736
2020,,enero,,0.051742031,0.012835388,0.044951591,-0.040685129,0.043109951,0.025686242,0.033831898
2020,,febrero,,0.063407407,0.012140916,-0.089919715,-0.033553194,0.053961755,0.03868621,0.036373221
2020,2020T1,marzo,-0.023881062,0.082024945,-4.95888E-05,0.076010318,-0.031169127,0.047177735,0.035439857,0.03619083
2020,,abril,,0.070591725,-0.030315644,0.154365817,-0.089890959,0.032587638,0.031977083,0.021119161
2020,,mayo,,0.096745297,-0.046558823,0.172611624,-0.11852761,0.031879936,0.045603018,0.013858587
2020,2020T2,junio,-0.276268854,0.100734523,-0.059230861,0.238705001,-0.119440434,0.032213839,0.046748384,0.012090603
2020,,julio,,0.062400509,-0.066488313,0.263262599,-0.11133495,0.035754905,0.03888776,0.006027397
2020,,agosto,,0.055286277,-0.067934393,-0.095340118,-0.089945409,0.049456183,0.045795373,0.003326982
2020,2020T3,septiembre,-0.078440294,0.041120118,-0.075652981,0.048624098,-0.101648876,0.047497207,0.050395458,0.001447134
2020,,octubre,,0.043299574,-0.07411519,0.027094277,-0.087860729,0.043391833,0.050549387,-0.003324647
2020,,noviembre,,0.034184336,-0.070045563,0.022310757,-0.080621144,0.028984419,0.031285714,-0.004244381
2020,2020T4,diciembre,-0.051064191,0.028348279,-0.062637265,0.087645001,-0.076562227,0.026206987,0.027755388,-0.005576375
2021,,enero,,-0.004510854,-0.066182114,-0.083223031,-0.067458644,0.030249935,0.037285798,-0.007158541
2021,,febrero,,0.013652828,-0.06514744,0.049009998,-0.050196243,0.029097436,0.035827622,-0.009724134
2021,2021T1,marzo,-0.058955851,-0.021019799,-0.052965366,0.007032124,-0.030277356,0.041530689,0.046576373,-0.010994921
2021,,abril,,0.003878654,-0.027278554,0.032187271,0.023525447,0.062278311,0.058613194,-0.003442029
2021,,mayo,,0.007078682,-0.010992662,0.162093172,0.050608367,0.065644903,0.052855695,-0.000303085
2021,2021T2,junio,0.264893877,0.019338145,0.009464502,0.010142383,0.039488921,0.068370749,0.060218179,0.002207773
2021,,julio,,0.812706023,0.034301282,-0.1332021,-0.114115191,0.070656086,0.067960984,0.018397482
2021,,agosto,,0.855317927,0.041885653,-0.248667851,-0.130412551,0.056046605,0.065866095,0.023543243
2021,2021T3,septiembre,-0.009382374,0.845130238,0.050262745,-0.285095541,-0.113887674,0.056371789,0.064829358,0.027576241
2021,,octubre,,0.820343275,0.044499159,-0.258142665,-0.124652178,0.055014243,0.065720241,0.030171896
2021,,noviembre,,0.79804742,0.048997262,-0.221161341,-0.112253099,0.075309228,0.078607379,0.035150387
2021,2021T4,diciembre,-0.018726961,0.790436006,0.049829545,-0.225325885,-0.095508884,0.070328771,0.076727192,0.037806385
2022,,enero,,0.817473803,0.052623588,-0.178126692,-0.107025302,0.066246142,0.069905742,0.044200067
2022,,febrero,,0.773914239,0.057114595,-0.149504765,-0.124385369,0.067131203,0.072612077,0.045774541
2022,2022T1,marzo,-0.005513334,0.767280787,0.057140038,-0.238692271,-0.135168916,0.070083821,0.079013588,0.046613498
2022,,abril,,0.735890713,0.061930747,-0.307299787,-0.124983234,0.072528206,0.077065297,0.050354481
2022,,mayo,,0.688564477,0.060976763,-0.284825188,-0.105098224,0.072767943,0.07684428,0.054966044
2022,2022T2,junio,0.040712165,0.658517034,0.055900263,-0.169723885,-0.097193712,0.075288635,0.076497931,0.053503531
2022,,julio,,0.020995206,0.037665799,-0.159576079,0.0452804,0.071095521,0.079372972,0.032980746
2022,,agosto,,-0.032415287,0.036764449,0.005778828,0.075852969,0.082790046,0.089138675,0.028361901
2022,2022T3,septiembre,0.070470149,-0.035369035,0.033039877,0.023521026,0.072518331,0.085450765,0.090330138,0.024609615
2022,,octubre,,-0.016384574,0.033331734,0.007256894,0.08238342,0.085897326,0.082407072,0.022753792
2022,,noviembre,,-0.011867825,0.022843923,-0.086564924,0.071508916,0.07314818,0.077938646,0.016325939
2022,2022T4,diciembre,0.064666231,0.00479183,0.025090984,-0.125874126,0.061584889,0.083432466,0.08772922,0.017343056
2023,,enero,,0.006934164,0.031623381,-0.071365832,0.073664514,0.08637641,0.090346524,0.015289544
2023,,febrero,,-0.002789184,0.029684119,0.050098879,0.08230055,0.084995096,0.089084564,0.015110366
2023,2023T1,marzo,0.032989788,0.010111303,0.033323299,0.107358766,0.085282521,0.068909899,0.072361407,0.016221677
2023,,abril,,0.023370429,0.027267656,0.138735421,0.086718413,,,0.017508942
2023,,mayo,,0.044588537,0.028552254,-0.002047607,0.08369666,,,
2023,,Junio,,,,,,,,
