año,periodo,mes,ITAEE,CPTPC,CPTPU,CPTEC,CPTEU,INPC,PATRON
2010,2010T2,junio,0.027848072,0.039647577,0.030701392,0.156862745,0.130920586,0.040461194,0.016872624
2010,,julio,,0.030124908,0.027223575,0.189320388,0.059799656,0.04269846,0.016081001
2010,,agosto,,-0.013494318,0.027060652,0.22705314,0.03278194,0.039525374,0.01487741
2010,2010T3,septiembre,0.043622749,-0.008547009,0.029920075,0.219512195,0.082816056,0.036695523,0.013042447
2010,,octubre,,0.007818053,0.028055027,-0.063380282,0.120360069,0.043888707,0.011560012
2010,,noviembre,,0.011235955,0.025535169,-0.0925,0.170074966,0.044746557,0.015578898
2010,2010T4,diciembre,0.036881968,-0.006284916,0.030072672,0.061752988,0.140040089,0.046772148,0.012993149
2011,,enero,,-0.018131102,0.023073503,-0.021812081,0.1455511,0.038874031,0.011787005
2011,,febrero,,0.006355932,0.021797039,-0.062893082,0.178462988,0.036924373,0.01407701
2011,2011T1,marzo,0.020872303,0.02877193,0.021916371,0.19133574,0.084744109,0.030784029,0.009081322
2011,,abril,,0.05579096,0.018035429,-0.175403226,0.114236791,0.035713448,0.009372071
2011,,mayo,,0.033426184,0.022402973,-0.064846416,0.104942355,0.039767372,0.011366965
2011,2011T2,junio,0.038681607,0.057909605,0.025805159,0.156779661,0.107908815,0.044981989,0.012035522
2011,,julio,,0.092011412,0.012869346,0.114285714,0.13056139,0.042444606,0.015064478
2011,,agosto,,0.115910727,0.017051331,0.070866142,0.153351833,0.042732545,0.017473906
2011,2011T3,septiembre,0.030695062,0.112787356,0.018702501,-0.02,0.131275976,0.037890614,0.012523408
2011,,octubre,,0.088857546,0.024858283,0.533834586,0.115870723,0.029727777,0.012477407
2011,,noviembre,,0.052083333,0.024078371,0.407713499,0.080195258,0.030897313,0.00615921
2011,2011T4,diciembre,0.046249549,0.080112439,0.0212444,0.125703565,0.151302034,0.036527188,0.00886194
2012,,enero,,0.088778409,0.038835068,0.25728988,0.133632923,0.040234133,0.01118136
2012,,febrero,,0.080701754,0.037612841,0.169463087,0.077473235,0.039947003,0.008515602
2012,2012T1,marzo,0.071415575,0.06207367,0.038686362,-0.075757576,0.134298822,0.042209795,0.006386808
2012,,abril,,0.050167224,0.040819863,-0.073349633,0.108408342,0.039992765,0.006615599
2012,,mayo,,0.073450135,0.044868147,0.03649635,0.067564678,0.038421058,-0.000695209
2012,2012T2,junio,0.060463222,0.05740988,0.039944237,0.021978022,0.078562728,0.044881503,-0.004502944
2012,,julio,,0.029392554,0.041072796,-0.062271062,0.052864924,0.047046576,-0.025293065
2012,,agosto,,0.030967742,0.045160295,-0.073529412,0.039550884,0.049538262,-0.026913324
2012,2012T3,septiembre,0.061738242,0.072950291,0.045994352,0.236734694,0.029855158,0.054647422,-0.023292105
2012,,octubre,,0.084196891,0.042356277,-0.022058824,0.046923668,0.047671319,-0.021883098
2012,,noviembre,,0.104290429,0.044437387,0.01369863,0.045432537,0.041136304,-0.016632017
2012,2012T4,diciembre,0.039367483,0.039037085,0.040596417,0.13,0.006934126,0.033448182,-0.02693019
2013,,enero,,0.02283105,0.036289533,0.060027285,0.026163155,0.029546197,-0.026746946
2013,,febrero,,-0.000649351,0.034884166,0.086083214,0.041682127,0.032885347,-0.02423226
2013,2013T1,marzo,0.002289628,-0.023763648,0.030933323,-0.006557377,0.011736717,0.034093947,-0.023769688
2013,,abril,,-0.050955414,0.034110346,0.472295515,0.038623039,0.037392027,-0.021445866
2013,,mayo,,-0.07470182,0.031676452,0.169014085,0.048628079,0.039779528,-0.017566236
2013,2013T2,junio,0.001168756,-0.089015152,0.035995509,-0.039426523,0.067516335,0.035793131,-0.022210624
2013,,julio,,-0.092005076,0.036640337,-0.0078125,0.085301785,0.0318735,0.001066414
2013,,agosto,,-0.100125156,0.031794348,0.063492063,0.096272535,0.029821074,0.000829138
2013,2013T3,septiembre,-0.003557046,-0.134777377,0.040966877,-0.00990099,0.074011809,0.025567887,-0.001597728
2013,,octubre,,-0.142174432,0.045040938,0.167919799,0.023530775,0.032611136,-0.003355902
2013,,noviembre,,-0.151225344,0.044181993,0.274131274,0.033346198,0.040392952,-0.008221752
2013,2013T4,diciembre,0.020850017,-0.113963682,0.04654977,0.18879056,-0.006640433,0.041618281,-0.002019242
2014,,enero,,-0.071428571,0.034748377,0.131274131,0.043103448,0.046558912,-0.014395336
2014,,febrero,,-0.040935673,0.037377686,-0.042272127,0.03395868,0.045805279,-0.016773352
2014,2014T1,marzo,0.042045509,-0.023026316,0.037201239,0.235973597,0.047813137,0.042534923,-0.017079369
2014,,abril,,-0.008724832,0.034335502,0.034050179,0.031999695,0.043979584,-0.017438435
2014,,mayo,,0.006784261,0.031519428,0.138554217,0.03942091,0.0423053,-0.010385932
2014,2014T2,junio,0.022031913,-0.022869023,0.028546885,0.358208955,0.03207647,0.042887194,-0.002550264
2014,,julio,,0.053109713,0.026468523,0.200787402,0.022356071,0.045388428,-0.002426466
2014,,agosto,,0.062586926,0.027860846,0.115671642,0.014333864,0.046119599,-0.0002367
2014,2014T3,septiembre,0.045468014,0.021557719,0.030640114,0.046666667,0.070858626,0.045928423,0.002489331
2014,,octubre,,-0.032729805,0.023539803,-0.077253219,0.072215931,0.047697994,0.00301276
2014,,noviembre,,0.05,0.02729807,-0.009090909,0.064988422,0.042594446,0.002250118
2014,2014T4,diciembre,0.041011511,0.048056537,0.027037327,-0.017369727,0.078113394,0.04177156,0.00821233
2015,,enero,,0.001373626,0.031978097,-0.038680319,0.098471854,0.033035977,0.020278834
2015,,febrero,,-0.013550136,0.029017102,0.188965517,0.103085286,0.028962887,0.02387124
2015,2015T1,marzo,0.0095103,0.004040404,0.033395447,0.148197597,0.102782765,0.030128058,0.029100529
2015,,abril,,0.031144211,0.031242814,0.169844021,0.085556952,0.025586582,0.027281449
2015,,mayo,,0.024932615,0.031039875,0.317460317,0.053177024,0.023602971,0.018485391
2015,2015T2,junio,0.061778357,0.065957447,0.035676403,0.293956044,0.070102866,0.023325247,0.022773219
2015,,julio,,0.02256138,0.039303875,0.695081967,0.100516861,0.023432653,0.01655197
2015,,agosto,,0.033376963,0.040831626,0.695652174,0.119184985,0.019407532,0.01527079
2015,2015T3,septiembre,0.039412521,0.081007488,0.029518611,0.748407643,0.0705551,0.019036885,0.018446258
2015,,octubre,,0.097912167,0.036172822,0.41627907,0.079639475,0.016204484,0.017315507
2015,,noviembre,,0.055667337,0.035643421,0.168195719,0.116889949,0.015431725,0.021859861
2015,2015T4,diciembre,0.009778688,0.146999326,0.035498403,0.113636364,0.141233207,0.017718132,0.020245544
2016,,enero,,0.187928669,0.033782448,0.172781065,0.051600539,0.016666954,0.022537711
2016,,febrero,,0.223214286,0.035489153,-0.071925754,0.066800847,0.018684662,0.022196055
2016,2016T1,marzo,0.041668587,0.258886653,0.035034773,-0.075581395,0.067188984,0.016832875,0.020390278
2016,,abril,,0.260669731,0.036790537,0.001481481,0.065502332,0.020781503,0.023930427
2016,,mayo,,0.244575937,0.039553999,0.253012048,0.124747017,0.024659775,0.031088993
2016,2016T2,junio,0.051433198,0.321357285,0.036822424,0.012738854,0.131568144,0.023731374,0.030114528
2016,,julio,,0.337443219,0.037262779,-0.100580271,0.065718602,0.01975268,0.038050773
2016,,agosto,,0.304623179,0.035203249,-0.140039448,0.105089723,0.020597126,0.041916866
2016,2016T3,septiembre,0.038139392,0.355163728,0.041423043,-0.27140255,0.174836819,0.026336937,0.039591315
2016,,octubre,,0.455081967,0.038281674,-0.180623974,0.170194032,0.027492959,0.03786256
2016,,noviembre,,0.420584498,0.035655039,-0.162303665,0.142242597,0.034048897,0.03619334
2016,2016T4,diciembre,0.079463782,0.335684891,0.035359878,0.020408163,0.093168327,0.034191803,0.031935204
2017,,enero,,0.259237875,0.038136645,0.065590313,0.132086933,0.052736529,0.034015967
2017,,febrero,,0.231892195,0.038973152,0.2875,0.11352547,0.055330417,0.03553738
2017,2017T1,marzo,0.07794896,0.193393713,0.038190958,0.371069182,0.083616717,0.060239436,0.03332379
2017,,abril,,0.133854167,0.035660397,0.340236686,0.098699556,0.059072665,0.033631648
2017,,mayo,,0.085578447,0.037436483,-0.044871795,0.055874414,0.058671173,0.035489183
2017,2017T2,junio,0.022398458,0.036757301,0.041402079,0.236897275,0.036066268,0.062215324,0.035272871
2017,,julio,,0.052886948,0.043863,0.070967742,0.07892385,0.06665308,0.034069826
2017,,agosto,,0.08592233,0.042076944,0.075688073,0.055327566,0.070219212,0.029263653
2017,2017T3,septiembre,0.044391758,0.04972119,0.04294109,0.65,0.014881796,0.064918883,0.031605986
2017,,octubre,,0.021631365,0.044384549,0.751503006,0.023213689,0.061083874,0.03475205
2017,,noviembre,,-0.002683363,0.043622593,0.7171875,-0.00280397,0.060212379,0.038109586
2017,2017T4,diciembre,0.022557043,-0.043573944,0.039411926,0.123333333,0.053198343,0.064736993,0.041094354
2018,,enero,,0.040348464,0.040157826,-0.068181818,0.047695701,0.050916858,0.038715453
2018,,febrero,,0.029626253,0.038788624,-0.040776699,0.017585885,0.04921476,0.037988765
2018,2018T1,marzo,0.022408869,0.020982143,0.036798873,-0.247706422,0.006129751,0.049121632,0.037402338
2018,,abril,,0.042259991,0.043027071,-0.246136865,0.020037224,0.045977196,0.038548503
2018,,mayo,,0.102676399,0.038202832,-0.369127517,-0.00123406,0.047366184,0.034163194
2018,2018T2,junio,0.045737487,0.059252064,0.03645359,-0.374576271,-0.011554959,0.049659831,0.02872874
2018,,julio,,-0.041474654,0.037192607,-0.24497992,-0.000828335,0.053380358,0.03175121
2018,,agosto,,-0.099240054,0.045763811,-0.104477612,-0.010071339,0.053327951,0.039195434
2018,2018T3,septiembre,0.037728416,-0.099601594,0.039230088,-0.31969697,0.004859928,0.05669355,0.038324131
2018,,octubre,,-0.089545655,0.04241433,-0.104118993,0.003676771,0.054238433,0.039299191
2018,,noviembre,,-0.078475336,0.044155523,-0.090991811,0.013094418,0.055139457,0.038000537
2018,2018T4,diciembre,0.034848062,-0.073170732,0.044160347,0.098911968,0.04250051,0.052051702,0.036025848
2019,,enero,,-0.09651829,0.040623709,0.30995935,0.0124623,0.048926478,0.036841538
2019,,febrero,,-0.087206729,0.044752541,0.101214575,0.051558822,0.047520108,0.039224092
2019,2019T1,marzo,0.027172609,-0.098819414,0.049265496,0.286585366,0.06054511,0.048555327,0.037228929
2019,,abril,,-0.095196122,0.046386037,0.434846266,0.039914469,0.053714906,0.036745964
2019,,mayo,,-0.101059135,0.046706455,0.417553191,0.081430925,0.050177752,0.036799406
2019,2019T2,junio,-0.002191248,-0.071526823,0.043839673,0.075880759,0.100132841,0.044091775,0.038047798
2019,,julio,,-0.060096154,0.043795867,-0.066489362,0.082444756,0.041241191,0.037519102
2019,,agosto,,0.000496278,0.031220168,-0.104761905,0.063190617,0.03770727,0.029870266
2019,2019T3,septiembre,0.003446789,-0.00245821,0.029237646,-0.140311804,0.069322067,0.033868093,0.025909707
2019,,octubre,,-0.019379845,0.028775197,-0.150702427,0.065342451,0.035913768,0.024793817
2019,,noviembre,,-0.011192214,0.025864517,-0.113113113,0.05814966,0.036299834,0.024544325
2019,2019T4,diciembre,0.003437804,0.035253227,0.023715497,-0.080108011,0.053761037,0.037439321,0.030147097
2020,,enero,,0.044390244,0.018339667,-0.030256012,0.051174685,0.037678326,0.031792208
2020,,febrero,,0.050436469,0.017593169,0.004595588,0.041441441,0.037228702,0.025317108
2020,2020T1,marzo,-0.000939635,0.087336245,0.015498696,-0.147867299,0.044609972,0.035635812,0.029970647
2020,,abril,,0.089624939,-0.006636436,-0.380612245,-0.153639479,0.023201654,0.010448679
2020,,mayo,,0.087874325,-0.024487352,-0.015009381,-0.207861806,0.028389127,0.001687721
2020,2020T2,junio,-0.167090642,0.074074074,-0.037809986,0.012594458,-0.131403118,0.04147981,0.004849661
2020,,julio,,0.092071611,-0.04744591,0.111111111,-0.10719662,0.042475308,0.000406318
2020,,agosto,,0.048115079,-0.048043728,0.20212766,-0.057095771,0.045459783,0.001219079
2020,2020T3,septiembre,-0.086688257,0.034992607,-0.048714638,0.380829016,-0.059317408,0.04440613,-0.002032624
2020,,octubre,,0.039031621,-0.059504032,0.609022556,-0.070580744,0.043863217,-0.013412968
2020,,noviembre,,0.035925197,-0.059105731,0.14785553,-0.023478283,0.036740222,-0.013747094
2020,2020T4,diciembre,-0.062130868,0,-0.057299491,0.221135029,-0.010368053,0.032464439,-0.020485393
2021,,enero,,-0.030359645,-0.053647024,0.0456,0.023205454,0.036394161,-0.02688551
2021,,febrero,,-0.027700831,-0.051636832,0.105215005,0.035571983,0.041868345,-0.022378677
2021,2021T1,marzo,-0.018383364,-0.048192771,-0.051557957,0.185761958,0.068780424,0.04667624,-0.02179891
2021,,abril,,-0.017881091,-0.03349522,0.60461285,0.326422856,0.060716815,-0.004967559
2021,,mayo,,0.02301444,-0.012363867,-0.314285714,0.463168378,0.05982898,0.006841622
2021,2021T2,junio,0.235293786,0.091494253,0.010610248,-0.151741294,0.363793636,0.053829058,0.01117659
2021,,julio,,0.691334895,0.024849033,0.08974359,0.260722949,0.054117322,0.026044575
2021,,agosto,,0.718883105,0.037786277,0.024336283,0.203788797,0.052080463,0.034041906
2021,2021T3,septiembre,0.083896023,0.752380952,0.050246792,0.076923077,0.208986156,0.056504274,0.047609349
2021,,octubre,,0.765572991,0.063971663,-0.257943925,0.218833073,0.05960925,0.059922019
2021,,noviembre,,0.766270784,0.065217924,0.01179941,0.18425765,0.064679731,0.064876499
2021,2021T4,diciembre,0.044692361,0.774580336,0.067613768,0.021634615,0.143484901,0.070350168,0.070056148
2022,,enero,,0.805876686,0.076688114,0.153787299,0.120084655,0.071033235,0.07941846
2022,,febrero,,0.795346629,0.075068894,0.210264901,0.096519428,0.074492987,0.074691358
2022,2022T1,marzo,0.005659666,0.773558368,0.07310543,0.19793621,0.080381102,0.081842564,0.068949655
2022,,abril,,0.727355485,0.073605191,0.165297741,0.086695321,0.083765158,0.06653082
2022,,mayo,,0.639611822,0.070479159,0.805555556,0.051025677,0.087431694,0.071450304
2022,2022T2,junio,,0.543386689,0.061486434,0.656891496,0.032686993,0.083925731,0.068780145
2020,,julio,,0.015231238,0.056224972,0.289411765,0.084725481,0.085515445,0.049183572
2020,,agosto,,0.012665198,0.05660169,0.136069114,0.115615194,0.094167976,0.045481307
