ano,periodo,mes,ITAEE,CPTPC,CPTPU,CPTEC,CPTEU,INPC,INPC2,PATRON
2007,2007T1,marzo,0.012665754,0.258449304,0.050110121,2.128205128,0.093417825,0.037594833,,0.019513112
2007,,abril,,0.479842675,0.058139281,2.184510251,0.088076936,0.040410431,,0.022577186
2007,,mayo,,0.98997996,0.052402111,1.511737089,0.093639379,0.041998074,,0.023257564
2007,2007T2,junio,0.021958176,1.038065844,0.049165543,1.593967517,0.077663889,0.041669547,,0.022229732
2007,,julio,,0.919339164,0.051050621,2.02360515,0.057776356,0.040323899,,0.022673612
2007,,agosto,,0.891325071,0.049015675,0.282436011,0.070322196,0.043839778,,0.020472147
2007,2007T3,septiembre,0.038888744,0.353505535,0.044668883,0.803097345,0.085056124,0.041514912,,0.01915559
2007,,octubre,,0.184774575,0.046113433,0.768075117,0.082898825,0.035820492,,0.018339267
2007,,noviembre,,0.436514523,0.046797467,0.446826051,0.110013951,0.037226715,,0.018435143
2007,2007T4,diciembre,0.043518304,0.440132122,0.046401425,0.44295302,0.103660544,0.037164632,,0.015747447
2008,,enero,,0.557707829,0.040875371,0.461157025,0.107460116,0.032254824,,0.012165946
2008,,febrero,,0.687954729,0.036219497,0.406584362,0.071741148,0.035201835,,0.007736337
2008,2008T1,marzo,0.033211334,0.958135861,0.02772894,0.018628912,0.042101327,0.041268938,,0.00354028
2008,,abril,,0.692358804,0.025924934,0.000715308,0.043599264,0.04113982,,0.003661386
2008,,mayo,,-0.088116818,0.028082288,0.735514019,0.022794989,0.043701564,,0.006767194
2008,2008T2,junio,0.030662337,-0.078243311,0.028807515,0.649373882,0.023911678,0.045460201,,0.007475297
2008,,julio,,-0.061772152,0.026927631,0.279630944,0.013924869,0.047785268,,0.008318675
2008,,agosto,,-0.054435484,0.024299702,0.203028217,0.011439273,0.050383487,,0.007497897
2008,2008T3,septiembre,0.009034056,0.037077426,0.018572393,0.044171779,0.033654233,0.049788472,,0.008292692
2008,,octubre,,0.152214598,0.004886228,-0.062134891,0.014677023,0.052932924,,0.008376277
2008,,noviembre,,0.054881571,-0.008769352,0.015954416,0.004341794,0.058199032,,0.007895503
2008,2008T4,diciembre,-0.025772428,0.047018349,-0.006736166,0.027906977,0.010719718,0.061328321,,0.011846868
2009,,enero,,-0.048186528,-0.019348842,-0.006221719,-0.002999211,0.059452752,,0.007292449
2009,,febrero,,-0.114463602,-0.027288772,0.012873025,-0.005381785,0.055151667,,0.006229502
2009,2009T1,marzo,-0.080292216,-0.235175474,-0.030733254,0.261155816,0.030659108,0.05473784,,0.009609554
2009,,abril,,-0.257557911,-0.040163772,0.269478199,0.008844371,0.056835183,,0.009312557
2009,,mayo,,0.041965765,-0.044602399,0.001077006,-0.005574664,0.056363303,,0.002392781
2009,2009T2,junio,-0.082727929,0.031215772,-0.045391489,-0.000542299,-0.009196613,0.054003237,,0.002570507
2009,,julio,,0.013491635,-0.050409341,0.006655574,0.009138213,0.05282146,,-0.003234599
2009,,agosto,,0.009594883,-0.047980461,0.044050343,0.012536615,0.046393689,,-0.002904233
2009,2009T3,septiembre,-0.042842735,0,-0.044795483,0.077555817,0.001661545,0.041681226,,-0.002735458
2009,,octubre,,0.005414185,-0.035672793,0.059456399,0.01651866,0.041851926,,-0.004008885
2009,,noviembre,,-0.027382256,-0.03030909,0.089175547,0.049882715,0.036981144,,-0.00332118
2009,2009T4,diciembre,0.007948634,-0.071193866,-0.029695709,0.110294118,0.05916828,0.030380752,,-0.00498681
2010,,enero,,-0.353293413,-0.019049849,0.115537849,0.073088922,0.04200124,,-0.000254661
2010,,febrero,,-0.363439697,-0.004751977,0.140958983,0.113529028,0.052713463,,0.001748029
2010,2010T1,marzo,0.087017962,-0.385548523,0.002913476,0.14675174,0.134491422,0.05653608,,0.00167431
2010,,abril,,-0.373347435,0.012793753,0.100788288,0.169550213,0.046776233,,-0.000653856
2010,,mayo,,-0.370959194,0.01865604,0.046799354,0.212924782,0.042597206,,0.004719474
2010,2010T2,junio,0.090201054,-0.375464684,0.0229499,0.079218665,0.228532875,0.039689887,,0.005255119
2010,,julio,,-0.367412141,0.027244156,0.115702479,0.207707861,0.039073806,,0.011193758
2010,,agosto,,-0.37592397,0.035660966,0.105205479,0.196607713,0.039318195,,0.011814607
2010,2010T3,septiembre,0.075485423,-0.379074658,0.037212325,0.087241003,0.179448772,0.042883232,,0.010644868
2010,,octubre,,-0.357565967,0.036858438,0.057723143,0.142071582,0.044297068,,0.011204787
2010,,noviembre,,-0.328828829,0.04247009,0.007723996,0.13294565,0.047779923,,0.011626643
2010,2010T4,diciembre,0.058710372,-0.298938679,0.044430919,-0.019358125,0.136093883,0.053021099,,0.011421827
2011,,enero,,0.004208754,0.044741546,-0.006122449,0.107729131,0.050179585,,0.007987482
2011,,febrero,,-0.009345794,0.044951862,-0.016708861,0.090049121,0.040405304,,0.008888485
2011,2011T1,marzo,0.05307282,0.025751073,0.047079259,-0.018715225,0.066055346,0.033913958,,0.014080669
2011,,abril,,0.019409283,0.045005873,-0.000511509,0.04446873,0.040445944,,0.016029952
2011,,mayo,,0.026116259,0.045214331,0.002569373,0.032794041,0.040585663,,0.016268272
2011,2011T2,junio,0.060789657,0.026360544,0.045080877,-0.010558069,0.02060243,0.03829567,,0.016243692
2011,,julio,,0.021885522,0.047549487,-0.039506173,0.039548294,0.042448674,,0.016027837
2011,,agosto,,0.004230118,0.042426328,-0.036688151,0.033738006,0.040671704,,0.016264551
2011,2011T3,septiembre,0.046769783,0.008467401,0.042955396,-0.007522568,0.053194292,0.037776584,,0.017326911
2011,,octubre,,0.005867561,0.041568211,0.008590197,0.071988362,0.036764499,,0.011367508
2011,,noviembre,,0,0.041025162,0.008175779,0.055869306,0.032902684,,0.011027569
2011,2011T4,diciembre,0.025543243,0.048780488,0.045564252,0.011948052,0.072164999,0.034825571,,0.013590908
2012,,enero,,0.046102263,0.052477327,0.020020534,0.094085146,0.038822874,,0.017418773
2012,,febrero,,0.056603774,0.05787674,0.030895984,0.091472485,0.043336287,,0.018521188
2012,2012T1,marzo,0.042407083,0.024267782,0.055825041,0.021649485,0.088294979,0.038384079,,0.015640957
2012,,abril,,0.01986755,0.051176732,0.024053224,0.082021478,0.034077312,,0.013093875
2012,,mayo,,0.013136289,0.052646087,0.000512558,0.084857108,0.039415061,,0.01281342
2012,2012T2,junio,0.027149356,0.009113505,0.052205976,-0.029979675,0.080117215,0.046435728,,0.014560083
2012,,julio,,0.010708402,0.049863187,-0.030848329,0.063775392,0.045264734,,0.013805341
2012,,agosto,,0.048020219,0.053234797,-0.046320124,0.068372274,0.04510753,,0.016924847
2012,2012T3,septiembre,0.036176347,0.062972292,0.0538468,-0.064679131,0.049216862,0.04574049,,0.017031802
2012,,octubre,,0.094166667,0.058761302,-0.095190381,0.050234207,0.045654383,,0.026822912
2012,,noviembre,,0.106543624,0.052086536,-0.096806893,0.039122989,0.044440757,,0.026701608
2012,2012T4,diciembre,0.070026804,0.052927025,0.048144316,-0.097535934,0.030463007,0.039018068,,0.024408389
2013,,enero,,0.048878205,0.03842954,-0.114242577,0.030561542,0.030694653,,0.022638162
2013,,febrero,,0.046266234,0.028036588,-0.121378621,0.030787057,0.03023855,,0.022960447
2013,2013T1,marzo,0.039020898,0.062091503,0.021939166,-0.110998991,0.012818817,0.039411079,,0.023285351
2013,,abril,,0.084415584,0.026975329,-0.132433783,0.021084973,0.046055714,,0.027420722
2013,,mayo,,0.093192869,0.026108222,-0.085040984,0.002320055,0.043654687,,0.026958927
2013,2013T2,junio,0.023305604,0.111658456,0.0191661,-0.134101624,0.000526214,0.040896035,,0.024386393
2013,,julio,,0.116544417,0.015275585,-0.083819629,0.005405218,0.034475936,,0.022368859
2013,,agosto,,0.113344051,0.013084593,-0.075013492,-0.005299142,0.035338084,,0.014902248
2013,2013T3,septiembre,0.019259287,0.100315956,0.008221428,-0.081037277,0.001208886,0.035138022,,0.01323744
2013,,octubre,,0.074638233,0.002611414,-0.066445183,-0.015360247,0.031524166,,0.00984116
2013,,noviembre,,0.084912813,0.006833457,-0.057239057,-0.012581828,0.037241598,,0.010278698
2013,2013T4,diciembre,-0.004238008,0.077684692,0.006121143,-0.055176337,-0.015853355,0.037152539,,0.008403361
2014,,enero,,0.088617265,0.00550041,-0.057954545,-0.016743962,0.045432998,,0.004285144
2014,,febrero,,0.105508146,0.008582251,-0.064809551,-0.020319391,0.045753874,,-0.001469825
2014,2014T1,marzo,0.005569393,0.150769231,0.011361287,-0.080022701,0.001175129,0.039111691,,-0.003844297
2014,,abril,,0.163173653,0.009072128,-0.061059908,-0.005243107,0.034209444,,-0.005172799
2014,,mayo,,0.146034099,0.008343989,-0.080067189,0.014553149,0.034381104,,-0.002831014
2014,2014T2,junio,0.035358056,0.149187592,0.015990115,-0.012099214,0.024727655,0.035573447,,0.000822073
2014,,julio,,0.156934307,0.018594486,-0.061957151,0.033378782,0.041105373,,0.00530722
2014,,agosto,,0.158844765,0.012973846,-0.055425904,0.027765217,0.041923899,,0.010137743
2014,2014T3,septiembre,0.030449712,0.139267767,0.016887789,-0.016460905,0.042787115,0.043332247,,0.01347598
2014,,octubre,,0.106307583,0.020238066,-0.001779359,0.046672593,0.046266859,,0.016378868
2014,,noviembre,,0.129979036,0.022812297,-0.0125,0.040858109,0.043851192,,0.016951178
2014,2014T4,diciembre,0.037128657,0.139929329,0.023054931,0.003612282,0.05203874,0.046736018,,0.02090192
2015,,enero,,0.136842105,0.029545047,0.016887817,0.051888241,0.039555457,,0.028555141
2015,,febrero,,0.146666667,0.031054332,0.031610942,0.059861786,0.037215811,,0.036695818
2015,2015T1,marzo,0.03657437,0.106951872,0.034488775,0.0783467,0.06354768,0.037055712,,0.040356494
2015,,abril,,0.075933076,0.037347098,0.117791411,0.069952009,0.036940783,,0.042616777
2015,,mayo,,0.093790427,0.030713552,0.097382836,0.049379616,0.03630893,,0.041880312
2015,2015T2,junio,0.023443143,0.08933162,0.034552871,0.14206981,0.056818803,0.03486153,,0.044132998
2015,,julio,,0.076340694,0.037799839,0.158024691,0.051987474,0.030943799,,0.044464502
2015,,agosto,,0.046728972,0.042903709,0.138974676,0.052760597,0.029835247,,0.045645972
2015,2015T3,septiembre,0.034425225,0.057971014,0.042140011,0.124327555,0.041846907,0.027303725,,0.043899716
2015,,octubre,,0.064061499,0.044361764,0.120617944,0.042342616,0.025651237,,0.045283273
2015,,noviembre,,0.028447743,0.042707691,0.136829415,0.042820619,0.023071744,,0.045255401
2015,2015T4,diciembre,0.028498083,0.029138252,0.042104944,0.110977804,0.034105575,0.020185217,,0.04518047
2016,,enero,,0.004938272,0.040251674,0.064650059,0.033469547,0.020449181,,0.045229338
2016,,febrero,,-0.000611995,0.041875569,0.064820271,0.041059185,0.023968713,,0.046004276
2016,2016T1,marzo,0.025559045,-0.020531401,0.036444829,0.046338673,0.028702228,0.025239903,,0.044363491
2016,,abril,,-0.019736842,0.039579665,0.004939627,0.02731626,0.023869197,,0.042664237
2016,,mayo,,-0.031933767,0.04652417,0.008319468,0.036887108,0.023261358,,0.043086934
2016,2016T2,junio,0.038726804,-0.037758112,0.04028714,-0.0230563,0.026264983,0.022435434,,0.042923168
2016,,julio,,-0.049237984,0.036968282,-0.058102345,0.029319193,0.022555817,,0.041120459
2016,,agosto,,-0.014285714,0.036123871,-0.014642082,0.039648138,0.024378257,,0.044449136
2016,2016T3,septiembre,0.022262098,-0.004764741,0.043003227,-0.045188729,0.042862342,0.02536189,,0.047336607
2016,,octubre,,0.003612282,0.039197081,-0.034464475,0.048099832,0.029196279,,0.043739942
2016,,noviembre,,0.003607937,0.040321129,-0.037115589,0.0538783,0.028398114,,0.043938396
2016,2016T4,diciembre,0.02468058,0.007228916,0.039201651,-0.041036717,0.054222937,0.031082421,,0.042295393
2017,,enero,,0.029484029,0.037608998,0.013370474,0.062454463,0.05452793,,0.042099174
2017,,febrero,,0.026944274,0.035162273,0.029883785,0.047312642,0.053811771,,0.040244019
2017,2017T1,marzo,0.031789636,0.038840937,0.041025272,-0.003280481,0.053851839,0.05825582,,0.04244712
2017,,abril,,0.035997559,0.03714204,0.005461496,0.039223483,0.063244134,,0.041983156
2017,,mayo,,0.055589493,0.038647209,0.02310231,0.043285217,0.062930604,,0.044172828
2017,2017T2,junio,0.027500831,0.067443286,0.044356246,0.000548847,0.046550326,0.065164449,,0.042178047
2017,,julio,,0.248458693,0.048913656,0.032258065,0.048481133,0.071029635,,0.043818711
2017,,agosto,,0.22705314,0.050958396,0.015410017,0.048400435,0.074396982,,0.042464199
2017,2017T3,septiembre,0.043586355,0.23518851,0.043221968,0.056792873,0.045097039,0.073198857,,0.04091106
2017,,octubre,,0.25854829,0.050031582,0.049972543,0.061075118,0.070054866,,0.043171236
2017,,noviembre,,0.12762133,0.048153204,-0.047907489,0.056511481,0.074039132,,0.045565726
2017,2017T4,diciembre,0.087731813,-0.080143541,0.052390655,-0.042792793,0.055445864,0.075322812,,0.047254899
2018,,enero,,0.178997613,0.056897215,-0.069268829,0.054291042,0.05506235,,0.047259999
2018,,febrero,,0.194991055,0.061209902,-0.082213864,0.053346775,0.055708984,,0.047360987
2018,2018T1,marzo,0.073861216,0.195845697,0.059499882,-0.070762479,0.043276463,0.053303563,,0.048174915
2018,,abril,,-0.018256773,0.060419468,0.151004889,0.061833018,0.047399414,,0.053178186
2018,,mayo,,-0.046875,0.063052539,0.127956989,0.043045426,0.051110433,,0.050840776
2018,2018T2,junio,0.05073208,-0.032739805,0.05815114,0.149204608,0.033597966,0.050456103,,0.050694371
2018,,julio,,-0.167901235,0.055062814,0.133223684,0.031907499,0.047846705,,0.048040569
2018,,agosto,,-0.168307087,0.057592957,0.158807588,0.028166288,0.044807228,,0.048072907
2018,2018T3,septiembre,0.036864217,-0.078003876,0.061887494,-0.060063224,0.016940146,0.045355854,,0.049143775
2018,,octubre,,-0.175881792,0.05818568,-0.055962343,0.000624549,0.044700386,,0.047592302
2018,,noviembre,,-0.055791711,0.062110963,0.021399653,-0.002772357,0.044667382,,0.044094928
2018,2018T4,diciembre,-0.022985911,0.175552666,0.059152016,0.014117647,0.009040601,0.050284395,,0.041162441
2019,,enero,,-0.083502024,0.051655504,0.021854696,-0.005400941,0.044182636,,0.042462345
2019,,febrero,,-0.080339321,0.04715786,0.011709602,-0.015053018,0.039945585,,0.04243437
2019,2019T1,marzo,-0.030981208,-0.091315136,0.041302273,0.026564345,-0.017245928,0.035974502,,0.039794758
2019,,abril,,0.127774445,0.040084717,-0.170363379,-0.019583219,0.04069412,,0.035129382
2019,,mayo,,0.07225258,0.036009289,-0.15729266,-0.005942303,0.036374291,,0.034500173
2019,2019T2,junio,-0.024521679,0.048099762,0.03233023,-0.162291169,-0.01410678,0.030659161,,0.031385887
2019,,julio,,0.067655786,0.024137936,-0.14658926,-0.027417521,0.026765759,,0.030162911
2019,,agosto,,0.073372781,0.020876441,-0.173058934,-0.036810382,0.022020363,0.028712615,0.026570083
2019,2019T3,septiembre,-0.01760568,-0.02679979,0.017407436,0.001121076,-0.026844097,0.021133974,0.025157046,0.022896653
2019,,octubre,,0.094852516,0.011990162,0.012188366,-0.036989253,0.022718238,0.023594671,0.023505178
2019,,noviembre,,0.093415869,0.008652198,0.020385051,-0.03082488,0.024147221,0.024551881,0.024167183
2019,2019T4,diciembre,0.004214752,0.083517699,0.00730139,-0.022041763,-0.040646894,0.018479409,0.018965032,0.023740844
2020,,enero,,0.0789619,0.011228157,-0.020231214,-0.034047572,0.029894358,0.022882256,0.020323998
2020,,febrero,,0.05425936,0.011075228,-0.024884259,-0.029920798,0.033782464,0.040509417,0.018743497
2020,2020T1,marzo,0.028649107,0.089022392,0.01230638,-0.047153537,-0.030511416,0.032392813,0.034033218,0.017635844
2020,,abril,,0.088829787,-0.006196481,-0.067690557,-0.098849353,0.018927967,0.016690062,0.010687557
2020,,mayo,,0.155719139,-0.022564515,-0.085972851,-0.124026298,0.030955834,0.023272343,0.006695028
2020,2020T2,junio,-0.167572522,0.164872521,-0.025740462,-0.103133903,-0.104961464,0.039981254,0.023933943,0.010672344
2020,,julio,,0.152306837,-0.022098496,-0.116213152,-0.091936796,0.042496317,0.023438699,0.011214408
2020,,agosto,,0.177508269,-0.023518386,-0.126696833,-0.076718279,0.045084289,0.035271558,0.011437048
2020,2020T3,septiembre,-0.068291171,0.147408207,-0.023526888,-0.141657335,-0.076912472,0.043389758,0.036785386,0.011732277
2020,,octubre,,0.224511358,-0.018899625,-0.151067323,-0.059718732,0.043844136,0.04027599,0.008587891
2020,,noviembre,,0.248069995,-0.019577765,-0.177580466,-0.062847538,0.036343591,0.029865643,0.006962121
2020,2020T4,diciembre,-0.034376624,0.232771822,-0.015825109,-0.141755635,-0.043951264,0.032429008,0.024901841,0.007720888
2021,,enero,,0.284544524,-0.018378714,-0.16460177,-0.043052592,0.03296453,0.034655662,0.007516403
2021,,febrero,,0.314462172,-0.018355498,-0.159643917,-0.038429846,0.032716283,0.032760901,0.004113125
2021,2021T1,marzo,-0.033559935,0.301905717,-0.017320378,-0.150271575,-0.03376651,0.042597845,0.042310111,-0.002328144
2021,,abril,,0.312652662,0.000820936,-0.139109213,0.040203846,0.059301071,0.065016806,0.001051918
2021,,mayo,,0.311121999,0.016870955,-0.136757426,0.073551146,0.053707498,0.055491937,0.001246969
2021,2021T2,junio,0.223680272,0.436284047,0.021013793,-0.127064803,0.055514241,0.055333371,0.05765146,-0.002271632
2021,,julio,,0.522431259,0.031268049,-0.103912765,-0.04146809,0.057842578,0.061106113,0.021121922
2021,,agosto,,0.552434457,0.040217413,-0.113989637,-0.057452213,0.054101792,0.056670845,0.031031127
2021,2021T3,septiembre,0.068984615,0.787764706,0.045144003,-0.146118721,-0.052376723,0.060497158,0.058533993,0.04278419
2021,,octubre,,0.633735979,0.049618086,-0.159896841,-0.046583361,0.062240509,0.060735449,0.049995216
2021,,noviembre,,0.59257732,0.053862447,-0.113360324,-0.046918985,0.075233296,0.08178023,0.727375828
2021,2021T4,diciembre,0.036296495,0.601656315,0.050567959,-0.117484451,-0.048878992,0.064847876,0.07234181,0.055975877
2022,,enero,,0.537051793,0.053969364,-0.089689266,-0.031296703,0.054694103,0.063603757,0.059957409
2022,,febrero,,0.487862177,0.054286421,-0.084039548,-0.029906483,0.057040167,0.068946728,0.065402961
2022,2022T1,marzo,0.016981162,0.463020031,0.054781077,-0.087357955,-0.028422028,0.060306839,0.077690714,0.07216139
2022,,abril,,0.432824712,0.054483486,-0.087880936,-0.036402245,0.064835185,0.081745599,0.076239198
2022,,mayo,,0.421898356,0.053045512,-0.081003584,-0.028068543,0.066212644,0.077394398,0.078087594
2022,2022T2,junio,0.005578755,0.310870301,0.055387872,-0.082969432,-0.021586805,0.064103476,0.086944158,0.077714917
2022,,julio,,0.237325729,0.051058579,-0.107372942,0.079855512,0.065870488,0.08781582,0.052661328
2022,,agosto,,0.183655006,0.044047108,-0.092105263,0.097001233,0.076592991,0.100056659,0.043457453
2022,2022T3,septiembre,0.03168126,0.033166623,0.039855207,-0.039724981,0.097175446,0.073998768,0.097472479,0.027742037
2022,,octubre,,0.046210721,0.039713377,-0.039907905,0.094568396,0.068365058,0.093073631,0.019824276
2022,,noviembre,,0.03158985,0.03867637,-0.063165906,0.097635473,0.063208415,0.075864861,-0.380887215
2022,2022T4,diciembre,0.026863426,0.03179938,0.04144988,-0.068911511,0.10109691,0.07217206,0.090145242,0.013368984
2023,,enero,,0.032141006,0.035972564,-0.103956555,0.063934547,0.075356664,0.097315897,0.009838105
2023,,febrero,,0.067894737,0.037803791,-0.120277564,0.053260936,0.07345498,0.091872972,0.009263679
2023,2023T1,marzo,0.012606162,0.072669826,0.042892375,-0.109727626,0.062212112,0.062409674,0.071237548,0.009955311
2023,,abril,,0.076623377,0.041599447,-0.1002331,0.068565006,0.053275531,0.062393586,0.008119323
2023,,mayo,,0.07043364,0.045196317,-0.096723869,0.075863624,0.046897062,0.061079792,0.007277815
2023,2023T1,Junio,0.041737351,0.089899251,0.04500319,-0.085714286,0.066149881,0.038857028,0.047925047,0.001421218
2023,,Julio,,0.076056338,0.042621805,-0.079390537,0.059989006,0.035937785,0.047694044,0.000971643
2023,,Agosto,,0.092484076,0.039319197,-0.082930757,0.045606418,0.033237256,0.041116065,
2023,2023T1,Septiembre,,0.104713376,0.042461908,-0.085123309,0.042517078,0.030036798,0.041486784,
2023,,Octubre,,,,,,0.030334102,0.043155944,
2023,,Noviembre,,,,,,,,
2023,2023T1,Diciembre,,,,,,,,
