año,periodo,mes,ITAEE,CPTPC,CPTPU,CPTEC,CPTEU,INPC,PATRON
2013,,febrero,,0.003292859,0.010112746,0.080262782,0.10175944,0.037663116,-0.004404865
2013,2013T1,marzo,0.084249631,-0.011359067,-0.003329011,0.084289144,0.09509749,0.038339872,-0.005060149
2013,,abril,,0.043463342,-0.00212606,0.117431193,0.054169953,0.04090948,-0.006583341
2013,,mayo,,0.040700961,-0.010241594,0.403992395,0.025991254,0.041221345,-0.00928052
2013,2013T2,junio,0.035079088,0.016792517,-0.008250787,0.131628788,0.052499759,0.03730468,-0.011035008
2013,,julio,,-0.004691689,-0.013392753,0.086036036,-0.00457535,0.034661246,-0.007548973
2013,,agosto,,0.016787659,-0.018852984,0.213313897,-0.020966043,0.035238113,-0.003155781
2013,2013T3,septiembre,0.031310509,-0.10525152,-0.020010274,0.408458244,-0.031688708,0.035057353,-0.001817312
2013,,octubre,,-0.054685801,-0.018795248,0.523465704,0.014830307,0.039193154,0.000190931
2013,,noviembre,,-0.051150348,-0.023828807,0.533762058,0.029089088,0.041290864,-0.001239985
2013,2013T4,diciembre,-0.03376314,-0.060142498,0.000268798,0.443493151,0.036122127,0.043370289,0.003162434
2014,,enero,,-0.052647911,0.014454603,0.243284493,0.031095801,0.040432412,-0.002307692
2014,,febrero,,-0.049025641,0.021302317,0.043098889,0.010366081,0.037470189,-0.007309801
2014,2014T1,marzo,-6.16E-05,-0.042907982,0.029111877,0.018204182,0.041281205,0.036256347,-0.005373765
2014,,abril,,0.047462458,0.037762057,-0.003284072,0.047365222,0.03769379,-0.006146754
2014,,mayo,,-0.025420967,0.049423882,0.017151884,0.054113591,0.037554745,-0.002028006
2014,2014T2,junio,0.022677916,0.032476169,0.041056614,0.692887029,0.036381109,0.035716891,-0.001635244
2014,,julio,,0.0335578,0.035251383,0.08502696,0.072488748,0.036856467,0.004814173
2014,,agosto,,-0.104975457,0.041385777,-0.1113336,0.079973359,0.035117952,0.004316961
2014,2014T3,septiembre,0.054610898,0.094526134,0.057944771,-0.114785253,0.12344382,0.034927551,0.003737064
2014,,octubre,,0.044968373,0.06385092,-0.16271722,0.0529274,0.035215636,0.004199675
2014,,noviembre,,0.034509981,0.060389352,-0.29475891,0.06462886,0.036894717,0.006016617
2014,2014T4,diciembre,0.132076505,0.02419175,0.050427041,0.00118624,0.081115979,0.036343701,0.004394345
2015,,enero,,0.018997707,0.046568741,-0.031917506,0.105914221,0.032200771,0.009348497
2015,,febrero,,0.017148404,0.040865578,0.09531052,0.130048988,0.02852217,0.019765527
2015,2015T1,marzo,0.104563991,0.001062361,0.034176062,-0.014013047,0.076833787,0.031156196,0.02238302
2015,,abril,,-0.116889912,0.030659816,0.090609555,0.053571429,0.02688688,0.02831465
2015,,mayo,,-0.043696355,0.034262065,0.04637231,0.046111212,0.024631538,0.034739694
2015,2015T2,junio,0.077362188,-0.062801932,0.04066775,0.199209095,0.05846249,0.030725888,0.039791887
2015,,julio,,-0.157128896,0.049111415,-0.048165138,0.071071429,0.031265352,0.036604063
2015,,agosto,,-0.248286177,0.047844272,0.058584948,0.05113852,0.031604588,0.034769319
2015,2015T3,septiembre,0.020416929,-0.002144954,0.043285364,-0.108200945,0.062701641,0.029739809,0.037995227
2015,,octubre,,0.002641426,0.034599653,0.302830189,0.066903915,0.027061296,0.037163768
2015,,noviembre,,0.000327047,0.03201243,1.200356718,0.052395396,0.021337065,0.039491171
2015,2015T4,diciembre,-0.012180134,0.016980516,0.034681052,0.374407583,-0.000469203,0.021401046,0.040707628
2016,,enero,,0.023143684,0.028944922,0.14329191,-0.014083932,0.024313442,0.046118591
2016,,febrero,,0.021842859,0.025261391,0.088868318,-0.010224113,0.028762755,0.04304038
2016,2016T1,marzo,-0.004283394,0.035445187,0.027199348,0.204116638,-0.014842454,0.027483583,0.040200057
2016,,abril,,0.159616068,0.031827787,0.061501942,-0.00970339,0.024776879,0.0374025
2016,,mayo,,0.162722928,0.03492008,-0.049618321,0.048247709,0.027300737,0.040493781
2016,2016T2,junio,0.074917718,0.17628866,0.0322997,-0.139942292,0.024154186,0.026504378,0.036971831
2016,,julio,,0.157175986,0.030828203,0.03815261,0.030135045,0.024218245,0.034387133
2016,,agosto,,0.696733543,0.037176015,0.216262239,0.046439209,0.02629612,0.035170313
2016,2016T3,septiembre,0.066960143,0.129765811,0.030102536,0.407799711,0.020371348,0.029042053,0.032833625
2016,,octubre,,0.122941822,0.032669066,0.003620565,0.041736157,0.028724358,0.038123167
2016,,noviembre,,0.134808195,0.031179592,-0.153472035,0.022662666,0.033857449,0.037716895
2016,2016T4,diciembre,0.052076268,0.084341218,0.031648087,-0.058405172,0.049332138,0.034603854,0.038932553
2017,,enero,,0.073724997,0.029765811,0.069653949,0.060742826,0.045356045,0.03422782
2017,,febrero,,0.086541455,0.036700014,0.067587673,0.074787208,0.043851367,0.036618692
2017,2017T1,marzo,0.033136909,0.06313416,0.037167269,0.007733008,0.121328171,0.047888873,0.035562007
2017,,abril,,0.065910484,0.0296941,0.004472454,0.118351804,0.05483933,0.039949271
2017,,mayo,,0.05283208,0.022036763,0.004685408,0.085218328,0.056809638,0.036401222
2017,2017T2,junio,-0.013540915,0.029408901,0.017913992,-0.308650851,0.090427699,0.055334587,0.03350907
2017,,julio,,-0.120351815,0.01570631,0.230947776,0.103176209,0.060231057,0.036729223
2017,,agosto,,-0.034691684,0.012070177,0.121106055,0.131496097,0.057426841,0.042892813
2017,2017T3,septiembre,0.011096215,-0.007210094,0.014910047,0.105335157,0.101806735,0.05415341,0.044879786
2017,,octubre,,-0.016031281,0.013971246,0.106782107,0.087372423,0.054291092,0.037164548
2017,,noviembre,,-0.064054547,0.011742656,-0.096712416,0.077986256,0.056130046,0.034761947
2017,2017T4,diciembre,0.021135468,-0.051327608,0.007638042,-0.17051957,0.090812965,0.055228607,0.031140042
2018,,enero,,-0.05500829,0.019712513,-0.053919535,0.095362636,0.047148436,0.037860736
2018,,febrero,,-0.072199408,0.016069555,-0.046386622,0.077002922,0.047292375,0.037521968
2018,2018T1,marzo,0.007396774,-0.062566278,0.020527556,-0.040993538,0.035391255,0.048038233,0.036706088
2018,,abril,,-0.060876234,0.02610317,-0.120420967,0.033094846,0.040773758,0.037456446
2018,,mayo,,-0.061035993,0.034078928,-0.088163447,0.029509448,0.038996664,0.037637672
2018,2018T2,junio,-0.019665363,-0.116639864,0.035538077,0.062738302,0.021105715,0.043129277,0.041933253
2018,,julio,,0.011644096,0.041878844,-0.019484601,0.034696497,0.047440367,0.043358331
2018,,agosto,,-0.325571978,0.048285152,-0.043396815,-0.008271078,0.050623299,0.042154767
2018,2018T3,septiembre,0.007430783,-0.082408715,0.053870455,-0.090346535,0.01823732,0.054212416,0.044230441
2018,,octubre,,-0.092787602,0.008597605,-0.130052151,0.025250294,0.053345932,0.046897608
2018,,noviembre,,-0.054381285,0.016519114,-0.089045936,0.0440871,0.051209494,0.04243919
2018,2018T4,diciembre,-0.00693912,-0.02934138,0.017280248,-0.181291391,0.04917605,0.0519575,0.040948644
2019,,enero,,-0.026834555,0.006679438,-0.086365629,0.058978654,0.050018594,0.031037415
2019,,febrero,,-0.021307257,0.004845833,-0.097286013,0.073996074,0.049509125,0.032014906
2019,2019T1,marzo,0.024905871,-0.02540107,0.054743047,-0.07159402,0.094932579,0.044427617,0.036589488
2019,,abril,,-0.024397713,0.060579447,-0.001840773,0.108991927,0.049447988,0.035096558
2019,,mayo,,-0.010648007,0.06060394,0.155625913,0.123442599,0.048307828,0.029084831
2019,2019T2,junio,0.020458149,0.062433069,0.066354348,-0.029680365,0.135247851,0.039424922,0.031366692
2019,,julio,,0.172025522,0.050159767,0.013461538,0.109106377,0.031813552,0.031064111
2019,,agosto,,0.093215251,0.059098547,0.074412533,0.123102348,0.028680803,0.032162783
2019,2019T3,septiembre,-0.021694164,-0.057051775,0.048452194,0.169727891,0.172265355,0.027930798,0.028972497
2019,,octubre,,-0.041283399,0.100308218,0.162233046,0.183384792,0.029487218,0.036178862
2019,,noviembre,,-0.03515625,0.09857127,0.12412723,0.170479882,0.027996095,0.042832667
2019,2019T4,diciembre,-0.010004927,-0.035480759,0.097945533,0.104482642,0.138410149,0.028212274,0.044336994
2020,,enero,,-0.042846537,0.105205312,0.253358925,0.229135819,0.027156799,0.051958763
2020,,febrero,,-0.0384939,0.106470648,0.251618871,0.206726934,0.026479933,0.05227739
2020,2020T1,marzo,-0.044364552,-0.155534452,0.037978087,0.244726695,-0.006587877,0.025734007,0.045732453
2020,,abril,,-0.134247149,-0.009994194,0.328492393,-0.185573552,0.013001778,0.029445165
2020,,mayo,,-0.138068881,-0.029819237,0.196838778,-0.174109648,0.017900677,0.024526923
2020,2020T2,junio,-0.219659893,-0.141921177,-0.036473425,0.803697479,-0.118329466,0.027053855,0.016091399
2020,,julio,,-0.106746371,-0.004644638,0.288741303,-0.10099396,0.032494301,0.011217949
2020,,agosto,,-0.053823974,-0.018002968,0.185297691,-0.04445281,0.034703648,0.009300477
2020,2020T3,septiembre,-0.110996911,-0.043483329,-0.010352625,0.183774353,-0.039081967,0.031980534,0.007296954
2020,,octubre,,-0.027641348,-0.016307965,0.233075435,-0.117256234,0.033770782,0.002667713
2020,,noviembre,,-0.028902384,-0.013656069,0.252933057,-0.118658969,0.027003434,0.00078235
2020,2020T4,diciembre,-0.082779827,0.002778395,-0.011129011,0.471162649,-0.100106131,0.028115784,0.001804913
2021,,enero,,0.007867036,-0.028001068,0.053407351,-0.170513347,0.034788404,0.002116817
2021,,febrero,,0.057208488,-0.022803549,0.033813747,-0.166134185,0.03773155,-0.003587584
2021,2021T1,marzo,-0.054716292,0.068849182,-0.004033526,0.014212828,0.03192482,0.041305316,-0.001948862
2021,,abril,,0.133671743,0.044187634,-0.030886691,0.289937674,0.057900947,0.014183279
2021,,mayo,,0.09311452,0.056517262,0.017784821,0.326872352,0.059351145,0.022829964
2021,2021T2,junio,0.47031757,0.079055562,0.06669577,-0.171263511,0.295431287,0.056434649,0.033573521
2021,,julio,,-0.037404398,0.077098888,0.051533742,0.185502506,0.054835831,0.051347068
2021,,agosto,,0.317225366,0.077266679,0.085853409,0.143286896,0.053882681,0.053477199
2021,2021T3,septiembre,0.114049105,0.129189519,0.078702392,0.02333579,0.111334789,0.060145029,0.061259843
2021,,octubre,,0.117702338,0.076500883,0.082091503,0.163934426,0.060690952,0.059629079
2021,,noviembre,,0.118239722,0.069169942,0.193885982,0.165425284,0.073509495,0.060741088
2021,2021T4,diciembre,0.078701139,0.069489083,0.062048238,-0.062227754,0.146866003,0.073500608,0.064546452
2022,,enero,,0.085312225,0.08271916,0.192258768,0.167772387,0.068590198,0.063057425
2022,,febrero,,0.009105018,0.07999059,0.213047364,0.187871581,0.074119143,0.066530996
2022,2022T1,marzo,0.049507577,0.094224924,0.075033904,0.075098814,0.170735646,0.080016384,0.063500742
2022,,abril,,0.008635394,0.067095123,0.011459266,0.19250453,0.082252024,0.061922151
2022,,mayo,,0.033724978,0.070163663,-0.085813149,0.135477847,0.079616285,0.057583508
2022,2022T2,junio,0.05431096,-0.009035489,0.059642581,0.004497414,0.094574387,0.081475236,0.047805102
2022,,julio,,-0.015394165,0.030485217,0.04504084,0.175518038,0.081491245,0.033011758
2022,,agosto,,-0.186845874,0.038606087,0.018409252,0.235496805,0.088569346,0.029605263
2022,2022T3,septiembre,0.034071231,-0.053318942,0.034808409,0.025204033,0.215836173,0.092689514,0.0236682
2022,,octubre,,-0.081240147,0.046052172,0.018120319,0.192163463,0.09334281,0.025035079
2022,,noviembre,,-0.017191384,0.050563604,0.028373702,0.173499957,0.085773203,0.02350947
2022,2022T4,diciembre,-0.003003442,-0.010466321,0.054350222,0.02809113,0.170553186,0.082891608,0.020529801
2023,,enero,,-0.021778768,0.052531191,-0.084285932,0.149660825,0.088226684,0.017515455
2023,,febrero,,0.01886599,0.057555587,-0.086341535,0.136664442,0.084916268,0.018714223
2023,2023T1,marzo,0.036739896,0.053418803,0.057043617,-0.061163102,0.118859129,0.080071804,0.022179788
2023,,abril,,0.034245851,0.058959049,-0.018056293,0.095908303,0.075322151,0.018217735
2023,,mayo,,0.013786571,0.053560842,0.02346707,0.122363988,0.07219316,0.016488348
2023,2023T2,Junio,-0.02265305,0.045918928,0.05812227,0.065368256,0.113906431,0.066479789,0.015646706
2023,,julio,,0.007691338,0.062590089,0.023224654,0.100739796,0.063838198,0.012987013
2023,,agosto,,0.170979542,0.060165129,0.055156431,0.120886365,0.05894455,
2023,2023T3,septiembre,,0.008778931,0.060381795,0.051510185,0.125047347,0.056960543,
2023,,octubre,,,,,,0.053697685,
2023,,noviembre,,,,,,,
2023,2023T4,diciembre,,,,,,,
