año,periodo,mes,ITAEE,CPTPC,CPTPU,CPTEC,CPTEU,INPC,PATRON
2009,,febrero,,0.003857641,-0.013463191,0.119214119,-0.079413415,0.055130591,-0.001878363
2009,2009T1,marzo,-0.064012922,0.001612703,-0.01769678,0.092376018,-0.02556391,0.054948589,0.003669725
2009,,abril,,0.0061143,-0.021449652,0.114110608,-0.031220644,0.057114956,0.000305561
2009,,mayo,,0.00149421,-0.025410261,-0.661067563,-0.032204361,0.05230046,-0.005343511
2009,2009T2,junio,-0.075577055,0.006517107,-0.031348642,-0.102977062,-0.053745839,0.0512319,-0.007163178
2009,,julio,,0.014522036,-0.037297443,-0.000927214,-0.048642286,0.048284938,-0.009126401
2009,,agosto,,-0.27278473,-0.033713578,0.078909613,-0.043012803,0.044410285,-0.012712723
2009,2009T3,septiembre,-0.062335644,-0.049923974,-0.029856459,0.119883041,-0.081102151,0.040518282,-0.011371136
2009,,octubre,,0.010641892,-0.030780809,0.139794967,-0.094140428,0.042339291,-0.015789474
2009,,noviembre,,0.278787879,-0.022886703,0.384720952,-0.058045356,0.037653491,-0.01839034
2009,2009T4,diciembre,-0.006925193,0.276416295,-0.010660558,0.135795455,-0.027148518,0.032812477,-0.020005065
2010,,enero,,-0.002745196,-0.002160729,0.217789023,-0.016049672,0.040795104,-0.017975354
2010,,febrero,,-0.001735465,0.006669741,-0.032579589,-0.017177344,0.047930104,-0.015614669
2010,2010T1,marzo,0.029558224,0,0.013789927,-0.028052582,-0.005229767,0.049514152,-0.011121268
2010,,abril,,0.00111621,0.021945491,-0.312770138,0.024726215,0.044776671,-0.006669382
2010,,mayo,,0.003729952,0.032565225,0.203193833,0.005837399,0.037854494,-0.003427987
2010,2010T2,junio,0.062791712,0.00398456,0.043779407,0.367247008,0.046419098,0.032122371,0.00260963
2010,,julio,,-0.024769729,0.049667243,0.319721578,0.06163142,0.031943088,0.000972215
2010,,agosto,,0.40622284,0.05167699,0.228280142,0.10346987,0.031640611,0.004770943
2010,2010T3,septiembre,0.066108915,0.083088824,0.052064124,0.354221062,0.169206916,0.034344658,0.004518614
2010,,octubre,,0.371385593,0.053529299,0.381847915,0.194992679,0.036591051,0.008329905
2010,,noviembre,,0.064429358,0.053625711,0.809382227,0.208025222,0.038128439,0.010499768
2010,2010T4,diciembre,0.052610136,0.033536965,0.053898471,0.815907954,0.205830496,0.03781592,0.013281654
2011,,enero,,0.032407407,0.056121229,0.257311811,0.180378617,0.033211932,0.011096707
2011,,febrero,,0.027939898,0.055706372,0.211594649,0.191042749,0.024569721,0.008473701
2011,2011T1,marzo,0.06086031,0.027124102,0.054392584,0.114194088,0.206038668,0.021067935,0.005751553
2011,,abril,,0.028493558,0.052011168,0.035067658,0.17656063,0.023820872,0.002818923
2011,,mayo,,0.029604856,0.046951947,0.313501144,0.189777952,0.029365738,0.006160797
2011,2011T2,junio,0.046485523,0.030013643,0.043114434,-0.174293673,0.16261641,0.033711014,0.005307747
2011,,julio,,0.069687301,0.045625028,-0.028129395,0.146543079,0.035561078,0.008588079
2011,,agosto,,0.091100124,0.046984518,0.132804042,0.13955528,0.035355215,0.006994792
2011,2011T3,septiembre,0.055166789,0.095924147,0.047396398,-0.000642674,0.136962994,0.035075084,0.00644073
2011,,octubre,,0.096039001,0.050720412,-0.081065089,0.135190767,0.033382958,0.006068332
2011,,noviembre,,0.080024067,0.056799545,-0.532590834,0.112271045,0.033828508,0.005500942
2011,2011T4,diciembre,0.053486507,0.071290712,0.055038336,-0.313774105,0.119041016,0.041638018,0.00535523
2012,,enero,,0.076111986,0.05677866,-0.155205288,0.1356163,0.043664989,0.005128468
2012,,febrero,,0.070669244,0.056933468,-0.130346491,0.127407481,0.045525245,0.008146326
2012,2012T1,marzo,0.061980638,0.071747257,0.05138321,-0.156926542,0.098973345,0.046236858,0.0059229
2012,,abril,,0.077692122,0.051305926,-0.142146934,0.092040213,0.042699943,0.009761832
2012,,mayo,,0.077358037,0.053936259,-0.134494774,0.093385489,0.04068078,0.00790897
2012,2012T2,junio,0.053971451,0.078145695,0.051797964,0.018313253,0.116219547,0.046569716,0.001218398
2012,,julio,,0.132800382,0.049193818,0.020622287,0.123463502,0.047429274,0.001013685
2012,,agosto,,0.086439334,0.046877754,0.048423065,0.098333937,0.050972614,0.0022816
2012,2012T3,septiembre,0.034659032,0.079101124,0.043329013,0.124437299,0.077771176,0.053882339,0.005942404
2012,,octubre,,0.085066163,0.041238385,0.53219575,0.071536502,0.051888217,0.007704395
2012,,noviembre,,0.088802228,0.034072148,1.895703125,0.073208191,0.050156862,0.007446431
2012,2012T4,diciembre,0.039533779,0.109334534,0.030227261,0.551786431,0.078848363,0.043413375,0.001826299
2013,,enero,,0.107444532,0.030162715,0.233523924,0.087289603,0.04128436,0.006530945
2013,,febrero,,0.101432923,0.028271439,0.201255108,0.117186641,0.045116439,0.006301774
2013,2013T1,marzo,0.033915556,0.087421242,0.030868928,0.296571174,0.085139587,0.046055069,0.006446373
2013,,abril,,0.082038672,0.040043904,0.908134793,0.106528614,0.048382352,0.006073797
2013,,mayo,,0.079061977,0.036724855,2.329307568,0.110926724,0.051541398,0.005771275
2013,2013T2,junio,0.044117261,0.073375028,0.03813537,1.176053005,0.095732484,0.044535215,0.009025454
2013,,julio,,0.007057089,0.039854542,0.365473236,0.082058619,0.038094791,0.009620253
2013,,agosto,,0.003232534,0.044516704,0.379519903,0.070177246,0.035849762,0.011837313
2013,2013T3,septiembre,0.037639846,0.04060808,0.049079732,0.383185588,0.066666667,0.030198639,0.011865091
2013,,octubre,,0.026439844,0.049258422,-0.081529733,0.06154311,0.031243634,0.013077813
2013,,noviembre,,0.029983627,0.050006821,-0.246458924,0.045257593,0.035016324,0.012067578
2013,2013T4,diciembre,0.027101413,0.027202598,0.050469029,-0.126244988,0.03913216,0.035046276,0.01574843
2014,,enero,,0.072816028,0.049302001,-0.066235667,0.028530583,0.040573624,0.004359507
2014,,febrero,,0.064638394,0.047975186,0.068764427,-0.00035424,0.034628124,-0.001919095
2014,2014T1,marzo,0.022478048,0.074806001,0.046992661,0.076130509,0.019994407,0.032523426,-0.002521687
2014,,abril,,0.038529078,0.03544161,0.064904387,-0.003053794,0.029565391,-0.008904764
2014,,mayo,,0.03477181,0.036379357,0.122249093,-0.013366442,0.029064044,-0.009060251
2014,2014T2,junio,0.023925257,0.054520862,0.036075475,0.360809047,-0.000426282,0.030579714,-0.008291457
2014,,julio,,0.054701391,0.035826034,0.3894081,0.003188986,0.035285068,-0.008726179
2014,,agosto,,0.00145515,0.031317057,0.232819383,0.010630717,0.037774992,-0.008949105
2014,2014T3,septiembre,0.028565177,-0.022613568,0.025128809,0.338639653,0.029307044,0.03860813,-0.00893169
2014,,octubre,,-0.030051917,0.025808272,0.569663693,0.041920486,0.039528034,-0.009085944
2014,,noviembre,,-0.027024342,0.022948747,0.351056212,0.062009165,0.038344339,-0.007104531
2014,2014T4,diciembre,0.039927471,-0.030731225,0.025971127,0.368763879,0.062536423,0.040572707,-0.00543397
2015,,enero,,-0.076594938,0.022674974,0.251730895,0.066955244,0.029193028,0.007167012
2015,,febrero,,-0.061483691,0.025928578,0.148687052,0.073865538,0.031087946,0.013358296
2015,2015T1,marzo,0.032356452,-0.062957258,0.030231659,0.093404255,0.082953099,0.027955117,0.022145819
2015,,abril,,-0.035209867,0.033641562,0.084820957,0.098923971,0.030659527,0.02893401
2015,,mayo,,-0.02860286,0.033570527,-0.003663398,0.115498053,0.026461528,0.030781734
2015,2015T2,junio,0.017080779,-0.047163296,0.038820972,-0.116988972,0.10432861,0.024922664,0.030250823
2015,,julio,,-0.062871876,0.039370627,0.062219731,0.102711713,0.026538694,0.030557523
2015,,agosto,,-0.02522055,0.040929253,0.069144184,0.111763249,0.023162835,0.031730818
2015,2015T3,septiembre,0.070717977,0.019144144,0.044426253,-0.058996139,0.095925313,0.020503544,0.03076226
2015,,octubre,,0.024086464,0.045871433,-0.213817228,0.093745447,0.020947428,0.031466079
2015,,noviembre,,0.038292658,0.04831102,0.12932291,0.0747359,0.01751321,0.030723042
2015,2015T4,diciembre,0.0401201,0.034050362,0.044821381,-0.008976855,0.070903073,0.01635538,0.030827068
2016,,enero,,0.047428395,0.047954998,0.050407013,0.082089552,0.020924837,0.030067652
2016,,febrero,,0.045109699,0.044535986,0.076397823,0.103360405,0.024642255,0.02891097
2016,2016T1,marzo,0.032792413,0.053318266,0.04101068,0.049425958,0.088045424,0.023413775,0.023199446
2016,,abril,,0.045670103,0.042910429,0.032521908,0.082925348,0.023025081,0.02372965
2016,,mayo,,0.043343972,0.04004314,0.018600627,0.065712473,0.02402654,0.025920268
2016,2016T2,junio,0.06104023,0.047219633,0.038712564,-0.011221719,0.066457196,0.023589866,0.028083809
2016,,julio,,-0.011534392,0.036873651,0.045382586,0.070082616,0.020164346,0.029896907
2016,,agosto,,0.085178876,0.035422298,0.088903743,0.07397758,0.02196738,0.030412674
2016,2016T3,septiembre,0.017136423,0.025715721,0.037936806,0.103725587,0.080588505,0.028598083,0.03130953
2016,,octubre,,0.04151171,0.0367869,-0.002224694,0.073670713,0.029342336,0.028514524
2016,,noviembre,,0.022128245,0.036610964,-0.049161094,0.081883913,0.029475696,0.029321812
2016,2016T4,diciembre,0.044190739,0.027210884,0.037857351,0.004474517,0.094376943,0.030473156,0.027571116
2017,,enero,,0.038910124,0.043996591,0.030799801,0.089070427,0.042979462,0.032011676
2017,,febrero,,0.043064548,0.049905686,-0.00606785,0.093146133,0.04097868,0.034310395
2017,2017T1,marzo,0.048645654,0.035891934,0.058137134,0.035787131,0.11613761,0.049509337,0.034759488
2017,,abril,,0.042590949,0.059435122,0.050735571,0.11676869,0.05512054,0.031853887
2017,,mayo,,0.041740675,0.064246211,0.112113813,0.141399272,0.06360008,0.031990009
2017,2017T2,junio,0.030172912,0.04331059,0.066694953,0.207212154,0.150242778,0.065429851,0.031909295
2017,,julio,,0.119901509,0.066779604,0.225643614,0.14705061,0.066166957,0.029982363
2017,,agosto,,0.042189953,0.063586703,0.16160221,0.138402119,0.066280983,0.026857739
2017,2017T3,septiembre,0.02916553,0.040740378,0.062327016,0.159405204,0.136860454,0.062968948,0.02685422
2017,,octubre,,0.029048446,0.058829499,0.317725753,0.135277239,0.062420372,0.026543239
2017,,noviembre,,0.037140383,0.062653015,0.124506417,0.146522121,0.065898224,0.031599302
2017,2017T4,diciembre,0.040689112,0.028121701,0.059954261,0.110712734,0.141863542,0.065827362,0.031279576
2018,,enero,,0.013962264,0.055437957,0.073831325,0.162781884,0.05769973,0.02969877
2018,,febrero,,0.010815386,0.052014059,0.129960226,0.147968567,0.061602367,0.02848027
2018,2018T1,marzo,0.068962985,0.012239902,0.041517722,0.107769424,0.132984901,0.057455976,0.028405905
2018,,abril,,-0.004066194,0.038470416,0.096033028,0.137595296,0.048376262,0.02970297
2018,,mayo,,-0.002273373,0.037010595,0.180429594,0.125230042,0.042879236,0.028624622
2018,2018T2,junio,0.053268723,0.001516444,0.029795865,0.207278241,0.10765136,0.04231315,0.023226704
2018,,julio,,0.005926776,0.031178403,0.080999451,0.111071331,0.047506459,0.024389115
2018,,agosto,,0.009414423,0.034889323,0.124851367,0.102733773,0.052403334,0.028604436
2018,2018T3,septiembre,0.039591049,0.018443587,0.034833498,0.036937284,0.100258312,0.052196659,0.028550344
2018,,octubre,,0.017255932,0.036679167,-0.05499154,0.094867276,0.049726499,0.031469979
2018,,noviembre,,0.012709899,0.033512096,-0.07308241,0.070029817,0.051577817,0.025236593
2018,2018T4,diciembre,0.011366775,0.017176998,0.034416234,-0.072190159,0.062804732,0.052213237,0.025833983
2019,,enero,,0.025679196,0.036277461,-0.011937887,0.019515971,0.048536497,0.025317035
2019,,febrero,,0.02465575,0.033795101,-0.044040602,0.001641819,0.044193274,0.024543796
2019,2019T1,marzo,-0.010272228,0.018974979,0.037501227,-0.002020039,-0.015087595,0.043751166,0.021669998
2019,,abril,,0.042157235,0.037691286,-0.020226007,-0.022273595,0.046127515,0.023040639
2019,,mayo,,0.035602392,0.033148665,-0.305863324,-0.021661022,0.043629266,0.018235294
2019,2019T2,junio,-0.001385423,0.019683922,0.032253784,0.014945993,-0.024029145,0.043516142,0.025961669
2019,,julio,,0.02917419,0.03010345,0.048006096,-0.013907327,0.043110265,0.028145471
2019,,agosto,,0.042622645,0.022815046,-0.040521494,-0.027282667,0.031909403,0.023720742
2019,2019T3,septiembre,0.007206622,0.038991038,0.024940842,-0.021768707,-0.037049127,0.030256035,0.026547085
2019,,octubre,,0.038904766,0.026988218,0.07012832,-0.015547597,0.032312858,0.025692493
2019,,noviembre,,0.033162331,0.025185599,-0.239966852,-0.011070944,0.030308387,0.025863991
2019,2019T4,diciembre,-0.00888037,0.02551395,0.027124149,-0.323247232,0.013044692,0.029897864,0.028940777
2020,,enero,,0.01079463,0.026406765,-0.226108285,0.018236556,0.033738755,0.026076085
2020,,febrero,,0.01325706,0.028792513,-0.15319404,0.02301388,0.035515233,0.027963309
2020,2020T1,marzo,-0.019856686,0.026106801,0.021230485,-0.188243867,0.019295179,0.030621519,0.026902041
2020,,abril,,0.020408163,0.002450231,-0.386961972,-0.025769772,0.015729252,0.01751197
2020,,mayo,,0.036120279,-0.008822756,-0.255971106,-0.051060301,0.025872734,0.01710883
2020,2020T2,junio,-0.213694261,0.042784223,-0.021234358,-0.174359609,-0.04549546,0.038846016,0.012276983
2020,,julio,,-0.086611265,-0.021183842,-0.166747455,-0.047747889,0.038114439,0.011204851
2020,,agosto,,-0.152875928,-0.012741862,-0.050312156,-0.029093476,0.041579702,0.009259666
2020,2020T3,septiembre,-0.043532242,-0.148243664,-0.017580976,0.015804779,-0.010260756,0.044190261,0.00323257
2020,,octubre,,-0.1482829,-0.022098437,0.081427775,-0.02123075,0.047746145,-0.003870407
2020,,noviembre,,-0.14266714,-0.023360409,0.438161994,-0.002855837,0.041541952,-0.006389915
2020,2020T4,diciembre,-0.014431436,-0.141220691,-0.022858339,0.434335566,0.000354405,0.041547251,-0.008694518
2021,,enero,,-0.112806246,-0.025380711,0.266111046,0.01607839,0.04274934,-0.007310705
2021,,febrero,,-0.11497446,-0.026210039,0.10567297,0.022263571,0.045988524,-0.009183055
2021,2021T1,marzo,-0.006226187,-0.128013522,-0.024064967,0.070815879,0.042271591,0.054451126,-0.007967437
2021,,abril,,-0.125535714,-0.008315552,0.32801636,0.08337651,0.072760804,0.000566424
2021,,mayo,,-0.121394443,0.004757934,0.114155966,0.116451658,0.068679636,0.00345159
2021,2021T2,junio,0.23291456,-0.114631541,0.029784713,0.163069544,0.106283543,0.05754981,0.005191519
2021,,julio,,0.112515164,0.082444808,0.202588714,-0.138937312,0.061111625,0.012949203
2021,,agosto,,0.170221753,0.075613999,0.1451405,-0.138276391,0.064464596,0.022045395
2021,2021T3,septiembre,-0.003530469,0.160367509,0.074157901,0.088996764,-0.137130663,0.0660833,0.028563964
2021,,octubre,,0.217232757,0.066818182,-0.051830841,-0.153548304,0.064251344,0.036933555
2021,,noviembre,,0.208915089,0.068660601,-0.025993718,-0.165425593,0.070810148,0.040248491
2021,2021T4,diciembre,-0.019815436,0.206231763,0.062714371,0.021831215,-0.175014106,0.070431518,0.039643907
2022,,enero,,0.206150111,0.061941861,-0.015112182,-0.165025043,0.064780101,0.037743293
2022,,febrero,,0.194714459,0.060121728,-0.000640205,-0.174002073,0.064146621,0.03606715
2022,2022T1,marzo,0.018700503,0.221587431,0.060603271,0.089977645,-0.175894293,0.071827039,0.035006547
2022,,abril,,0.21564223,0.059998276,0.197412997,-0.166769448,0.07725436,0.032267898
2022,,mayo,,0.220644512,0.059394994,0.475052706,-0.17300118,0.077092608,0.033831149
2022,2022T2,junio,,0.229191797,0.046669406,0.156314433,-0.161069535,0.084660085,0.034243305
2020,,julio,,0.099772831,-0.004510412,0.122505744,0.063732445,0.082762468,0.021406203
2020,,agosto,,0.113697888,-0.000363933,0.097253489,0.05931515,0.089075499,0.014465007
