año,periodo,mes,ITAEE,CPTPC,CPTPU,CPTEC,CPTEU,INPC,INPC2,PATRON
2004,,enero,,-0.099054761,0.015529987,-0.092062459,0.079972248,0.032818028,0.049540481,0.014155588
2004,,febrero,,-0.100312256,0.016627623,0.020440252,0.072208116,0.034520342,0.050320451,0.015692219
2004,2004T1,marzo,-0.002388939,-0.105045621,0.0174126,0.009683667,0.076063965,0.038923248,0.045083942,0.010124421
2004,,abril,,-0.099827478,0.019525223,0.199690402,0.105249745,0.033290273,0.045724231,0.00258471
2004,,mayo,,-0.090156829,0.021377041,-0.586466165,0.050727162,0.030885926,0.042219982,-0.002773981
2004,2004T2,junio,0.026653646,-0.095918367,0.027053514,-0.19731405,0.033254666,0.034320599,0.042915368,-0.007354117
2004,,julio,,0.042527754,0.028938606,0.189189189,0.037265208,0.043346109,0.043631434,-0.008263143
2004,,agosto,,0.043485661,0.030335399,0.566706021,0.049854002,0.052303185,0.047710577,-0.006661083
2004,2004T3,septiembre,0.059608783,0.051399881,0.032316481,0.548832272,0.036913794,0.056382657,0.053231795,-0.002597091
2004,,octubre,,0.070137694,0.033712132,0.716899892,0.010486956,0.066932309,0.057921764,-0.004704006
2004,,noviembre,,0.077315135,0.044546482,0.721605465,0.048784707,0.067696815,0.060016572,0.000799968
2004,2004T4,diciembre,0.006348458,0.069207449,0.045613563,0.61936721,0.062359952,0.059909475,0.056223661,-0.000321945
2005,,enero,,0.074308506,0.03701568,0.484055894,0.013962054,0.061598521,0.046571966,0.003964882
2005,,febrero,,0.067939262,0.039380545,0.341448382,0.040132946,0.05666763,0.048750948,0.005365067
2005,2005T1,marzo,0.037588804,0.081038689,0.035055907,0.433184143,-0.034242805,0.054547471,0.052600516,0.00563539
2005,,abril,,0.069082673,0.036332132,0.053225806,-0.046383829,0.062620388,0.054309045,0.007693857
2005,,mayo,,0.052057168,0.048708039,2.609917355,-0.037213543,0.073412201,0.063569862,0.006853457
2005,2005T2,junio,0.019703513,0.073363431,0.03597848,0.332046332,-0.127865449,0.059954073,0.061967816,0.009260751
2005,,julio,,0.010321101,0.034378687,-0.126748252,-0.119491631,0.059409297,0.064000878,0.005152149
2005,,agosto,,0.01679987,0.04050527,0.056518463,-0.107857172,0.048194078,0.055937006,0.003694186
2005,2005T3,septiembre,-0.009363411,0.007770134,0.036739307,0.032899246,-0.053912969,0.040005372,0.046020112,0.001962905
2005,,octubre,,-0.002251709,0.037397077,0.046394984,-0.033601293,0.029903966,0.039724463,0.001722273
2005,,noviembre,,-0.006735627,0.033174581,-0.230654762,-0.05443299,0.023846406,0.037556183,0.001278926
2005,2005T4,diciembre,0.019288725,0.000648088,0.034948682,-0.157489639,-0.047659651,0.029035224,0.041004636,0.004548931
2006,,enero,,-0.007183212,0.031882098,-0.142926123,-0.032734952,0.033829834,0.044570366,0.002619383
2006,,febrero,,0.000243744,0.031100235,-0.153916839,0.002516376,0.035284775,0.042976154,0.004654335
2006,2006T1,marzo,0.038439313,-0.019667903,0.036869349,-0.029667633,0.076124567,0.03087253,0.037321278,0.009166233
2006,,abril,,-0.022571708,0.034877514,0.058805513,0.021237155,0.029944399,0.032201232,0.01131276
2006,,mayo,,-0.014161041,0.023481757,0.101190476,0.139456807,0.020875293,0.026385544,0.017257257
2006,2006T2,junio,0.034466408,-0.033729677,0.035926384,1.274396135,0.316651588,0.027111212,0.026340171,0.016277029
2006,,julio,,-0.034457597,0.036697892,1.352352352,0.337075472,0.021073476,0.022070899,0.022144802
2006,,agosto,,-0.023981392,0.033977188,0.718259629,0.375206308,0.026653905,0.027342708,0.02712434
2006,2006T3,septiembre,0.062020765,-0.036784194,0.038943595,0.743198407,0.353624893,0.039620156,0.032503452,0.028866144
2006,,octubre,,-0.033690658,0.036960108,0.992210905,0.358963074,0.044930627,0.03659332,0.034466214
2006,,noviembre,,-0.02793251,0.039635333,1.196002579,0.347666812,0.049867291,0.031590843,0.037081387
2006,2006T4,diciembre,0.053343117,-0.022587435,0.036105216,0.6433591,0.303284482,0.057282538,0.029837428,0.036747616
2007,,enero,,-0.019673197,0.04295063,0.621408451,0.275502183,0.06225631,0.035565652,0.042805466
2007,,febrero,,-0.017139144,0.046350539,0.700787402,0.225626519,0.059471253,0.034663173,0.044171093
2007,2007T1,marzo,0.028733902,-0.013402401,0.047517513,0.328735632,0.194514848,0.057302473,0.03637546,0.04267809
2007,,abril,,-0.008420175,0.048668926,0.607463118,0.282534922,0.051843766,0.04347422,0.043519507
2007,,mayo,,-0.012610656,0.054405169,0.462785863,0.22301968,0.045206686,0.041936736,0.043572384
2007,2007T2,junio,0.008319256,-0.009208103,0.053788344,0.198810535,0.163176739,0.04729352,0.039466469,0.043809374
2007,,julio,,-0.030145268,0.054224032,0.231914894,0.204155789,0.053192751,0.040084459,0.043917728
2007,,agosto,,-0.051113485,0.05204032,0.253217103,0.153987198,0.056241023,0.044305281,0.039573109
2007,2007T3,septiembre,0.012261829,-0.03126824,0.050005037,0.122192615,0.110791848,0.050051758,0.042502471,0.038509365
2007,,octubre,,-0.026774543,0.047302953,0.137142857,0.104738155,0.050401976,0.036270159,0.038303958
2007,,noviembre,,-0.023170833,0.043796221,0.410452143,0.114102647,0.054531231,0.043113464,0.035447618
2007,2007T4,diciembre,0.047586458,-0.018719457,0.044575761,0.271113962,0.133781683,0.042647597,0.039642851,0.03482664
2008,,enero,,0.029106891,0.040305547,0.146803336,0.121948714,0.035473666,0.034360548,0.027789555
2008,,febrero,,0.028099174,0.036274594,-0.003831418,0.10672258,0.037027801,0.030078996,0.028380187
2008,2008T1,marzo,0.036390772,0.04483707,0.031666064,0.097923875,0.093422428,0.041956523,0.036581888,0.025601035
2008,,abril,,0.066756348,0.037983431,0.24815548,0.089717556,0.053125679,0.035128066,0.026363636
2008,,mayo,,0.065042713,0.033773732,0.467879477,0.044939309,0.064905501,0.034360142,0.024818014
2008,2008T2,junio,0.064385165,0.052805002,0.031845521,0.309355067,0.051176818,0.065209127,0.041092777,0.022865739
2008,,julio,,-0.056450216,0.036243782,0.33955095,0.038789441,0.074331985,0.045689467,0.023643324
2008,,agosto,,-0.048237637,0.03448927,0.235177211,-0.001040012,0.075424436,0.041792265,0.022517797
2008,2008T3,septiembre,0.028500855,0.056205887,0.035742697,0.411126187,0.044757264,0.078730905,0.040498765,0.01878391
2008,,octubre,,0.050651354,0.040307445,0.183020365,0.026589663,0.078150196,0.049053679,0.01369914
2008,,noviembre,,0.027971433,0.0305114,-0.012905912,-0.013680725,0.084329634,0.050289997,0.01096532
2008,2008T4,diciembre,-0.04469037,0.046678484,0.036137037,-0.119428091,0.004018242,0.089569223,0.057522264,0.012027491
2009,,enero,,-0.00443191,0.033201154,-0.053173762,-0.019743066,0.08403296,0.060970302,0.009262732
2009,,febrero,,-0.016237942,0.03293476,0.005128205,-0.008077544,0.083946787,0.062937673,0.002529103
2009,2009T1,marzo,-0.081130784,-0.025683975,0.032986118,0.180271037,0.046601211,0.081082124,0.060377358,0.003301065
2009,,abril,,-0.031447037,0.027045656,-0.11822376,0.004912756,0.080267048,0.05898505,0.001254798
2009,,mayo,,-0.020012706,0.023368823,0.062935709,0.042533696,0.07684876,0.061347387,-0.000883295
2009,2009T2,junio,-0.066283037,-0.008988043,0.020306446,0.145602165,0.042947144,0.07111128,0.057526194,0.002058975
2009,,julio,,0.135804735,0.015186794,0.113718412,0.024198325,0.064451181,0.052270899,0.001026543
2009,,agosto,,0.117743403,0.010745506,0.090372754,0.003846265,0.054895001,0.050035014,0.003444359
2009,2009T3,septiembre,-0.054503725,-0.057534023,0.010239685,0.075480769,0.025652099,0.051841617,0.047858614,0.00628053
2009,,octubre,,-0.052859124,0.007499169,0.06639839,0.041892741,0.045687353,0.04098729,0.010869964
2009,,noviembre,,-0.034984699,0.013930261,0.128426824,0.094766911,0.032731751,0.031557737,0.016251195
2009,2009T4,diciembre,-0.008847645,-0.027016129,0.013989677,0.097230181,0.122319982,0.02956472,0.023192452,0.01694102
2010,,enero,,-0.026224201,0.018793696,0.15808,0.111878969,0.038149875,0.027461627,0.018875636
2010,,febrero,,-0.041428338,0.019668777,0.194515306,0.089546935,0.043553246,0.031403651,0.020738267
2010,2010T1,marzo,0.054361084,-0.042406877,0.024677756,0.149666222,0.070317689,0.049505587,0.031198102,0.0225878
2010,,abril,,-0.047684921,0.029502158,0.187867888,0.122527534,0.035228149,0.02488753,0.021636565
2010,,mayo,,-0.048784441,0.028551612,0.325560211,0.120041961,0.029119424,0.021028089,0.024017387
2010,2010T2,junio,0.047982005,-0.044214106,0.033984658,0.493267186,0.139814526,0.032362115,0.020058827,0.022125193
2010,,julio,,-0.042010018,0.034842142,0.468163927,0.096791959,0.028400461,0.021029652,0.019227952
2010,,agosto,,0.018967763,0.042582703,0.70855878,0.156602904,0.03001458,0.022257074,0.018148622
2010,2010T3,septiembre,0.04076097,0.113013403,0.036952278,0.655789003,0.09442807,0.025056821,0.020658711,0.015293087
2010,,octubre,,0.126087331,0.035084658,0.475471698,0.061258051,0.03205325,0.023081256,0.009408944
2010,,noviembre,,0.125557079,0.034680947,0.385909176,0.081075992,0.039560394,0.030460133,0.005969609
2010,2010T4,diciembre,0.020471818,0.092333195,0.031461979,0.505745125,0.059998868,0.051018565,0.034946414,0.008492723
2011,,enero,,0.092344776,0.026634355,0.381458967,0.068536872,0.054591037,0.036703361,0.008314795
2011,,febrero,,0.115761657,0.025982225,0.247864389,0.078572593,0.053699982,0.036426147,0.004870248
2011,2011T1,marzo,0.033327874,0.130289818,0.021326468,-0.0635234,0.057217468,0.04829481,0.032860544,0.002711399
2011,,abril,,0.135435358,0.018615573,0.090571232,0.041598879,0.057263167,0.039261716,0.003427499
2011,,mayo,,0.126597376,0.0223384,-0.012919186,0.079686116,0.060034188,0.040771878,0.003093636
2011,2011T2,junio,0.027055926,0.12259595,0.021879787,0.057902231,0.070886517,0.061677829,0.040077132,0.005241053
2011,,julio,,0.113172542,0.023280685,0.026178836,0.099548079,0.062955313,0.038629126,0.006288404
2011,,agosto,,0.065910362,0.020740511,-0.045631208,0.096318621,0.05739734,0.038808788,0.007675203
2011,2011T3,septiembre,0.040526914,0.035891858,0.029257779,-0.076268898,0.123573316,0.059963317,0.038944985,0.010101736
2011,,octubre,,-7.65E-05,0.026293895,-0.001989201,0.131921488,0.060958598,0.040441295,0.010940762
2011,,noviembre,,-0.001142161,0.026553092,-0.021035599,0.112145114,0.054661734,0.044861633,0.008451717
2011,2011T4,diciembre,0.06287105,-0.01289931,0.028623338,0.022545959,0.12754312,0.048835836,0.047593486,0.006369885
2012,,enero,,-0.008217927,0.030105487,0.01130113,0.13661374,0.045935057,0.039726041,0.007559044
2012,,febrero,,0.001604401,0.026225281,0.046208151,0.123799924,0.041846684,0.039273223,0.007342303
2012,2012T1,marzo,0.020018667,-0.002117843,0.021533227,0.132316468,0.078258743,0.039552209,0.035403898,0.005912893
2012,,abril,,-0.005267911,0.023162373,0.063738483,0.031599183,0.036740114,0.031278839,0.005429311
2012,,mayo,,0.010662432,0.020951497,0.031746032,0.004923452,0.044349789,0.038684948,0.003729604
2012,2012T2,junio,0.010880385,0.009207547,0.020883975,0.077164648,-0.001394052,0.050688385,0.042992456,0.00314252
2012,,julio,,0.022045455,0.022066296,0.076532964,-0.010183811,0.053298598,0.047409733,0.003963719
2012,,agosto,,0.074651477,0.019936386,0.154449472,-0.065114166,0.058637923,0.048171232,0.00252705
