año,periodo,mes,ITAEE,CPTPC,CPTPU,CPTEC,CPTEU,INPC,PATRON
2004,,enero,,-0.057374164,0.020469772,-0.097654584,-0.052609159,0.044195353,-0.011240348
2004,,febrero,,-0.060397957,0.019488898,-0.199381762,-0.057822668,0.052765361,-0.013542479
2004,2004T1,marzo,0.064902466,-0.062853107,0.021901697,-0.059666796,-0.006357365,0.052453354,-0.01010101
2004,,abril,,-0.062345023,0.018103051,-0.121544715,-0.027075216,0.046430739,-0.011135857
2004,,mayo,,-0.060088889,0.017908529,4.6167979,-0.023468576,0.043105268,-0.01066615
2004,2004T2,junio,-0.012247389,-0.059317492,0.018591859,0.383495146,0.011766279,0.041330867,-0.006394729
2004,,julio,,0.03113053,0.011084557,1.911764706,0.01295579,0.03487674,-0.007287921
2004,,agosto,,0.029856181,0.005208822,2.173160173,0.053952583,0.0400179,-0.003693983
2004,2004T3,septiembre,-0.018236512,0.069211103,-0.003871267,1.2,0.085580051,0.044171953,-0.004373178
2004,,octubre,,0.066666667,-0.002027334,0.905956113,0.096083886,0.048675619,0.000389408
2004,,noviembre,,0.091951896,-0.000703471,0.458874459,0.07262922,0.043214329,0.003320961
2004,2004T4,diciembre,0.009294539,0.041085704,-0.0025437,0.176340275,0.068826816,0.048371415,0.005708661
2005,,enero,,0.042008962,0,0.349243856,0.066996403,0.041124816,0.010972716
2005,,febrero,,0.043290855,0.005819024,0.444498069,0.077127851,0.038612753,0.014320988
2005,2005T1,marzo,0.01756583,0.045026375,0.003057378,0.109188298,0.009256738,0.036609538,0.00588697
2005,,abril,,0.047223272,0.00699725,0.161036557,0.013846467,0.03582609,0.006560909
2005,,mayo,,0.045583507,0.013002519,0.060747664,0.048133062,0.038904528,0.004900519
2005,2005T2,junio,0.105541424,0.047673314,0.012173484,1.396491228,0.060790274,0.034159719,0.003900536
2005,,julio,,0.001765537,0.020510986,-0.050505051,0.040348101,0.036049392,0.005971026
2005,,agosto,,0.001414177,0.020774007,-0.141882674,0.098159509,0.031328103,0.005268807
2005,2005T3,septiembre,0.134275121,-0.033304868,0.025311448,0.216528926,0.134163393,0.029245069,0.010541728
2005,,octubre,,-0.027548209,0.024864055,0.217105263,0.121502017,0.024330023,0.008466329
2005,,noviembre,,-0.0447306,0.023843046,-0.408011869,0.092458374,0.021659483,0.006327882
2005,2005T4,diciembre,0.03805739,0.004464286,0.031830692,-0.082109228,0.062791832,0.0215538,0.005969857
