año,periodo,mes,ITAEE,CPTPC,CPTPU,CPTEC,CPTEU,INPC,INPC2,PATRON
2004,,enero,,0.021251476,-0.005779394,1.064516129,0.11447675,,0.036926904,0.000214569
2004,,febrero,,0.008187135,-0.007761227,1.194444444,0.123105873,,0.033089015,-0.005331059
2004,2004T1,marzo,0.062033428,0.013777268,0.004085936,2.447368421,0.063994512,,0.031271009,-0.007220217
2004,,abril,,-0.009101251,0.006715171,2.525,0.042725851,,0.029560568,-0.000959181
2004,,mayo,,-0.011454754,0.020148941,2.285714286,0.087380635,,0.0328697,0.001069862
2004,2004T2,junio,0.088373574,0.002317497,0.020966231,0.813953488,0.12286002,,0.037016734,0.005965062
2004,,julio,,0.297076023,0.014710099,2.297297297,0.056195393,,0.038618374,0.005763074
2004,,agosto,,0.286885246,0.014873952,3.52688172,0.04582454,,0.044389926,0.012117962
2004,2004T3,septiembre,0.012738343,0.272189349,0.015801105,6.577777778,-0.069051167,,0.045910938,0.000854336
2004,,octubre,,0.18988764,0.010030729,0.187134503,-0.114785073,,0.055049452,-0.006576854
2004,,noviembre,,0.201129944,0.010162247,3.333333333,-0.119744494,,0.051936003,-0.00095511
2004,2004T4,diciembre,0.015340025,0.228704784,0.012732497,2.657142857,-0.107033337,,0.055907841,-0.003305609
2005,,enero,,0.255491329,0.018776178,0.796875,-0.19125534,,0.05140292,-0.001072616
2005,,febrero,,0.250580046,0.028750596,0.848101266,-0.205555556,,0.050027539,0.002143853
2005,2005T1,marzo,0.018520191,0.233295583,0.020160585,0.251908397,-0.183660311,,0.05299037,-0.004919786
2005,,abril,,0.223880597,0.020153058,0.510638298,-0.167182372,,0.053216935,-0.005867293
2005,,mayo,,0.266512167,0.0133473,1.057971014,-0.165533522,,0.052055684,-0.001923693
2005,2005T2,junio,-0.006369022,0.320231214,0.016251565,0.098290598,-0.216681614,,0.051952629,-0.00794155
2005,,julio,,0.010820559,0.022016953,-0.281420765,-0.141755969,,0.052221709,-0.001061121
2005,,agosto,,0.021838035,0.028778779,0.817102138,-0.089651196,,0.044742155,0.003284594
2005,2005T3,septiembre,0.013834315,-0.00744186,0.032285435,0.202346041,0.029135539,,0.037444152,0.011096884
2005,,octubre,,0.030217186,0.030869027,0.315270936,0.080789755,,0.029097569,0.015696743
2005,,noviembre,,-0.006585136,0.023530936,-0.049450549,0.098992743,,0.028753735,0.012109624
2005,2005T4,diciembre,-0.022309234,-0.016144349,0.017586226,0.0234375,0.070344522,,0.027118219,0.012196427
2006,,enero,,-0.054327808,0.013244961,-0.017391304,0.100708104,,0.028014725,0.01503275
2006,,febrero,,-0.047309833,0.007904883,-0.260273973,0.122655123,,0.029302987,0.013584341
2006,2006T1,marzo,0.050083437,-0.168962351,0.009982951,0.725609756,0.132347963,,0.0225528,0.016552021
2006,,abril,,-0.134146341,0.009502916,0.943661972,0.121143887,,0.024018027,0.016739994
2006,,mayo,,-0.078682525,0.011455791,1.971830986,0.158424805,,0.027928969,0.023557126
2006,2006T2,junio,0.044441679,-0.15323993,0.010225752,2.750972763,0.205175177,,0.025266462,0.020279646
2006,,julio,,-0.140945584,0.00845331,2.422053232,0.180065717,,0.020350649,0.02092628
2006,,agosto,,-0.093499555,0.002950726,0.385620915,0.181549504,,0.028720489,0.022177632
2006,2006T3,septiembre,0.078503024,0.132146204,0.001275053,1.204878049,0.171315981,,0.035505035,0.021000422
2006,,octubre,,0.140238313,0.003067194,2.194756554,0.142391626,,0.035595613,0.022813288
2006,,noviembre,,0.140151515,0.004903822,2.936416185,0.144771854,,0.034913525,0.021095718
2006,2006T4,diciembre,0.069728721,0.13030888,0.008524088,2.961832061,0.121506934,,0.040797121,0.01987105
2007,,enero,,0.148003895,0.022150374,3.17699115,0.110793424,,0.040993983,0.02221517
2007,,febrero,,0.140214216,0.027685173,3.333333333,0.150978841,,0.039351852,0.031975517
2007,2007T1,marzo,0.030843247,0.318232044,0.03072513,0.90459364,0.218612993,,0.04148143,0.04070628
2007,,abril,,0.335861322,0.033286337,0.509661836,0.240811408,,0.039186076,0.045382586
2007,,mayo,,0.315789474,0.033409191,-0.021327014,0.194295204,,0.035949367,0.038602364
2007,2007T2,junio,0.045743387,0.287487073,0.037104386,0.072614108,0.249952499,,0.042142102,0.040171566
2007,,julio,,0.2596054,0.027572463,0.277777778,0.287080007,,0.048786364,0.031838518
2007,,agosto,,0.103143418,0.043318711,0.178301887,0.27988208,,0.046138347,0.037090609
2007,2007T3,septiembre,0.015709884,-0.052980132,0.041739021,0.107300885,0.285878707,,0.045121125,0.034728682
2007,,octubre,,-0.032958199,0.046308556,0.15943728,0.308237531,,0.047723059,0.036591633
2007,,noviembre,,0.006644518,0.058243869,0.190895742,0.286070937,,0.05075992,0.03371364
2007,2007T4,diciembre,0.044306353,-0.000853971,0.057475995,0.281310212,0.236710963,,0.040093767,0.033578609
2008,,enero,,0.030534351,0.062560225,-0.016949153,0.240117669,,0.042344789,0.033322985
2008,,febrero,,0.096498719,0.062705996,0.012820513,0.253930075,,0.044809361,0.021883628
2008,2008T1,marzo,0.094862677,0.099748533,0.063388406,-0.055658627,0.157726901,,0.048839836,0.008940364
2008,,abril,,0.110300081,0.065248838,0.2768,0.152881191,,0.049857171,0.004946996
2008,,mayo,,0.078490566,0.066452567,0.234866828,0.106576149,,0.047682953,0.003021757
2008,2008T2,junio,0.08832459,0.158232932,0.062898436,0.057059961,0.062780269,,0.050924933,0.004425224
2008,,julio,,0.183841715,0.081677885,-0.03826087,0.068507969,,0.048633615,0.004537663
2008,,agosto,,0.268922529,0.072043663,-0.133706966,0.04390312,,0.046576349,-0.003187886
2008,2008T3,septiembre,0.097463736,0.158216783,0.077385462,-0.08991009,0.037042137,,0.047573894,-0.003196484
2008,,octubre,,0.068994181,0.077119299,0.373104146,0.031846713,,0.047003782,-0.008230045
2008,,noviembre,,0.092409241,0.060323883,-0.027127004,0.05160988,,0.054293,-0.002883564
2008,2008T4,diciembre,0.079958948,0.116239316,0.060538631,-0.039097744,0.114692933,,0.059347683,-0.000501354
2009,,enero,,0.111934156,0.036353242,0.295258621,0.178428466,,0.049182555,-0.004807211
2009,,febrero,,0.057632399,0.026885823,0.196202532,0.133109543,,0.046005536,-0.003502452
2009,2009T1,marzo,-0.009904693,0.147103659,0.016050292,0.218074656,0.215693199,,0.049360624,0.007954889
2009,,abril,,0.102994887,0.008696657,-0.196741855,0.180765181,,0.056459012,0.005123568
2009,,mayo,,0.069979006,0.001759032,-0.224509804,0.228620001,,0.056701194,0.004719823
2009,2009T2,junio,0.034467994,0.079750347,-0.00098214,-0.060384263,0.204534077,,0.052979509,0.007509763
2009,,julio,,0.097493036,-0.008281475,-0.113924051,0.151515152,,0.047755029,0.007528609
2009,,agosto,,0.082105263,-0.005675604,0.060073937,0.133056967,,0.048410365,0.007095743
2009,2009T3,septiembre,0.035263141,0.189433962,-0.006113742,0.058177827,0.166578144,,0.045885329,0.007315362
2009,,octubre,,0.223172628,-0.004055868,-0.318114875,0.151501569,,0.041721655,0.00729854
2009,,noviembre,,0.160876133,0.004377023,0.073510773,0.143284532,,0.030696801,0.003988831
2009,2009T4,diciembre,0.063922505,0.166921899,0.006604945,0.159624413,0.139576918,,0.028790262,0.007724719
2010,,enero,,0.106587713,0.023645339,0.053244592,0.130464868,,0.04318322,0.007446916
2010,,febrero,,0.103829161,0.035585663,0.109347443,0.130350665,,0.047776561,0.008234585
2010,2010T1,marzo,0.15041603,-0.008637874,0.044616045,0.125806452,0.14117237,,0.043250911,0.007692308
2010,,abril,,-0.001986755,0.05288535,0.071762871,0.18353151,,0.030786278,0.013993003
2010,,mayo,,0.006540222,0.05171443,0.16182048,0.183732403,,0.032018617,0.010394803
2010,2010T2,junio,0.113291633,0.064226076,0.052314594,0.045764362,0.144332957,,0.02754291,0.004472272
2010,,julio,,0.044416244,0.052083832,-0.144897959,0.081643418,,0.032615757,0.003487098
2010,,agosto,,0.014915694,0.04640358,-0.096774194,0.122093709,,0.032265982,0.002183189
2010,2010T3,septiembre,0.121196981,-0.027918782,0.035558952,0.185684647,0.108815662,,0.031763174,-0.00149224
2010,,octubre,,-0.020343293,0.030716085,0.034557235,0.094644942,,0.038783811,-0.004168734
2010,,noviembre,,-0.005204945,0.030850172,-0.014167651,0.168086409,,0.03796297,-0.009336512
2010,2010T4,diciembre,0.058903162,-0.00328084,0.033705345,-0.020242915,0.215766904,,0.040843156,-0.009756098
2011,,enero,,0.014715719,0.028776377,-0.039494471,0.158421902,,0.03303707,-0.010288682
2011,,febrero,,0.027351568,0.028033084,0.004769475,0.135109114,,0.032594479,-0.009262948
2011,2011T1,marzo,0.002157518,0.022117962,0.023499886,-0.073065903,0.123810009,,0.032901971,-0.006939625
2011,,abril,,0.02853351,0.017293131,0.059679767,0.101522078,,0.040771362,-0.016559882
2011,,mayo,,0.032488629,0.015416583,0.178454842,0.134834316,,0.035957179,-0.011376002
2011,2011T2,junio,0.009307035,0.024743512,0.016426155,0.216014898,0.190515721,,0.043456347,-0.006826952
2011,,julio,,0.024301337,0.01999309,-0.068019093,0.225196424,,0.047128798,-0.004964257
2011,,agosto,,0.058146965,0.023088075,-0.014478764,0.202051012,,0.044311513,-0.003663729
2011,2011T3,septiembre,-0.034640403,0.09921671,0.037116671,-0.16447944,0.174100498,,0.040656505,0.001095945
2011,,octubre,,0.1064244,0.040427619,0.067849687,0.168910338,,0.040447643,0.002093093
2011,,noviembre,,0.109221714,0.0389872,0.05508982,0.105624404,,0.042633575,0.002606778
2011,2011T4,diciembre,0.027180777,0.069124424,0.035825376,-0.17630854,0.113113645,,0.046237115,0.002915452
2012,,enero,,0.060646012,0.03558526,-0.042763158,0.135267557,,0.048983622,0.003229713
2012,,febrero,,0.037012987,0.030946841,-0.098101266,0.140750165,,0.046798591,0.000402131
2012,2012T1,marzo,0.074438393,0.047868852,0.029790459,-0.081916538,0.096761042,,0.044807242,-0.006389138
2012,,abril,,0.038709677,0.032251163,-0.149725275,0.102836556,,0.039298729,-0.003508069
2012,,mayo,,0.035242291,0.037737367,-0.208679594,0.060772986,,0.041120923,0.00030018
2012,2012T2,junio,0.020828517,0.011778563,0.040406204,-0.123277182,0.032075307,,0.039365597,-0.001095836
2012,,julio,,0.017793594,0.037669249,0.152368758,0.04117465,,0.043487159,0.004091
2012,,agosto,,0.065217391,0.034948808,-0.033300686,0.059019119,,0.044316555,-9.93838E-05
2012,2012T3,septiembre,0.023709848,0.090261283,0.031949471,0.07539267,0.047213115,,0.046261996,0.004478503
2012,,octubre,,0.075659824,0.038699596,-0.069403715,0.034550196,,0.043117793,0.010045753
2012,,noviembre,,0.044811321,0.040480268,0.043132804,0.023409208,,0.041996524,0.0122
2012,2012T4,diciembre,-0.007011807,0.038793103,0.041491349,0.188963211,-0.025350523,,0.0334064,0.010024058
