ano,periodo,mes,ITAEE,CPTPC,CPTPU,CPTEC,CPTEU,INPC,PATRON
2008,2008T3,septiembre,0.013217966,-0.040194227,0.040053412,0.050847458,0.10409484,0.053563841,0.005069752
2008,,octubre,,-0.074905354,0.029821314,0.071161049,0.071226935,0.05801189,0.003319345
2008,,noviembre,,-0.095302376,0.015107751,-0.530487805,0.072923266,0.064846753,0.001892701
2008,2008T4,diciembre,-0.027102528,-0.097938144,0.008355487,0.044025157,0.063370285,0.068656594,0.002209792
2009,,enero,,-0.087253829,-0.009688137,0.923076923,-0.013053416,0.073921271,-0.004450371
2009,,febrero,,-0.055342466,-0.02506376,0.540372671,-0.015747569,0.074989679,-0.007085318
2009,2009T1,marzo,-0.094695258,-0.040547945,-0.031596715,0.226950355,-0.003909374,0.071756044,-0.004686117
2009,,abril,,-0.036078215,-0.042374884,-0.256329114,-0.048328052,0.076174527,-0.008144734
2009,,mayo,,-0.021708486,-0.048844404,-0.08681672,-0.061151488,0.072078116,-0.014676393
2009,2009T2,junio,-0.099842685,0.002840909,-0.053897846,0.720930233,-0.068089542,0.070699673,-0.015575411
2009,,julio,,0.004275941,-0.057801658,0.169856459,-0.058866056,0.067785766,-0.019199037
2009,,agosto,,-0.008976157,-0.055929623,-0.137837838,-0.020719661,0.06427952,-0.022316137
2009,2009T3,septiembre,-0.053409798,-0.013771782,-0.053892742,0.963133641,-0.043516184,0.061287108,-0.021051729
2009,,octubre,,0.034492838,-0.048178758,0.51048951,-0.016710005,0.060310256,-0.023415671
2009,,noviembre,,0.050432707,-0.037607223,2.019480519,0.008504675,0.052730217,-0.022824071
2009,2009T4,diciembre,-0.016876994,0.041203008,-0.027396884,0.620481928,0.023185731,0.048674702,-0.021153449
2010,,enero,,0.035960444,-0.009273897,0.54,0.091853745,0.043612411,-0.013897827
2010,,febrero,,0.003190255,0.009834272,-0.072580645,0.138530031,0.044954481,-0.006926513
2010,2010T1,marzo,0.075267777,-0.00770988,0.026190073,0.630057803,0.158683436,0.044649546,-0.004324551
2010,,abril,,0.004,0.03806578,0.719148936,0.179919687,0.039274194,-0.001240478
2010,,mayo,,0.002881844,0.045939263,0.704225352,0.212418103,0.026698334,0.003771996
2010,2010T2,junio,0.08990944,-0.00878187,0.048659949,0.655405405,0.221254048,0.019722947,0.006202583
2010,,julio,,-0.007380074,0.051638502,-0.059304703,0.187893686,0.017765528,0.005362494
2010,,agosto,,-0.019530144,0.056303505,0.821316614,0.138570319,0.019569296,0.008733087
2010,2010T3,septiembre,0.067319446,-0.007409518,0.058470079,-0.160798122,0.170238378,0.021683407,0.005275334
2010,,octubre,,-0.018931902,0.062534228,0.678240741,0.168999086,0.02260533,0.009759351
2010,,noviembre,,-0.014488636,0.062348028,0.612903226,0.158644435,0.024967582,0.009929876
2010,2010T4,diciembre,0.073038685,0.032640092,0.057071442,0.007434944,0.193505061,0.023821529,0.011544418
2011,,enero,,0.031819497,0.055678611,-0.084415584,0.168152272,0.020734826,0.009789741
2011,,febrero,,0.027464585,0.053251014,0.082608696,0.133449131,0.019178641,0.006078814
2011,2011T1,marzo,0.033944093,0.021870504,0.05092143,0.074468085,0.115370798,0.014370446,0.005744409
2011,,abril,,-0.000853728,0.049007342,-0.185643564,0.099547626,0.02040307,0.004040934
2011,,mayo,,0.00316092,0.049929445,0.008264463,0.107454025,0.031096351,0.003163561
2011,2011T2,junio,0.04506956,-0.005430123,0.048098741,0.081632653,0.070513748,0.034875143,0.003413029
2011,,julio,,-0.004289391,0.046481915,-0.07826087,0.081091568,0.036601998,0.004200875
2011,,agosto,,0.010969977,0.045293096,-0.240963855,0.098522402,0.03477307,0.00299615
2011,2011T3,septiembre,0.050891418,0.038185472,0.042010354,0.13986014,0.100369372,0.031300827,0.001708537
2011,,octubre,,0.065956221,0.03862937,-0.009655172,0.085925105,0.028287276,0.000747475
2011,,noviembre,,0.062842318,0.038369885,0.064,0.068951473,0.031024726,-0.000835306
2011,2011T4,diciembre,0.044572481,-0.002517483,0.039863723,0.41697417,0.052385354,0.034565769,-0.005045233
2012,,enero,,0.014297729,0.03952341,0.237588652,0.058203418,0.036843363,-0.003371356
2012,,febrero,,0.030388295,0.04075656,0.325301205,0.070000077,0.034145132,-0.002374924
2012,2012T1,marzo,0.072392417,0.049563503,0.037510663,0.141914191,0.077209773,0.035391208,-0.003273721
2012,,abril,,0.073768157,0.035832417,0.030395137,0.084827311,0.031482055,-0.001986201
2012,,mayo,,0.076768834,0.035374607,-0.352459016,0.073013085,0.034005176,-0.001707466
2012,2012T2,junio,0.050047777,0.089367816,0.040742393,-0.269811321,0.067265113,0.036974857,-0.002308106
2012,,julio,,0.085008616,0.037767092,-0.014150943,0.080145651,0.039143816,-0.001492796
2012,,agosto,,0.085665334,0.038874058,-0.074829932,0.050684091,0.039394421,0.000503656
2012,2012T3,septiembre,0.030154519,0.092920354,0.038186374,-0.219631902,0.037618798,0.040223841,0.004177037
2012,,octubre,,0.079167792,0.036958628,-0.267409471,0.02148899,0.038924586,0.005367379
2012,,noviembre,,0.120694331,0.034739614,-0.463659148,0.030050519,0.035103589,0.010188798
2012,2012T4,diciembre,0.016572208,0.161525519,0.035143732,-0.231770833,0.03793862,0.031476552,0.011050883
2013,,enero,,0.153123273,0.038452235,-0.255014327,0.030329924,0.02595656,0.010235917
2013,,febrero,,0.154833424,0.036313037,-0.118181818,0.008499644,0.026715397,0.007859406
2013,2013T1,marzo,0.019120167,0.144620338,0.030509177,-0.173410405,-0.006727607,0.03117336,0.009835951
2013,,abril,,0.135278515,0.033075016,0.005899705,-0.019329642,0.033137287,0.010177717
2013,,mayo,,0.133812184,0.029443431,0.21835443,-0.039164655,0.034983958,0.010960434
2013,2013T2,junio,0.016717113,0.126088103,0.023890624,-0.020671835,-0.033116262,0.031146404,0.009532093
2013,,julio,,0.102964531,0.028634459,-0.258373206,-0.052622471,0.026617719,0.010586885
2013,,agosto,,0.095739085,0.02524695,0.137254902,-0.043394606,0.026023087,0.01015484
2013,2013T3,septiembre,0.006084499,0.07388664,0.027479882,-0.152515723,-0.039476378,0.028624571,0.010017852
2013,,octubre,,0.070105158,0.030207663,0.311787072,-0.023849607,0.027864331,0.007688453
2013,,noviembre,,0.02589545,0.031680505,0.060747664,-0.013419003,0.029806707,0.007827451
2013,2013T4,diciembre,-0.000379194,-0.000241429,0.03140147,0.257627119,0.000448896,0.031857892,0.009027706
2014,,enero,,-0.013902205,0.02865822,0.180769231,-0.001837576,0.038446053,0.007078663
2014,,febrero,,-0.030740128,0.027521697,-0.010309278,0.016385019,0.039137828,0.008527563
2014,2014T1,marzo,-0.002579687,-0.031176746,0.030683713,0.041958042,0.027128533,0.03605604,0.006868274
2014,,abril,,-0.025934579,0.031197795,0.483870968,0.04795512,0.033800069,0.0051672
2014,,mayo,,-0.036367902,0.034384446,0.01038961,0.066078333,0.030701427,0.007423392
2014,2014T2,junio,0.028831772,-0.015694542,0.035614304,0.100263852,0.066646301,0.034317757,0.01142355
2014,,julio,,0.009599232,0.036199717,0.158064516,0.081783708,0.037635613,0.010734007
2014,,agosto,,0.018963034,0.036782012,0.101293103,0.077472883,0.036026547,0.01285378
2014,2014T3,septiembre,0.035748914,0,0.038955399,-0.035250464,0.077927153,0.03704528,0.014448734
2014,,octubre,,0.00163781,0.041069946,-0.249275362,0.072210265,0.037622837,0.016631232
2014,,noviembre,,0.008728474,0.042432525,0.581497797,0.06742439,0.036818717,0.015892567
2014,2014T4,diciembre,0.066517424,0.025356194,0.043763328,-0.388140162,0.051842589,0.036985504,0.01857946
2015,,enero,,0.026008751,0.045523278,-0.061889251,0.066641258,0.027383797,0.02270613
2015,,febrero,,0.053427665,0.048762694,-0.069444444,0.058094141,0.027827479,0.026158536
2015,2015T1,marzo,0.067700392,0.055891604,0.050331196,0,0.063619109,0.027681382,0.027354422
2015,,abril,,0.054209643,0.050771687,-0.254940711,0.057745434,0.029383749,0.031961351
2015,,mayo,,0.078889701,0.050520111,0.097686375,0.040843647,0.027395275,0.030245909
2015,2015T2,junio,0.055456272,0.064969062,0.054797485,0.496402878,0.041288783,0.025083129,0.029743957
2015,,julio,,0.048966009,0.052950734,0.298050139,0.026416037,0.021729937,0.032489746
2015,,agosto,,0.040282686,0.055109789,-0.397260274,0.027074236,0.024499087,0.030844404
2015,2015T3,septiembre,0.074226885,0.040999057,0.055523524,0.096153846,0.020164666,0.020968203,0.030718744
2015,,octubre,,0.047652418,0.053581049,0.025096525,0.008598199,0.020918471,0.030508989
2015,,noviembre,,0.056127222,0.056562249,-0.183844011,-0.011506514,0.017944837,0.032618214
2015,2015T4,diciembre,0.035494332,0.064531324,0.053583928,1.004405286,-0.031783661,0.017030755,0.030978663
2016,,enero,,0.077232883,0.054163095,-0.006944444,-0.043863138,0.019931193,0.030456169
2016,,febrero,,0.06229736,0.056208817,0.197761194,-0.043603764,0.022341579,0.029519366
2016,2016T1,marzo,0.043341223,0.052703941,0.052368815,0.395973154,-0.056533463,0.020958763,0.026977304
2016,,abril,,0.034812287,0.054483849,0.143236074,-0.068177831,0.018330836,0.027606084
2016,,mayo,,0.034755134,0.056556446,0.177985948,-0.072930338,0.018764108,0.029557552
2016,2016T2,junio,0.014018141,0.013854749,0.056502984,-0.104166667,-0.075472316,0.019127706,0.028405049
2016,,julio,,0.014502606,0.053193219,-0.066523605,-0.07624782,0.020351909,0.025566215
2016,,agosto,,0.032608696,0.053828832,0.38961039,-0.074719582,0.022973566,0.027386889
2016,2016T3,septiembre,0.006264101,0.024219104,0.055195486,0.024561404,-0.065572499,0.027395101,0.027981554
2016,,octubre,,0.003344482,0.05502057,0.028248588,-0.054293568,0.027475425,0.031487816
2016,,noviembre,,-0.018600531,0.054459657,0.160409556,-0.039652563,0.030519172,0.030022341
2016,2016T4,diciembre,0.032903698,-0.015929204,0.053518565,-0.30989011,-0.018800604,0.031680334,0.030374251
2017,,enero,,-0.00967671,0.054247091,0.562937063,-0.011387755,0.047791555,0.031223436
2017,,febrero,,-0.007630259,0.052974883,0.716510903,-0.011260902,0.048524001,0.030335632
2017,2017T1,marzo,0.03498586,-0.040922943,0.056646993,-0.012019231,0.000737104,0.05121872,0.033678588
2017,,abril,,-0.024626209,0.047986448,0.331786543,0.008199293,0.055456512,0.031014916
2017,,mayo,,-0.036859324,0.047498267,0.399602386,0.026012543,0.058561834,0.030712312
2017,2017T2,junio,0.043022051,-0.038130924,0.045309835,0.443649374,0.037604477,0.060829629,0.030146065
2017,,julio,,-0.0185392,0.050541242,0.622988506,0.050278534,0.063273003,0.031775881
2017,,agosto,,-0.047807018,0.050406724,1.067757009,0.055547371,0.060797006,0.033769604
2017,2017T3,septiembre,0.038631762,-0.01038674,0.04765454,0.417808219,0.043502614,0.058230826,0.032153006
2017,,octubre,,-0.007333333,0.046989318,0.437728938,0.055710555,0.058673062,0.030367938
2017,,noviembre,,0.005415162,0.043545005,0.102941176,0.050930494,0.056738957,0.030999652
2017,2017T4,diciembre,0.038858354,0.005395683,0.043035496,0.162420382,0.059919028,0.055865268,0.030619357
2018,,enero,,0.008660893,0.04439525,-0.033557047,0.065668597,0.042072154,0.033607051
2018,,febrero,,-0.034490334,0.044109256,-0.08892922,0.074334756,0.038697252,0.035691685
2018,2018T1,marzo,0.031448068,0,0.040247757,0.296836983,0.067437045,0.038885863,0.034991807
2018,,abril,,0.011045987,0.043659001,-0.06445993,0.074832472,0.038234474,0.037755728
2018,,mayo,,0.012681159,0.040629155,-0.028409091,0.068318696,0.035207928,0.035439982
2018,2018T2,junio,0.03667557,0.012603116,0.037819071,-0.126394052,0.054065493,0.036061671,0.035182236
2018,,julio,,0.01706873,0.033092227,0.137393768,0.063125695,0.037737227,0.036218338
2018,,agosto,,0.039382773,0.037545607,-0.206779661,0.052125772,0.04097506,0.036013699
2018,2018T3,septiembre,0.041274724,0.054041983,0.034261698,-0.192028986,0.056181786,0.039860081,0.035312133
2018,,octubre,,0.071860309,0.036172371,-0.03566879,0.041394491,0.040307776,0.034338861
2018,,noviembre,,0.052289048,0.034568188,0.221333333,0.056762096,0.043836888,0.033845209
2018,2018T4,diciembre,0.033266858,0.046064401,0.031713646,0.350684932,0.071359122,0.046912394,0.032676022
2019,,enero,,0.053060326,0.032942482,-0.00462963,0.056890055,0.044684992,0.031302721
2019,,febrero,,0.086234357,0.031229134,-0.073705179,0.04497802,0.043903446,0.032048149
2019,2019T1,marzo,0.022497756,0.064911484,0.030041728,-0.022514071,0.03965056,0.042806112,0.029333415
2019,,abril,,0.037458194,0.028439076,0.292364991,0.021290148,0.04129314,0.028957178
2019,,mayo,,0.046511628,0.025147202,0.203216374,0.03377977,0.040914714,0.030291103
2019,2019T2,junio,0.024188354,0.072640869,0.02576658,0.268085106,0.036370937,0.037631456,0.029415758
2019,,julio,,0.078317297,0.026758022,-0.02241594,0.022482663,0.039040363,0.028382868
2019,,agosto,,0.053622867,0.018985828,0.158119658,0.008028754,0.033191015,0.023663152
2019,2019T3,septiembre,0.017590317,0.005084746,0.022175512,-0.095665172,0.02271287,0.031754532,0.024277284
2019,,octubre,,-0.012740184,0.018992288,-0.021136063,0.022240789,0.033185646,0.025189442
2019,,noviembre,,0.002772446,0.017443613,-0.189956332,0.014498744,0.031040661,0.024849979
2019,2019T4,diciembre,-0.004710159,-0.010902095,0.0162367,0.188640974,0.007389881,0.028951699,0.02512316
2020,,enero,,-0.059167886,0.016914488,-0.21627907,-0.0087391,0.031338123,0.026173728
2020,,febrero,,-0.06849602,0.012945507,-0.32688172,-0.003331604,0.032565444,0.023356325
2020,2020T1,marzo,0.000115786,-0.044757033,0.007641696,-0.328214971,0.00013149,0.029810741,0.02624963
2020,,abril,,-0.055877928,-0.021394316,-0.292507205,-0.061190805,0.016020506,0.015506958
2020,,mayo,,-0.078846154,-0.036952293,-0.268529769,-0.088052122,0.027354413,0.013532177
2020,2020T2,junio,-0.228736599,-0.026793249,-0.044016335,-0.155480984,-0.059097016,0.025689819,0.017584736
2020,,julio,,-0.068271426,-0.043745718,-0.285350318,-0.044101406,0.02826661,0.018389931
2020,,agosto,,-0.057202944,-0.038396509,-0.095940959,-0.004073269,0.031777988,0.021523445
2020,2020T3,septiembre,-0.068735038,-0.051854975,-0.038024005,0.12231405,-0.009410985,0.030575367,0.020711785
2020,,octubre,,-0.051829913,-0.030429081,-0.214574899,-0.004037866,0.03126775,0.015988267
2020,,noviembre,,-0.041259039,-0.024833964,0.214285714,0.006130156,0.024732747,0.014246996
2020,2020T4,diciembre,-0.007193069,-0.031121677,-0.016502997,0.076791809,0.011743509,0.024599957,0.011919799
2021,,enero,,-0.008888889,-0.02234709,-0.044510386,0.031572021,0.024495988,0.010187963
2021,,febrero,,-0.001574095,-0.022566664,0.287539936,0.028441518,0.027526103,0.007781313
2021,2021T1,marzo,-0.010942397,-0.000669344,-0.012455593,0.16,0.043999524,0.034190665,0.007017797
2021,,abril,,0.03551104,0.023513142,0.209775967,0.11741377,0.050629282,0.012601874
2021,,mayo,,0.057991185,0.043133919,0.397009967,0.1395086,0.045262431,0.015699975
2021,2021T2,junio,0.282072991,0.003468459,0.055052064,-0.096688742,0.106038468,0.052989285,0.017813684
2021,,julio,,0.081959911,0.073620876,0.329768271,0.006031371,0.048990112,0.034005598
2021,,agosto,,0.075619005,0.071348518,0.137414966,-0.02248202,0.051571705,0.044442855
2021,2021T3,septiembre,0.045214925,0.087149844,0.073832048,0.618556701,-0.028916125,0.057359237,0.057802229
2021,,octubre,,0.091700134,0.068728976,0.570446735,-0.024190684,0.06414599,0.062975244
2021,,noviembre,,0.086512866,0.067620214,-0.137624861,-0.027127496,0.075402494,0.069991426
2021,2021T4,diciembre,-0.005892748,0.084987731,0.062389631,-0.423137876,-0.026006487,0.076490139,0.073531522
2022,,enero,,0.048430493,0.066098775,0.01863354,-0.02459854,0.076995494,0.074943333
2022,,febrero,,0.031081081,0.076079192,-0.191066998,-0.02444126,0.081864495,0.079551652
2022,2022T1,marzo,0.009569653,0.036392052,0.07306364,0.145320197,-0.025588131,0.08218622,0.079176326
2022,,abril,,0.006375027,0.061803503,-0.144781145,-0.028837896,0.08469088,0.079138442
2022,,mayo,,0.101074326,0.0631268,-0.103448276,-0.019524159,0.085673192,0.079498744
2022,2022T2,junio,0.013841751,0.09073234,0.060475056,0.026392962,-0.004935929,0.08814117,0.072851524
2022,,julio,,0.050226431,0.040691009,-0.117962466,0.081538771,0.089696396,0.053516395
2022,,agosto,,0.054126918,0.045529382,-0.242822967,0.090296999,0.092367517,0.042373694
2022,2022T3,septiembre,0.026469314,0.029243354,0.04221146,-0.21656051,0.095218051,0.091541779,0.026896319
2022,,octubre,,0.025751073,0.041586906,-0.015317287,0.095427273,0.087210055,0.025709291
2022,,noviembre,,0.028991425,0.04054487,-0.048906049,0.080681938,0.081658711,0.019204573
2022,2022T4,diciembre,0.033019498,-0.074424342,0.041692886,0.554945055,0.081199679,0.077178947,0.016893201
2023,,enero,,0.004704876,0.042760667,0.009146341,0.079453464,0.076209551,0.016789003
2023,,febrero,,-0.005024028,0.040335072,-0.042944785,0.068228558,0.071162369,0.01495593
2023,2023T1,marzo,0.03410889,0.064411891,0.043883585,-0.12688172,0.057511231,0.067000642,0.016468872
2023,,abril,,0.114460463,0.050419793,0.108267717,0.069777077,,0.018711929
2023,,mayo,,0.06252489,0.050953086,0.132625995,0.055514683,,
2023,,Junio,,,,,,,
