ano,periodo,mes,ITAEE,CPTPC,CPTPU,CPTEC,CPTEU,INPC,INPC2,PATRON
2011,2011T4,diciembre,-0.01292281,0.027149321,-0.022656681,-0.106500692,-0.030005911,0.040137262,0.046405858,-0.031663516
2012,,enero,,0.035190616,-0.024946637,0.110227273,-0.025222663,0.045410503,0.06651383,-0.030358275
2012,,febrero,,0.050147493,-0.018001855,0.015,-0.065099261,0.042362768,0.059859993,-0.027063492
2012,2012T1,marzo,-0.006898469,0.111773472,-0.00899224,-0.140933573,-0.008110599,0.038134586,0.05716829,-0.023026838
2012,,abril,,0.134529148,-0.018635797,-0.221441125,-0.048711911,0.033302653,0.061792462,-0.025356577
2012,,mayo,,0.055474453,-0.009148456,-0.563549161,-0.027581567,0.03937679,0.068816343,-0.021187113
2012,2012T2,junio,0.024052664,0.068181818,-0.019649269,-0.012195122,0.017378094,0.037468224,0.075961423,-0.021227723
2012,,julio,,0.052473763,-0.021098318,0.133333333,-0.022761971,0.040696815,0.064630591,-0.020871359
2012,,agosto,,0.026011561,-0.009122529,0.116883117,-0.012631264,0.044657332,0.063600562,-0.011710348
2012,2012T3,septiembre,0.009510745,0.058651026,0.003191631,0.098522167,-0.004852713,0.053132458,0.070714601,-0.000722485
2012,,octubre,,0.059854015,0.006522221,-0.016260163,0.029902956,0.049912212,0.068247189,0.012211888
2012,,noviembre,,0.124042879,0.017678559,0.040254237,0.050258876,0.045986402,0.073069095,0.010927635
2012,2012T4,diciembre,0.031177818,0.088105727,0.023526192,0.122291022,0.045021148,0.038479705,0.064078283,0.018301611
2013,,enero,,0.092067989,0.019467942,-0.146366428,0.024224509,0.029420477,0.043563966,0.017738903
2013,,febrero,,0.029494382,0.017271342,-0.076847291,0.060642461,0.032646442,0.047684982,0.02006689
2013,2013T1,marzo,0.004409029,-0.058981233,0.034161354,0.062695925,0.078832931,0.039024251,0.05439491,0.021293888
2013,,abril,,-0.08168643,0.0353522,-0.047404063,-0.011896405,0.044527239,0.064348121,0.023333333
2013,,mayo,,-0.034578147,0.040662077,1.186813187,0.002767209,0.039830266,0.057442941,0.020510742
2013,2013T2,junio,0.012348328,-0.05248227,0.047597932,0.641975309,-0.031940853,0.035943444,0.042990915,0.018127377
2013,,julio,,-0.04985755,0.044707186,-0.082352941,-0.008059935,0.025103968,0.034628739,0.020343654
2013,,agosto,,-0.063380282,0.054679238,-0.093023256,0.010559782,0.020664033,0.034968005,0.01741093
2013,2013T3,septiembre,0.010362614,-0.090027701,0.038204233,-0.094170404,0.013867195,0.019015024,0.029811093,0.015424165
2013,,octubre,,-0.111570248,0.029379914,-0.168044077,0.004747818,0.014167991,0.029944517,0.008708853
2013,,noviembre,,-0.111716621,0.030578642,-0.026476578,0.027571393,0.018318595,0.03076121,0.012651133
2013,2013T4,diciembre,-0.002369336,-0.175438596,0.020147831,-0.048275862,0.043561775,0.023409291,0.032873979,0.007428708
2014,,enero,,-0.188067445,0.031202503,0.009592326,0.07414071,0.032951529,0.037184953,0.003052209
2014,,febrero,,-0.130968622,0.039142509,-0.052294557,0.054069852,0.029267752,0.026431875,-8.00E-05
2014,2014T1,marzo,0.037243271,-0.072649573,0.018682265,-0.053097345,-0.009474264,0.027353725,0.023700299,-0.00429731
2014,,abril,,-0.06025825,0.01893733,0.123222749,0.112918302,0.02467517,0.01646189,-0.00619687
2014,,mayo,,-0.021489971,0.022793454,-0.658291457,0.140431566,0.02793291,0.019731887,-0.003098189
2014,2014T2,junio,0.032915237,0.005988024,0.018751481,-0.571428571,0.128367193,0.035828341,0.023209069,0.003894762
2014,,julio,,-0.010494753,0.020015999,-0.307692308,0.172602642,0.043359732,0.032455763,0.006434189
2014,,agosto,,0.013533835,0.015090747,-0.102564103,0.174157303,0.042408102,0.036329247,0.005862779
2014,2014T3,septiembre,0.032964498,0.01826484,0.026762458,-0.084158416,0.192913238,0.036469296,0.038840652,0.005458861
2014,,octubre,,0.027906977,0.039027353,-0.321192053,0.173675984,0.043925542,0.036238964,0.014732673
2014,,noviembre,,0.012269939,0.03578312,-0.426778243,0.136316908,0.043429427,0.031194949,0.018739622
2014,2014T4,diciembre,0.059052255,0.093289689,0.029151413,-0.385507246,0.104325532,0.044514181,0.035796345,0.013162068
2015,,enero,,0.041533546,0.035879858,-0.365795724,0.142931919,0.033122461,0.032851146,0.020659833
2015,,febrero,,0.018838305,0.01601821,-0.210585586,0.094135589,0.032492595,0.043690081,0.022392834
2015,2015T1,marzo,0.017603959,-0.003072197,0.014146047,-0.112149533,0.146255782,0.033804807,0.048886192,0.029092072
2015,,abril,,-0.00610687,0.002908143,0.007383966,0.035242735,0.033996134,0.049196341,0.033495883
2015,,mayo,,-0.068814056,-0.006210301,0.433823529,0.045168879,0.027040047,0.045955339,0.031635987
2015,2015T2,junio,0.026739279,-0.06547619,-0.006373661,0.333333333,0.031208322,0.023598401,0.050996621,0.028741093
2015,,julio,,-0.075757576,-0.003302183,0.296296296,0.016606124,0.021478614,0.042907675,0.029913181
2015,,agosto,,-0.132047478,-0.000647448,0.185714286,0.008867624,0.021720489,0.038284061,0.031584751
2015,2015T3,septiembre,0.008776934,-0.152466368,0.002818723,0.07027027,-0.015907015,0.023354377,0.03632658,0.032260603
2015,,octubre,,-0.150829563,0.010042723,0.092682927,0.010839605,0.020648139,0.037392545,0.025290766
2015,,noviembre,,-0.159090909,0.001534331,0.127737226,-0.015651387,0.01935817,0.034023156,0.017385905
2015,2015T4,diciembre,-0.018001967,-0.166167665,0.007730413,-0.04009434,-0.02339425,0.017566101,0.03342492,0.022851776
2016,,enero,,-0.162576687,-0.001116792,-0.052434457,-0.037340091,0.027285379,0.036214482,0.018358701
2016,,febrero,,-0.144838213,0.000165954,-0.118402282,-0.008204511,0.02954012,0.0301247,0.019868586
2016,2016T1,marzo,0.041952155,-0.137134052,0.002467852,-0.25380117,-0.021847312,0.02525318,0.024014544,0.01343585
2016,,abril,,-0.129032258,-0.001591508,-0.137172775,-0.01411696,0.022553593,0.023881168,0.010906559
2016,,mayo,,-0.117924528,0.010605058,2.651282051,-0.012572752,0.026284702,0.02389121,0.013517689
2016,2016T2,junio,0.00169079,-0.098726115,0.014727528,-0.144736842,0.018688567,0.026543756,0.022794863,0.016470407
2016,,julio,,-0.060655738,0.029544777,-0.142857143,0.007206558,0.026767134,0.023500392,0.01233811
2016,,agosto,,-0.006837607,0.028605839,-0.006024096,-0.032376375,0.027021181,0.018971021,0.015117966
2016,2016T3,septiembre,0.022258075,0.005291005,0.024536631,0.03030303,-0.018052621,0.032562554,0.024955378,0.011814925
2016,,octubre,,0.01598579,0.022941948,-0.071428571,-0.028585435,0.033789012,0.029240293,0.01385611
2016,,noviembre,,0.066666667,0.019964634,-0.080906149,-0.013234889,0.036676139,0.032633766,0.018767165
2016,2016T4,diciembre,0.003686728,0.073608618,0.032828448,-0.115479115,0.010148726,0.038118237,0.030563212,0.01889824
2017,,enero,,0.054945055,0.038692473,-0.130434783,-0.048208056,0.038786863,0.04177167,0.018644068
2017,,febrero,,0.023423423,0.041697432,-0.236245955,-0.024529688,0.039652785,0.04219061,0.019711612
2017,2017T1,marzo,-0.02922621,0.019642857,0.038136954,-0.242946708,-0.027981139,0.046343706,0.052729268,0.024446318
2017,,abril,,0,0.057444021,-0.450242718,0.042529379,0.052668997,0.055180756,0.02456194
2017,,mayo,,-0.019607843,0.044039024,-0.797752809,-0.020353002,0.057647059,0.057401322,0.021568478
2017,2017T2,junio,0.000685595,-0.024734982,0.052013879,-0.446153846,-0.008284136,0.056830481,0.057577037,0.020595139
2017,,julio,,-0.055846422,0.033612499,-0.383333333,-0.015562114,0.058784782,0.064412383,0.019454958
2017,,agosto,,-0.048192771,0.034536778,-0.139393939,0.004411188,0.05975619,0.073063559,0.015268898
2017,2017T3,septiembre,0.001418269,-0.007017544,0.034196724,0.029411765,-0.005215464,0.053110951,0.065061756,0.020867862
2017,,octubre,,-0.048951049,0.02190159,0.091346154,0.001608528,0.055597139,0.061306157,0.018697905
2017,,noviembre,,-0.065878378,0.028058514,-0.059859155,-0.015958273,0.060835935,0.065010772,0.018945634
2017,2017T4,diciembre,0.035474609,-0.075250836,0.016409487,-0.075,0.006788354,0.059093338,0.062863905,0.020950665
2018,,enero,,-0.046875,0.008212472,-0.072727273,0.01796068,0.053289645,0.051484086,0.026017244
2018,,febrero,,-0.021126761,0.018771752,0.004237288,0.044857732,0.051037978,0.051919314,0.027980444
2018,2018T1,marzo,0.050181302,-0.047285464,0.017733506,0.008281573,0.077902598,0.048974952,0.042476044,0.023788151
2018,,abril,,-0.047619048,0.007245233,0.052980132,0.045530612,0.042178555,0.044047271,0.027557879
2018,,mayo,,-0.003636364,0.018411191,-0.388888889,0.043346741,0.039748402,0.04827745,0.027976723
2018,2018T2,junio,0.033981682,0.014492754,0.007301557,0,0.031044967,0.042565108,0.050057215,0.027746865
2018,,julio,,0.009242144,0.006047775,0,0.038551225,0.045359558,0.055136963,0.034603104
2018,,agosto,,-0.034358047,-0.00476131,-0.049295775,0.059143108,0.049877756,0.054134203,0.030004445
2018,2018T3,septiembre,0.019875096,-0.045936396,-0.000522751,-0.20952381,0.091028246,0.050257453,0.059734873,0.02413106
2018,,octubre,,-0.023897059,-0.02062137,-0.140969163,0.010359921,0.048710666,0.056495038,0.026094648
2018,,noviembre,,-0.043399638,-0.019521445,-0.138576779,0.028616501,0.045842574,0.048868695,0.023884765
2018,2018T4,diciembre,0.008607924,-0.045207957,-0.035294392,-0.258258258,-0.017410848,0.049174708,0.051656782,0.014489556
2019,,enero,,-0.023679417,-0.036591828,-0.291666667,-0.002422338,0.062322394,0.053556225,0.012457615
2019,,febrero,,-0.035971223,-0.043957848,-0.345991561,-0.052364388,0.055426343,0.046433535,0.002853589
2019,2019T1,marzo,0.008582703,-0.022058824,-0.048158971,-0.340862423,-0.107091044,0.048205751,0.043419908,0.000730674
2019,,abril,,0.046296296,-0.032627603,-0.318658281,-0.035907348,0.05443264,0.04387057,0.001962352
2019,,mayo,,0.027372263,-0.041278503,2.034090909,-0.014560168,0.055633789,0.039633807,0.007184847
2019,2019T2,junio,-0.006226195,0.007142857,-0.050234881,0.166666667,-0.03038957,0.051341584,0.040206623,0.004331192
2019,,julio,,0.005494505,-0.051774026,0.432432432,-0.068554266,0.050945203,0.037546886,-0.00208139
2019,,agosto,,0.050561798,-0.043299923,0.185185185,-0.071136776,0.037450096,0.028746043,-0.000215781
2019,2019T3,septiembre,0.010158136,0.077777778,-0.04266165,0.078313253,-0.098209995,0.037266773,0.020676227,0.003530768
2019,,octubre,,0.105461394,-0.011001433,5.092307692,-0.063392134,0.036457512,0.020675437,0.006321839
2019,,noviembre,,0.103969754,-0.002250985,4.156521739,-0.046193485,0.034705566,0.022996399,0.004809073
2019,2019T4,diciembre,-0.012265754,0.100378788,0.024768774,0.056680162,-0.04233127,0.029378663,0.022540603,0.010222577
2020,,enero,,0.057835821,0.024683555,0.110726644,-0.041312551,0.023445337,0.026211479,0.006406989
2020,,febrero,,0.128731343,0.028365837,1.912903226,-0.038392857,0.032572789,0.037340308,0.011235955
2020,2020T1,marzo,-0.036928926,0.15037594,0.017045315,0.252336449,-0.156873798,0.033829851,0.038049361,0.01452979
2020,,abril,,0.049557522,-0.007079331,0.16,-0.281261747,0.03603301,0.032361416,0.003336718
2020,,mayo,,0.079928952,-0.017783379,-0.131086142,-0.275590042,0.040057375,0.04424615,-0.008502666
2020,2020T2,junio,-0.219397072,0.054964539,-0.026081545,0.5,-0.256947112,0.042545858,0.045364335,-0.007403148
2020,,julio,,0.052823315,-0.038315302,0.075471698,-0.211345209,0.03993525,0.042955343,-0.008127158
2020,,agosto,,0.051693405,-0.036078206,2.16875,-0.14384445,0.049557268,0.044197612,-0.004604317
2020,2020T3,septiembre,-0.083999001,0.0395189,-0.041015689,-0.156424581,-0.129054819,0.048461053,0.047118746,-0.008975372
2020,,octubre,,0.039182283,-0.048616365,-0.551346801,-0.073672301,0.04995817,0.05224785,-0.015062821
2020,,noviembre,,0.046232877,-0.057275407,-0.418212479,-0.107537947,0.04565238,0.045726123,-0.017286949
2020,2020T4,diciembre,-0.030783755,0.065404475,-0.069706063,0.616858238,-0.130664629,0.042621777,0.044421734,-0.020238266
2021,,enero,,0.079365079,-0.066066379,1.588785047,-0.146495071,0.037368259,0.044949352,-0.018375172
2021,,febrero,,-0.033057851,-0.069670176,0.217054264,-0.15292823,0.039738487,0.050146299,-0.024098124
2021,2021T1,marzo,-0.035260088,-0.047385621,-0.046865818,2.432835821,0.047980493,0.053121134,0.050782975,-0.024253329
2021,,abril,,0.001686341,-0.03139072,1.541114058,0.169448682,0.058713472,0.067718189,-0.021471949
2021,,mayo,,-0.027960526,-0.010157873,2.172413793,0.205346782,0.056415726,0.058846028,-0.014462209
2021,2021T2,junio,0.376815397,0.003361345,0.010939024,-0.412698413,0.195777682,0.058808404,0.058630285,-0.018537292
2021,,julio,,0.152249135,0.050107749,-0.315789474,0.061805335,0.064121816,0.065909007,-0.008048727
2021,,agosto,,0.161016949,0.036731188,-0.723865878,-0.0131706,0.066635049,0.071069847,-0.005131541
2021,2021T3,septiembre,0.050782868,0.033057851,0.027855722,0.284768212,-0.04076326,0.068707576,0.073582585,-0.004129836
2021,,octubre,,0.044262295,0.03406995,-0.461538462,-0.048494863,0.070389251,0.071610084,-0.00311662
2021,,noviembre,,0.044189853,0.035804269,-0.15942029,-0.043312194,0.08391621,0.083830853,-0.001308425
2021,2021T4,diciembre,0.032113128,0.032310178,0.056184139,0.478672986,-0.003699905,0.082644778,0.084186846,0.001611485
2022,,enero,,0.078431373,0.034190527,-0.037304452,0.02093359,0.085812501,0.079907228,0.001252856
2022,,febrero,,0.102564103,0.039708723,-0.325750682,0.074740175,0.08682391,0.070185184,0.009019666
2022,2022T1,marzo,0.0525767,0.073756432,0.039128415,-0.323913043,-0.022554134,0.087652358,0.077821186,0.006195604
2022,,abril,,0.04040404,0.03928042,-0.185803758,-0.029180487,0.084975154,0.067987062,0.005319542
2022,,mayo,,0.013536379,0.034926317,-0.097826087,-0.042322361,0.086353351,0.067954151,0.004719416
2022,2022T2,junio,0.036149135,-0.038525963,0.031821546,0.108108108,-0.04493046,0.092289679,0.075074943,0.00922237
2022,,julio,,-0.165165165,0.009137769,0.076923077,0.02680474,0.090580552,0.071530447,0.002192982
2022,,agosto,,-0.183941606,0.022435871,-0.014285714,0.051976517,0.09207511,0.073854592,0.00072648
2022,2022T3,septiembre,0.048069645,-0.1328,0.036457041,0.242268041,0.086904525,0.09863934,0.075257981,0.001818843
2022,,octubre,,-0.161695447,0.03995091,0.069686411,0.072334642,0.094131978,0.063472431,0.003489894
2022,,noviembre,,-0.163009404,0.046802037,-0.467241379,0.095932203,0.084832497,0.061599905,0.005895626
2022,2022T4,diciembre,0.036149135,-0.183098592,0.033688822,-0.350961538,0.077067324,0.09241817,0.065225459,0.003290917
2023,,enero,,-0.215151515,0.061425917,-0.1825,0.071215335,0.094619681,0.071628719,0.000588841
2023,,febrero,,-0.210852713,0.05575924,0.018893387,0.059721225,0.051453402,0.111809666,-0.002344666
2023,2023T1,marzo,0.021713159,-0.170926518,0.047383735,-0.252947481,0.080434616,0.082496914,0.069324176,-0.00337194
2023,,abril,,-0.163430421,0.044546191,-0.502564103,0.094894434,0.074901022,0.067409577,0.001690306
2023,,mayo,,-0.140233723,0.039962179,-0.673192771,0.082972471,0.067023441,0.061402785,-0.001834862
2023,2023T2,Junio,0.011850228,-0.099303136,0.042205725,0.512195122,0.085486853,0.056661453,0.053993278,-0.010307771
2023,,julio,,-0.09352518,0.048509643,0.452380952,0.09688342,0.05219971,0.052527778,-0.016921955
2023,,agosto,,-0.100178891,0.048877549,0.608695652,0.072289605,0.050040715,0.044687382,
2023,2023T3,septiembre,,-0.092250923,0.046516454,0.058091286,0.069906474,0.044006953,0.042481435,
2023,,octubre,,,,,,0.040681897,0.049553632,
2023,,noviembre,,,,,,,,
2023,2023T4,diciembre,,,,,,,,
